adp_source,player_name_raw,position,team,reason,retrieved_at,quarantined_at
ffc_non_ppr_12team,Buffalo Defense,DEF,BUF,no_name_match,2026-07-29T23:13:30.718643+00:00,2026-07-29T23:13:30.718643+00:00
ffc_non_ppr_12team,Buffalo Defense,DEF,BUF,no_name_match,2026-07-29T23:13:42.101596+00:00,2026-07-29T23:13:42.101596+00:00
ffc_non_ppr_12team,Buffalo Defense,DEF,BUF,no_name_match,2026-07-29T23:13:49.436658+00:00,2026-07-29T23:13:49.436658+00:00
ffc_non_ppr_12team,Buffalo Defense,DEF,BUF,no_name_match,2026-07-29T23:13:57.364861+00:00,2026-07-29T23:13:57.364861+00:00
ffc_non_ppr_12team,Buffalo Defense,DEF,BUF,no_name_match,2026-07-29T23:14:05.950792+00:00,2026-07-29T23:14:05.950792+00:00
ffc_non_ppr_12team,Buffalo Defense,DEF,BUF,no_name_match,2026-07-29T23:14:13.870439+00:00,2026-07-29T23:14:13.870439+00:00
ffc_non_ppr_12team,Buffalo Defense,DEF,BUF,no_name_match,2026-07-29T23:14:21.527231+00:00,2026-07-29T23:14:21.527231+00:00
ffc_non_ppr_12team,Carolina Defense,DEF,CAR,no_name_match,2026-07-29T23:13:19.786828+00:00,2026-07-29T23:13:19.786828+00:00
ffc_non_ppr_12team,Carolina Defense,DEF,CAR,no_name_match,2026-07-29T23:13:22.456034+00:00,2026-07-29T23:13:22.456034+00:00
ffc_non_ppr_12team,Carolina Defense,DEF,CAR,no_name_match,2026-07-29T23:13:26.980822+00:00,2026-07-29T23:13:26.980822+00:00
ffc_non_ppr_12team,Carolina Defense,DEF,CAR,no_name_match,2026-07-29T23:13:30.718643+00:00,2026-07-29T23:13:30.718643+00:00
ffc_non_ppr_12team,Carolina Defense,DEF,CAR,no_name_match,2026-07-29T23:13:35.854652+00:00,2026-07-29T23:13:35.854652+00:00
ffc_non_ppr_12team,Carolina Defense,DEF,CAR,no_name_match,2026-07-29T23:13:57.364861+00:00,2026-07-29T23:13:57.364861+00:00
ffc_non_ppr_12team,Chicago Defense,DEF,CHI,no_name_match,2026-07-29T23:13:16.764601+00:00,2026-07-29T23:13:16.764601+00:00
ffc_non_ppr_12team,Chicago Defense,DEF,CHI,no_name_match,2026-07-29T23:13:35.854652+00:00,2026-07-29T23:13:35.854652+00:00
ffc_non_ppr_12team,Chicago Defense,DEF,CHI,no_name_match,2026-07-29T23:13:42.101596+00:00,2026-07-29T23:13:42.101596+00:00
ffc_non_ppr_12team,Chicago Defense,DEF,CHI,no_name_match,2026-07-29T23:13:49.436658+00:00,2026-07-29T23:13:49.436658+00:00
ffc_non_ppr_12team,Chicago Defense,DEF,CHI,no_name_match,2026-07-29T23:13:57.364861+00:00,2026-07-29T23:13:57.364861+00:00
ffc_non_ppr_12team,Chicago Defense,DEF,CHI,no_name_match,2026-07-29T23:14:21.527231+00:00,2026-07-29T23:14:21.527231+00:00
ffc_non_ppr_12team,Chig Okonkwo,TE,WAS,no_name_match,2026-07-29T23:14:13.870439+00:00,2026-07-29T23:14:13.870439+00:00
ffc_non_ppr_12team,Cincinnati Defense,DEF,CIN,no_name_match,2026-07-29T23:13:16.764601+00:00,2026-07-29T23:13:16.764601+00:00
ffc_non_ppr_12team,Cincinnati Defense,DEF,CIN,no_name_match,2026-07-29T23:13:19.786828+00:00,2026-07-29T23:13:19.786828+00:00
ffc_non_ppr_12team,Cincinnati Defense,DEF,CIN,no_name_match,2026-07-29T23:13:26.980822+00:00,2026-07-29T23:13:26.980822+00:00
ffc_non_ppr_12team,Cleveland Defense,DEF,CLE,no_name_match,2026-07-29T23:13:16.764601+00:00,2026-07-29T23:13:16.764601+00:00
ffc_non_ppr_12team,Cleveland Defense,DEF,CLE,no_name_match,2026-07-29T23:13:35.854652+00:00,2026-07-29T23:13:35.854652+00:00
ffc_non_ppr_12team,Cleveland Defense,DEF,CLE,no_name_match,2026-07-29T23:13:42.101596+00:00,2026-07-29T23:13:42.101596+00:00
ffc_non_ppr_12team,Cleveland Defense,DEF,CLE,no_name_match,2026-07-29T23:13:57.364861+00:00,2026-07-29T23:13:57.364861+00:00
ffc_non_ppr_12team,Cleveland Defense,DEF,CLE,no_name_match,2026-07-29T23:14:21.527231+00:00,2026-07-29T23:14:21.527231+00:00
ffc_non_ppr_12team,Dallas Defense,DEF,DAL,no_name_match,2026-07-29T23:13:42.101596+00:00,2026-07-29T23:13:42.101596+00:00
ffc_non_ppr_12team,Dallas Defense,DEF,DAL,no_name_match,2026-07-29T23:13:49.436658+00:00,2026-07-29T23:13:49.436658+00:00
ffc_non_ppr_12team,Dallas Defense,DEF,DAL,no_name_match,2026-07-29T23:14:05.950792+00:00,2026-07-29T23:14:05.950792+00:00
ffc_non_ppr_12team,Dallas Defense,DEF,DAL,no_name_match,2026-07-29T23:14:13.870439+00:00,2026-07-29T23:14:13.870439+00:00
ffc_non_ppr_12team,Dallas Defense,DEF,DAL,no_name_match,2026-07-29T23:14:21.527231+00:00,2026-07-29T23:14:21.527231+00:00
ffc_non_ppr_12team,Denver Defense,DEF,DEN,no_name_match,2026-07-29T23:13:16.764601+00:00,2026-07-29T23:13:16.764601+00:00
ffc_non_ppr_12team,Denver Defense,DEF,DEN,no_name_match,2026-07-29T23:13:19.786828+00:00,2026-07-29T23:13:19.786828+00:00
ffc_non_ppr_12team,Denver Defense,DEF,DEN,no_name_match,2026-07-29T23:13:22.456034+00:00,2026-07-29T23:13:22.456034+00:00
ffc_non_ppr_12team,Denver Defense,DEF,DEN,no_name_match,2026-07-29T23:13:26.980822+00:00,2026-07-29T23:13:26.980822+00:00
ffc_non_ppr_12team,Denver Defense,DEF,DEN,no_name_match,2026-07-29T23:13:30.718643+00:00,2026-07-29T23:13:30.718643+00:00
ffc_non_ppr_12team,Denver Defense,DEF,DEN,no_name_match,2026-07-29T23:13:35.854652+00:00,2026-07-29T23:13:35.854652+00:00
ffc_non_ppr_12team,Denver Defense,DEF,DEN,no_name_match,2026-07-29T23:13:42.101596+00:00,2026-07-29T23:13:42.101596+00:00
