projection_source,sleeper_player_id,mfl_id,player_name,position,query_position,team,season,season_type,company,gp,pass_att,pass_cmp,pass_yd,pass_td,pass_int,pass_2pt,cmp_pct,rush_att,rush_yd,rush_td,rush_2pt,rec,rec_yd,rec_td,rec_2pt,fum_lost,pts_std,pts_half_ppr,pts_ppr,source_last_modified,source_updated_at,as_of_date,retrieved_at,ingested_at
sleeper_rotowire,9506,16166,Sean Tucker,RB,RB,TB,2026,regular,rotowire,18.0,,,,,,,,66.0,288.0,2.0,,8.0,57.0,,,1.0,44.5,48.5,52.5,1785311418155,1785311418155,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,9508,16165,Tyjae Spears,RB,RB,TEN,2026,regular,rotowire,18.0,,,,,,,,92.0,388.0,2.0,,35.0,248.0,1.0,,1.0,79.6,97.1,114.6,1785311415637,1785311415637,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,9509,16161,Bijan Robinson,RB,RB,ATL,2026,regular,rotowire,18.0,,,,,,,,280.0,1372.0,9.0,1.0,64.0,537.0,3.0,,2.0,260.9,292.9,324.9,1785311416903,1785311416903,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,9510,16359,Lew Nichols,RB,RB,PIT,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311416904,1785311416904,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,9511,16178,Keaton Mitchell,RB,RB,LAC,2026,regular,rotowire,18.0,,,,,,,,88.0,435.0,3.0,,18.0,134.0,1.0,,1.0,78.9,87.9,96.9,1785311421950,1785311421950,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,9512,16179,DeWayne McBride,RB,RB,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311416906,1785311416906,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,956,10276,Mark Ingram,RB,RB,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311410544,1785311410544,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,973,10378,Anthony Sherman,RB,RB,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311421951,1785311421951,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,9753,16169,Zach Charbonnet,RB,RB,SEA,2026,regular,rotowire,18.0,,,,,,,,65.0,264.0,3.0,,11.0,78.0,1.0,,1.0,56.2,61.7,67.2,1785311419419,1785311419419,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,9757,16171,Kendre Miller,RB,RB,NO,2026,regular,rotowire,18.0,,,,,,,,5.0,20.0,,,2.0,16.0,,,,3.6,4.6,5.6,1785311420713,1785311420713,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,982,10437,Bruce Miller,FB,RB,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311420714,1785311420714,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
