batch,run,position,season,k,universe,targets,S,first_feature_season,n_board_vet,n_vet,rho_points_fullvet,mae_games_fullvet,bias_games_fullvet,rho_points,pearson_points,mae_games,bias_games,rho_games,mae_naive_games,coverage
D1A1,PG0,RB,2024,0,m_panel_ppr12,2013-2024,12,2002,51,112,0.7786654267203689,4.265062704789925,-0.2473906561280967,0.4727708772901696,0.447720837602045,3.7102140622557966,-2.5132972972560044,0.3288920401666587,3.07843137254902,
D1A1,PG0,WR,2014,0,m_panel_ppr12,2014-2024,11,2012,8,179,0.7152672393971616,4.527444789418692,-0.1509782426109845,,,,,,,
D1A1,PG0,WR,2015,0,m_panel_ppr12,2014-2024,11,2012,17,181,0.7616565769253268,3.96583550706161,0.5267432758056357,0.4068627450980392,0.3555463797970802,3.963948600300468,-2.985188404117515,-0.1185238918628287,3.235294117647059,
D1A1,PG0,WR,2016,0,m_panel_ppr12,2014-2024,11,2012,24,188,0.6946934990940762,4.592101683083958,0.0184635453321397,0.6643478260869564,0.6667530886889057,2.9891819665433004,-1.6198424699620455,0.6788084053345718,1.875,
D1A1,PG0,WR,2017,0,m_panel_ppr12,2014-2024,11,2012,32,193,0.7218244835229504,4.283667857065369,0.4120728286866149,0.3009530791788856,0.2600143715368088,3.897799913144328,-1.7969009619725056,-0.0793800014028034,3.53125,
D1A1,PG0,WR,2018,0,m_panel_ppr12,2014-2024,11,2012,38,186,0.7301381542839043,4.213303235824164,-0.0306349685461401,0.6908135918858915,0.6595159698638164,3.874231139583467,-2.7092552994629515,0.2755162842592074,3.631578947368421,
D1A1,PG0,WR,2019,0,m_panel_ppr12,2014-2024,11,2012,50,185,0.744056661355089,4.214949564407692,0.3584811314157344,0.5417046818727491,0.533049326854878,3.242460338406518,-2.189943942847289,0.182790732826898,2.72,
D1A1,PG0,WR,2020,0,m_panel_ppr12,2014-2024,11,2012,50,190,0.7582308148533485,4.151717443117657,0.3409466812981504,0.4519087635054021,0.4506793843163103,3.650424115108074,-1.925877328823208,0.2351689090485013,3.06,
D1A1,PG0,WR,2021,0,m_panel_ppr12,2014-2024,11,2012,55,197,0.7129513832996832,4.398800031061733,-0.3549704767949981,0.4040837678104655,0.3743297364634269,4.248792385983993,-1.7586937348199296,0.0351666668167318,3.690909090909091,
D1A1,PG0,WR,2022,0,m_panel_ppr12,2014-2024,11,2012,48,193,0.724472542398412,4.418443103240109,-0.2190095149148599,0.7394903251291721,0.7258722076772879,3.5513887152387418,-2.676812053657996,0.401517893813416,2.4166666666666665,
D1A1,PG0,WR,2023,0,m_panel_ppr12,2014-2024,11,2012,62,188,0.7779319966631439,4.344067044328368,-0.5335264696321477,0.580148827182387,0.588896181823058,4.283917304946807,-3.733110215545616,0.1799424876110909,3.0806451612903225,
D1A1,PG0,WR,2024,0,m_panel_ppr12,2014-2024,11,2012,58,190,0.7956974121465614,4.048950208186273,0.0741688950111558,0.4492363536222029,0.4666408092402023,3.366120229554094,-1.7623230843676676,0.1704752972384039,2.8793103448275863,
D1A1,PG0,TE,2014,0,m_panel_ppr12,2014-2024,11,2012,3,80,0.695347290708472,3.8542312686771,-0.5766804346881239,,,,,,,
D1A1,PG0,TE,2015,0,m_panel_ppr12,2014-2024,11,2012,6,79,0.5708625536903141,3.7882487353035614,-0.4769009821974257,,,,,,,
D1A1,PG0,TE,2016,0,m_panel_ppr12,2014-2024,11,2012,5,85,0.6546542289735507,4.188758709969974,0.5302432666252445,,,,,,,
D1A1,PG0,TE,2017,0,m_panel_ppr12,2014-2024,11,2012,7,92,0.6122502178724828,4.509718956680038,-0.778976715479937,,,,,,,
D1A1,PG0,TE,2018,0,m_panel_ppr12,2014-2024,11,2012,11,89,0.621327537779318,4.308769836054203,1.089388417762057,0.2454545454545454,0.393932996734863,3.078205316945996,-2.631637721601265,0.1043756138889901,1.9090909090909087,
D1A1,PG0,TE,2019,0,m_panel_ppr12,2014-2024,11,2012,11,91,0.5271128421650221,4.465478650067476,-0.4406634160172707,0.3090909090909091,0.1847537774011153,4.686696531796204,-2.016728955687157,-0.2857415935487382,4.636363636363637,
D1A1,PG0,TE,2020,0,m_panel_ppr12,2014-2024,11,2012,16,85,0.6330716816354848,4.286701832839268,-1.0616751176127517,0.3647058823529411,0.5250547029995932,3.708359172729821,-3.175506479598112,-0.0059935603820255,2.9375,
D1A1,PG0,TE,2021,0,m_panel_ppr12,2014-2024,11,2012,17,90,0.6724844299023247,4.360787790741278,-0.0758741872373418,0.3946078431372549,0.5579267310032249,3.822509823062926,-2.018564195873672,0.2066211464448915,3.3529411764705883,
D1A1,PG0,TE,2022,0,m_panel_ppr12,2014-2024,11,2012,14,89,0.7840819127464874,3.501656559894032,0.3276642581624465,0.4373626373626373,0.3496556178735828,3.1680703153884155,-2.092609519986103,-0.0227672917790708,2.9285714285714284,
D1A1,PG0,TE,2023,0,m_panel_ppr12,2014-2024,11,2012,17,89,0.7628305970901075,3.770560486429543,-0.4380769650290892,0.4975490196078431,0.4069034604325584,3.913593023528984,-2.2374418560091205,0.0611453780460701,2.9411764705882355,
D1A1,PG0,TE,2024,0,m_panel_ppr12,2014-2024,11,2012,18,86,0.7475513123694691,3.7759418140493457,-0.3286171285429772,0.3551884830589627,0.4723415202785666,2.977120021729488,-1.7849553695586766,0.1483135696211625,3.111111111111111,
D1A1,Q1,QB,2013,0,m_panel_ppr12,2013-2024,12,2002,8,72,0.7674396852130766,3.132234135640718,0.0738131799900575,,,,,,,
D1A1,Q1,QB,2014,0,m_panel_ppr12,2013-2024,12,2002,9,61,0.7805913486777348,3.5616668155725417,0.5118688015805709,,,,,,,
D1A1,Q1,QB,2015,0,m_panel_ppr12,2013-2024,12,2002,10,68,0.6434979124437618,3.713546960386824,-0.0729239087344153,0.5030303030303029,0.2900532923891046,3.8964469907824055,-3.411289130653691,0.4930493313022979,2.2,
D1A1,Q1,QB,2016,0,m_panel_ppr12,2013-2024,12,2002,12,67,0.764269687732489,3.1373849769114304,0.786074760692521,-0.1398601398601399,-0.0352171679426876,2.1279202461368345,-1.9732461254908795,-0.1344727748424798,0.9166666666666666,
D1A1,Q1,QB,2017,0,m_panel_ppr12,2013-2024,12,2002,13,73,0.6852051691849164,3.303638817734758,0.1896044935089381,-0.3021978021978022,-0.3536904868253998,2.330357519248592,-0.8852629927888268,-0.1023780636025632,1.1538461538461535,
D1A1,Q1,QB,2018,0,m_panel_ppr12,2013-2024,12,2002,18,65,0.712533926946966,3.4741786199883986,0.4814800706556004,0.0773993808049535,0.1663283967238478,3.647424135881449,-1.9650974642317665,0.0664749953066782,3.1666666666666665,
D1A1,Q1,QB,2019,0,m_panel_ppr12,2013-2024,12,2002,19,72,0.6770019190639316,3.5901802260487807,0.8319151131063127,0.3263157894736841,0.060596602637173,3.005075113598193,-2.262335830674983,-0.1441382269213791,2.3157894736842106,
D1A1,Q1,QB,2020,0,m_panel_ppr12,2013-2024,12,2002,19,73,0.7794270738808078,3.11081222135672,0.0183185090884903,0.3947368421052631,0.4539469445691546,3.198901201758228,-1.02983825283229,-0.0475234502918503,2.894736842105264,
D1A1,Q1,QB,2021,0,m_panel_ppr12,2013-2024,12,2002,19,73,0.7093075802733765,3.342716238859812,0.9639359020565222,0.2228070175438596,0.1926917597487382,3.004546670860735,-0.590477111769103,0.240844826661473,3.3157894736842106,
D1A1,Q1,QB,2022,0,m_panel_ppr12,2013-2024,12,2002,19,77,0.762357091116978,3.0538628239641143,0.2530152231550815,0.4087719298245613,0.5694762367785992,2.708575737237189,-0.1465300413362475,0.4339057412249811,1.947368421052632,
D1A1,Q1,QB,2023,0,m_panel_ppr12,2013-2024,12,2002,23,79,0.6364521388597747,3.817796857679682,0.2161477207105298,0.1077075098814229,0.1282346740548436,4.608052851751888,-1.099226364090586,0.0558584769566504,4.304347826086956,
D1A1,Q1,QB,2024,0,m_panel_ppr12,2013-2024,12,2002,23,85,0.700713496734962,3.114506346580316,0.0721682110663998,0.4011857707509882,0.439209322993518,3.494011485961073,-2.1676642676257587,0.1082780982767997,3.869565217391304,
D1A1,Q1,RB,2013,0,m_panel_ppr12,2013-2024,12,2002,1,121,0.7570446026233724,4.717436411697912,0.4910538256435404,,,,,,,
D1A1,Q1,RB,2014,0,m_panel_ppr12,2013-2024,12,2002,3,118,0.6567359579672386,4.337671359515272,0.6256141349093965,,,,,,,
D1A1,Q1,RB,2015,0,m_panel_ppr12,2013-2024,12,2002,3,114,0.6543099948262825,3.907182257944907,0.22093042607423,,,,,,,
D1A1,Q1,RB,2016,0,m_panel_ppr12,2013-2024,12,2002,9,123,0.581891402313849,4.470803268512726,0.7714735382836203,,,,,,,
D1A1,Q1,RB,2017,0,m_panel_ppr12,2013-2024,12,2002,13,122,0.5971703419946195,4.638899092793758,0.0434468314482377,0.6153846153846153,0.2564298167507516,5.100237611814943,-0.8840057623414597,0.1123333647134551,4.615384615384615,
D1A1,Q1,RB,2018,0,m_panel_ppr12,2013-2024,12,2002,27,120,0.6526305377178341,4.255363934735748,0.5310656786469566,0.4157509157509158,0.5151705953382483,3.19927287668665,-1.1599562433489874,0.1775257304507008,3.0,
D1A1,Q1,RB,2019,0,m_panel_ppr12,2013-2024,12,2002,34,118,0.738319999776262,4.220083816138021,0.0583556133859183,0.4441558441558441,0.529931019394515,3.3493141513627656,-2.075934634653995,0.0338478123432127,2.735294117647059,
D1A1,Q1,RB,2020,0,m_panel_ppr12,2013-2024,12,2002,44,119,0.6646950832227674,3.903705703469918,-0.4181096519010633,0.414799154334038,0.3895588530160517,4.350919333208546,-0.1214233064217923,-0.0904760018394895,4.886363636363637,
D1A1,Q1,RB,2021,0,m_panel_ppr12,2013-2024,12,2002,54,116,0.5941046238377634,4.433030740262695,0.435036734542877,0.5950447874976177,0.5857870851064051,3.751568691932523,-1.5840049243627516,0.1674921524740391,4.12962962962963,
D1A1,Q1,RB,2022,0,m_panel_ppr12,2013-2024,12,2002,41,123,0.7304465207876963,4.267012186953523,-0.0014550583877353,0.4853658536585367,0.412306611855977,3.822230060186568,-2.098250798588957,0.1279244206447855,4.0,
D1A1,Q1,RB,2023,0,m_panel_ppr12,2013-2024,12,2002,50,128,0.7317406880296226,4.175422169072382,0.2573879203683569,0.3909243697478992,0.3930674811515641,3.720864410227924,-1.994672206080662,0.1744974909522411,3.14,
D1A1,Q1,RB,2024,0,m_panel_ppr12,2013-2024,12,2002,51,112,0.7773567815053263,4.028099119715873,-0.3082398027849638,0.5344012309338537,0.4764661560976579,3.2416769386173248,-1.8501242823150204,0.3650536649843139,3.07843137254902,
D1A1,Q1,WR,2014,0,m_panel_ppr12,2014-2024,11,2012,8,179,0.7161245398731149,4.323939625555266,-0.0237224179515391,,,,,,,
D1A1,Q1,WR,2015,0,m_panel_ppr12,2014-2024,11,2012,17,181,0.7543063712696323,3.800859778353933,0.4531807303659209,0.4093137254901961,0.4266371920777399,2.707537917410492,-1.0488580918709374,0.0918893094217436,3.235294117647059,
D1A1,Q1,WR,2016,0,m_panel_ppr12,2014-2024,11,2012,24,188,0.7062935227603356,4.397729549484776,0.0371863917312621,0.6530434782608695,0.6232347413860952,2.728095968763609,-0.030170315911346,0.488441932981806,1.875,
D1A1,Q1,WR,2017,0,m_panel_ppr12,2014-2024,11,2012,32,193,0.7142529493796983,4.206823373940794,0.3901361257766341,0.3673020527859237,0.3170310655811564,3.39948710172305,-0.5922255071683536,0.0355450327210162,3.53125,
D1A1,Q1,WR,2018,0,m_panel_ppr12,2014-2024,11,2012,38,186,0.7492215552166377,3.940317781696703,-0.2070433522443339,0.7082125085831602,0.7042898622023014,3.198247818871831,-1.7762474337456453,0.3070038596031169,3.631578947368421,
D1A1,Q1,WR,2019,0,m_panel_ppr12,2014-2024,11,2012,50,185,0.7464623615530763,4.02790917111957,0.3570495839201975,0.5248979591836734,0.504038838371844,2.9747790687988647,-1.017127700280413,0.1603207147701965,2.72,
D1A1,Q1,WR,2020,0,m_panel_ppr12,2014-2024,11,2012,50,190,0.7811646792029149,3.8618685129474297,0.4574526439754433,0.494453781512605,0.481040055733587,2.887674928757924,-0.3946659548364283,0.1353525533452027,3.06,
D1A1,Q1,WR,2021,0,m_panel_ppr12,2014-2024,11,2012,55,197,0.7168287079529262,4.233859800284145,-0.1443793089180405,0.422807049257982,0.4199232637100065,3.638407711824628,-0.2590660140026283,0.0895784651028202,3.690909090909091,
D1A1,Q1,WR,2022,0,m_panel_ppr12,2014-2024,11,2012,48,193,0.710028254819563,4.374597465427629,-0.1283101830804061,0.7425841998012482,0.710521413764401,2.7025962547450786,-1.1570187667859495,0.3999456578197666,2.4166666666666665,
D1A1,Q1,WR,2023,0,m_panel_ppr12,2014-2024,11,2012,62,188,0.8193987452055596,3.9259306515101606,-0.5096264883205621,0.6295060500870435,0.6486331979894552,3.425192257879151,-2.544129764846348,0.2632029199602743,3.0806451612903225,
D1A1,Q1,WR,2024,0,m_panel_ppr12,2014-2024,11,2012,58,190,0.7913437864346637,3.903428397655488,-0.0940311671528292,0.415399049528501,0.4614029272800582,2.8171543668609726,-0.4733223403865264,0.1268364457022998,2.8793103448275863,
D1A1,Q1,TE,2014,0,m_panel_ppr12,2014-2024,11,2012,3,80,0.6495562792179917,4.023269239796761,-0.5525910005166541,,,,,,,
D1A1,Q1,TE,2015,0,m_panel_ppr12,2014-2024,11,2012,6,79,0.5868491985235711,3.671489062674028,-0.5051119725678209,,,,,,,
D1A1,Q1,TE,2016,0,m_panel_ppr12,2014-2024,11,2012,5,85,0.6700860117520436,4.172787161627655,0.4789283744334732,,,,,,,
D1A1,Q1,TE,2017,0,m_panel_ppr12,2014-2024,11,2012,7,92,0.5896515531407783,4.582398616634432,-0.6300645955939462,,,,,,,
D1A1,Q1,TE,2018,0,m_panel_ppr12,2014-2024,11,2012,11,89,0.6164898924677821,4.311848498243902,0.9865973977867268,0.3454545454545455,0.4301722544969426,2.9926510645154623,-2.019756112239575,0.134197217857273,1.9090909090909087,
D1A1,Q1,TE,2019,0,m_panel_ppr12,2014-2024,11,2012,11,91,0.5279196228145218,4.401521723205299,-0.5160679001449743,0.2181818181818182,0.2278592111265684,4.056381826087228,-1.2453313870939,-0.0829572368367304,4.636363636363637,
D1A1,Q1,TE,2020,0,m_panel_ppr12,2014-2024,11,2012,16,85,0.5982356615315869,4.296860124696667,-1.2567945560118028,0.2911764705882353,0.5321091227797291,3.4919193781255498,-2.6036428591509178,-0.1168744274494979,2.9375,
D1A1,Q1,TE,2021,0,m_panel_ppr12,2014-2024,11,2012,17,90,0.6696702719394605,4.328690186338448,-0.0071782870481333,0.4558823529411765,0.60941292537315,3.181455240438156,-0.8214606440939939,0.2003976179375153,3.3529411764705883,
D1A1,Q1,TE,2022,0,m_panel_ppr12,2014-2024,11,2012,14,89,0.7801188204205023,3.382333056408888,0.3567088846651652,0.2527472527472528,0.4518676385927109,2.877250956910969,-0.7930916854790079,0.1502641257418678,2.9285714285714284,
D1A1,Q1,TE,2023,0,m_panel_ppr12,2014-2024,11,2012,17,89,0.7675702752782813,3.719348708938407,-0.4471105151009686,0.5049019607843138,0.409713984142263,3.3718619288823213,-0.9532796349521095,0.0686325671945685,2.9411764705882355,
D1A1,Q1,TE,2024,0,m_panel_ppr12,2014-2024,11,2012,18,86,0.7247881046834614,3.884186449747901,-0.3403912028338875,0.456375899744365,0.5005804282936512,2.8120150053390045,-0.6041340112490914,0.1096684845790286,3.111111111111111,
D1A1,Q2,QB,2013,0,m_panel_ppr12,2013-2024,12,2002,8,72,0.7566788328501783,3.338947725602804,-0.4376244554485532,,,,,,,
D1A1,Q2,QB,2014,0,m_panel_ppr12,2013-2024,12,2002,9,61,0.7784125587467805,3.5843389936614103,-0.2618764177473766,,,,,,,
D1A1,Q2,QB,2015,0,m_panel_ppr12,2013-2024,12,2002,10,68,0.6548033173041249,3.682140199981625,-0.6463918672699396,0.5393939393939393,0.2901144631678674,4.440403036396031,-3.973771987116866,0.3978994603492228,2.2,
D1A1,Q2,QB,2016,0,m_panel_ppr12,2013-2024,12,2002,12,67,0.7704865444782529,3.1515587085712475,0.0636944159940881,0.0209790209790209,-0.051068697811339,3.20921515525264,-3.1341819994305937,0.2185182591190296,0.9166666666666666,
D1A1,Q2,QB,2017,0,m_panel_ppr12,2013-2024,12,2002,13,73,0.7100070857396765,3.358380675914544,-0.2470722487808749,-0.1593406593406593,-0.2330627103460875,2.902952777355451,-1.7932450539662044,-0.1836782905810693,1.1538461538461535,
D1A1,Q2,QB,2018,0,m_panel_ppr12,2013-2024,12,2002,18,65,0.6532721586318526,3.592091387494242,0.0108677070018091,-0.1640866873065015,-0.0555785754607181,4.424061838350825,-3.069056703574788,0.1243328615921205,3.1666666666666665,
D1A1,Q2,QB,2019,0,m_panel_ppr12,2013-2024,12,2002,19,72,0.6582439504863568,3.749122255120074,0.4309109898564986,0.2298245614035087,0.1447243667990764,3.767899345184445,-3.2122752002804904,-0.3238173865083038,2.3157894736842106,
D1A1,Q2,QB,2020,0,m_panel_ppr12,2013-2024,12,2002,19,73,0.7647975792926187,3.3339292571666244,-0.4007429381957893,0.5087719298245614,0.4802846385208295,3.6749979105899664,-2.037393650307795,0.2176574023366744,2.894736842105264,
D1A1,Q2,QB,2021,0,m_panel_ppr12,2013-2024,12,2002,19,73,0.7084343826706557,3.455425385114276,0.5412189039212972,0.1210526315789473,0.0871778525186364,4.028655392437212,-1.870467079977894,-0.0045271583958923,3.3157894736842106,
D1A1,Q2,QB,2022,0,m_panel_ppr12,2013-2024,12,2002,19,77,0.7434056109800476,2.903136718964585,-0.1608546394097882,0.4350877192982456,0.6516905858738604,2.766041043608684,-0.9367246952607372,0.4784545852932543,1.947368421052632,
D1A1,Q2,QB,2023,0,m_panel_ppr12,2013-2024,12,2002,23,79,0.603192983303691,3.968454296238459,-0.095262534804293,0.0869565217391304,0.0798078010249437,4.648671498513742,-1.6591339261066986,-0.0498197226910665,4.304347826086956,
D1A1,Q2,QB,2024,0,m_panel_ppr12,2013-2024,12,2002,23,85,0.7204503138254321,3.2513093441217253,-0.1708006041685462,0.3488142292490119,0.4643227476907468,4.274137070841415,-3.0705719829287164,0.0689506757894715,3.869565217391304,
D1A1,Q2,RB,2013,0,m_panel_ppr12,2013-2024,12,2002,1,121,0.7434114659554353,4.801262623033443,0.6054897785071224,,,,,,,
D1A1,Q2,RB,2014,0,m_panel_ppr12,2013-2024,12,2002,3,118,0.6423425582614579,4.4562484063974015,0.7104957948941656,,,,,,,
D1A1,Q2,RB,2015,0,m_panel_ppr12,2013-2024,12,2002,3,114,0.6460225078778613,3.940992020788973,0.2581531904549844,,,,,,,
D1A1,Q2,RB,2016,0,m_panel_ppr12,2013-2024,12,2002,9,123,0.5905185650919268,4.442369749689694,0.7510924723281295,,,,,,,
D1A1,Q2,RB,2017,0,m_panel_ppr12,2013-2024,12,2002,13,122,0.5845267030487774,4.740397478555054,0.0099767304289313,0.5879120879120878,0.3006079902675881,5.070015288824612,-1.157022720803408,0.1316233066334561,4.615384615384615,
D1A1,Q2,RB,2018,0,m_panel_ppr12,2013-2024,12,2002,27,120,0.6358860419665515,4.351494948331464,0.5307233726232802,0.4133089133089133,0.4913223022246409,3.4679011227281533,-1.7275594960668472,0.1706009679153898,3.0,
D1A1,Q2,RB,2019,0,m_panel_ppr12,2013-2024,12,2002,34,118,0.7248961550572677,4.345119022737402,-0.0053131003695341,0.4316271963330786,0.5213451575866296,3.4655228157723923,-2.4602115509675606,0.0473083078617484,2.735294117647059,
D1A1,Q2,RB,2020,0,m_panel_ppr12,2013-2024,12,2002,44,119,0.6672258203950441,3.936499597800948,-0.4720536293336194,0.4173361522198731,0.3549257771094801,4.415381028596944,-0.4030015196990696,-0.132589242884087,4.886363636363637,
D1A1,Q2,RB,2021,0,m_panel_ppr12,2013-2024,12,2002,54,116,0.588474215881245,4.411121246542859,0.2754838717496075,0.5934438726891557,0.5938238723254828,3.683999047994667,-2.038950494862171,0.2120032399585489,4.12962962962963,
D1A1,Q2,RB,2022,0,m_panel_ppr12,2013-2024,12,2002,41,123,0.713161852433772,4.471644741028846,-0.1435889133955386,0.4015679442508711,0.3539711208189542,4.159796691030831,-2.7082311610678014,0.0902053981459058,4.0,
D1A1,Q2,RB,2023,0,m_panel_ppr12,2013-2024,12,2002,50,128,0.7314515733748195,4.252549003470373,0.2201403216208122,0.3881392557022808,0.374670561888681,3.860310265643967,-2.293984460470196,0.1700544938406983,3.14,
D1A1,Q2,RB,2024,0,m_panel_ppr12,2013-2024,12,2002,51,112,0.7718854391753288,4.137278317702654,-0.2619202443672313,0.4895133375311117,0.4600585591230063,3.403994583144733,-2.0014196547255168,0.2828306549426492,3.07843137254902,
D1A1,Q2,WR,2014,0,m_panel_ppr12,2014-2024,11,2012,8,179,0.7137264172469003,4.42248411518556,-0.1416917185421551,,,,,,,
D1A1,Q2,WR,2015,0,m_panel_ppr12,2014-2024,11,2012,17,181,0.7528691774794016,3.90475247951265,0.3958443010267581,0.4754901960784314,0.4423854371695451,3.2233525730708954,-1.881416837940916,0.0399518736616276,3.235294117647059,
D1A1,Q2,WR,2016,0,m_panel_ppr12,2014-2024,11,2012,24,188,0.7150527413458757,4.371313270218909,-0.0592861893032506,0.6852173913043478,0.6623274662778182,2.640215280611593,-0.4766805316481403,0.573602250868971,1.875,
D1A1,Q2,WR,2017,0,m_panel_ppr12,2014-2024,11,2012,32,193,0.7142944748294985,4.273834327614256,0.3119396728216279,0.3724340175953079,0.3040200281407308,3.698431240768058,-0.9043319711413372,0.0296730005243812,3.53125,
D1A1,Q2,WR,2018,0,m_panel_ppr12,2014-2024,11,2012,38,186,0.749243531867532,3.9678095102985966,-0.137735562560799,0.6903758832897339,0.6785352814785166,3.3080316335849087,-1.8641973895594264,0.2477935277064176,3.631578947368421,
D1A1,Q2,WR,2019,0,m_panel_ppr12,2014-2024,11,2012,50,185,0.7353427176538538,4.117613892013225,0.3183425094242618,0.53968787515006,0.5228421821058654,2.910404015296409,-1.4064017903023298,0.2333446401032098,2.72,
D1A1,Q2,WR,2020,0,m_panel_ppr12,2014-2024,11,2012,50,190,0.7711149287526512,3.999939054364253,0.3678505351958724,0.4686194477791116,0.4471815097169619,3.1979482600315747,-0.8885529035245286,0.108823452889543,3.06,
D1A1,Q2,WR,2021,0,m_panel_ppr12,2014-2024,11,2012,55,197,0.708503174542385,4.334619619743674,-0.3842424208381428,0.4020996050366439,0.3989649519838916,3.9194570278651337,-0.7421941796479363,0.0420087170551336,3.690909090909091,
D1A1,Q2,WR,2022,0,m_panel_ppr12,2014-2024,11,2012,48,193,0.7175953068435095,4.387292967784054,-0.2530151065306057,0.7208185200906788,0.7043367885561127,2.8969482889588654,-1.4808732622012293,0.3832268333433702,2.4166666666666665,
D1A1,Q2,WR,2023,0,m_panel_ppr12,2014-2024,11,2012,62,188,0.8044764740001729,4.015959564545844,-0.4955565554465361,0.6149003412683187,0.6350756324905041,3.514489626269978,-2.611796201653528,0.2430183220638243,3.0806451612903225,
D1A1,Q2,WR,2024,0,m_panel_ppr12,2014-2024,11,2012,58,190,0.7904000673835795,3.938772042874482,0.022453822976594,0.4490517865089645,0.4740570657853533,2.860045001894956,-0.4869018414506526,0.2235694987269657,2.8793103448275863,
D1A1,Q2,TE,2014,0,m_panel_ppr12,2014-2024,11,2012,3,80,0.649414681424237,4.026993504600739,-0.5347402979930747,,,,,,,
D1A1,Q2,TE,2015,0,m_panel_ppr12,2014-2024,11,2012,6,79,0.5866903098516808,3.6677319229340095,-0.4963211806592139,,,,,,,
D1A1,Q2,TE,2016,0,m_panel_ppr12,2014-2024,11,2012,5,85,0.6690718637091017,4.175180385625076,0.4743103382201964,,,,,,,
D1A1,Q2,TE,2017,0,m_panel_ppr12,2014-2024,11,2012,7,92,0.5899240137903167,4.5959906699980095,-0.6335201020014822,,,,,,,
D1A1,Q2,TE,2018,0,m_panel_ppr12,2014-2024,11,2012,11,89,0.6186160461901119,4.326310424961702,0.9907261742926728,0.3454545454545455,0.4224382733986765,2.9856219410382696,-2.0174487800363647,0.0695837425926601,1.9090909090909087,
D1A1,Q2,TE,2019,0,m_panel_ppr12,2014-2024,11,2012,11,91,0.5351134792117443,4.412533026187434,-0.5113349479721596,0.2727272727272727,0.2275112623556944,4.251498077553157,-1.4028923543738585,-0.193566885952371,4.636363636363637,
D1A1,Q2,TE,2020,0,m_panel_ppr12,2014-2024,11,2012,16,85,0.5973140696834758,4.321816662489982,-1.2701941026940322,0.3352941176470588,0.5405306813355868,3.511166758168056,-2.6116534127811057,-0.0569388236292425,2.9375,
D1A1,Q2,TE,2021,0,m_panel_ppr12,2014-2024,11,2012,17,90,0.6645054643840863,4.38654260345796,-0.0355260039472301,0.5049019607843138,0.5947187970294292,3.293067901501841,-0.823644912182427,0.2128446749522678,3.3529411764705883,
D1A1,Q2,TE,2022,0,m_panel_ppr12,2014-2024,11,2012,14,89,0.7789410684711313,3.394963546747832,0.3474928910160667,0.2527472527472528,0.3991064044409464,3.0917734995461585,-0.8932979036259877,0.1001760838279118,2.9285714285714284,
D1A1,Q2,TE,2023,0,m_panel_ppr12,2014-2024,11,2012,17,89,0.7710048246900014,3.682544466028048,-0.3976448241266113,0.5294117647058825,0.3984181093935397,3.361872380846481,-0.8584414303406018,0.1060685129370605,2.9411764705882355,
D1A1,Q2,TE,2024,0,m_panel_ppr12,2014-2024,11,2012,18,86,0.72119142321956,3.911435133357564,-0.2415241939028644,0.4326278325630971,0.4796230784973406,2.8353254817533937,-0.474513760443581,0.1054906375474466,3.111111111111111,
CTRL,CTRL-T2B,RB,2017,0,m_panel_ppr12,2017-2024,8,2015,13,122,0.5710318963714235,4.901219880975339,-0.4253812439868493,0.5989010989010989,0.367485270982099,5.64624695801616,-2.6744222906936512,0.1405976229948281,4.615384615384615,
CTRL,CTRL-T2B,RB,2018,0,m_panel_ppr12,2017-2024,8,2015,27,120,0.6074952974640546,4.429167174618516,0.1139747597248585,0.3644688644688644,0.4442229470375761,3.735708298649053,-2.537472434017989,0.2344976404003051,3.0,
CTRL,CTRL-T2B,RB,2019,0,m_panel_ppr12,2017-2024,8,2015,34,118,0.7020267780432696,4.66039395668447,-0.321572772487701,0.3368983957219251,0.4936013910279298,4.066963467235771,-3.669274178410695,0.186988091412877,2.735294117647059,
CTRL,CTRL-T2B,RB,2020,0,m_panel_ppr12,2017-2024,8,2015,44,119,0.6606754577118926,3.974125145902701,-0.7056391991856625,0.3933756166314305,0.3536541245004385,4.471039702907133,-1.3129555483692898,-0.0862149656461069,4.886363636363637,
CTRL,CTRL-T2B,RB,2021,0,m_panel_ppr12,2017-2024,8,2015,54,116,0.575250402100768,4.6122021926673575,0.1023016275284235,0.6117400419287211,0.5996635447103652,4.089934636691452,-2.674122846016225,0.1711758286796537,4.12962962962963,
CTRL,CTRL-T2B,RB,2022,0,m_panel_ppr12,2017-2024,8,2015,41,123,0.7092770660789194,4.6711809610492665,-0.2406002925044737,0.3339721254355401,0.2832132377455761,4.67031341349179,-3.65032839550498,0.1002578734816921,4.0,
CTRL,CTRL-T2B,RB,2023,0,m_panel_ppr12,2017-2024,8,2015,50,128,0.7359739661100546,4.400749539179701,0.1663517504097433,0.3863145258103241,0.3834829811557415,4.07650505142857,-2.900176359346369,0.3422084258769607,3.14,
CTRL,CTRL-T2B,RB,2024,0,m_panel_ppr12,2017-2024,8,2015,51,112,0.7834092656248985,4.317394951985164,-0.4000104557681747,0.4541279215624179,0.4464696404565494,3.836374579330289,-2.7057161308895257,0.341037579554084,3.07843137254902,
CTRL,CTRL-T2B,TE,2017,0,m_panel_ppr12,2017-2024,8,2015,7,92,0.6078519245299361,4.449047338364373,-0.5579657080273873,,,,,,,
