player_id,season,entry,position,proj_games,proj_tpg,proj_targets,proj_receptions,proj_rec_yards,proj_rec_tds,proj_carries,proj_rush_yards,proj_rush_tds,proj_fumbles_lost,proj_catch_rate,proj_ypr,proj_td_per_target,p_rec_100,p_rec_150,p_rec_200,proj_bonus_points,proj_points_base,proj_points,entry_act,name,position_act,games,points,targets,receptions,rec_yards,rec_tds,carries,rush_yards,rush_tds,attempts,completions,pass_yards,pass_tds,interceptions,sacks,fumbles_lost,rec_bonus,rush_bonus,pass_bonus,total_bonus,g100,g150,g200,r100,r150,r200,p300,p350,p400,season_len,pts_1,ppg_w,gshare_w,gshare_1,age,evidence,present_1,gshare_max3,inj_missed_share_1,unexp_missed_share_1,inj_out_wks_1,missed_wks_1,games_1,tgt_1,rec_1,recyds_1,rectd_1,carries_1,rushyds_1,rushtd_1,att_1,passyds_1,passtd_1,ints_1,average_pick,n_train_seasons
00-0025516,2017,veteran,TE,2.128788718542027,3.3800093645940352,7.195325803914187,4.605385949190874,50.205042296184516,0.4065261201592613,0.009806312786677592,0.03215830379256089,0.0015710655220973248,0.034665156589329754,0.6400524555379534,10.901375661035553,0.05649863970553148,0.013421728848857385,0.00038570948742702304,1.3671481296122047e-11,0.029803666023188968,9.705665835502638,9.735469501525827,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,5.375,0.85,0.0,32.10951403148528,0.375,0.0,1.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0025549,2017,veteran,TE,6.229612774990268,2.689266288615507,16.753087626909828,11.154077283506648,127.72232659698571,0.8551219690721227,0.05177861903190428,0.16980006624400137,0.008295432229466748,0.10752591835892024,0.6657923322498649,11.45072993046647,0.05104264886065383,0.009271232416772746,0.00021901916614206602,1.3671529757080796e-11,0.05980279496681756,23.33170387916799,23.391506674134806,veteran,Brent Celek,TE,12.0,25.5,24.0,13.0,130.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,22.5,3.6795652173913043,0.7423913043478261,0.625,32.59958932238193,0.71875,1.0,1.0,0.0,0.375,0.0,6.0,10.0,19.0,14.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0026201,2017,veteran,TE,11.878986984032508,5.33433884313459,63.36654168601483,43.046503136201466,467.09440482076946,3.7375658988219125,0.14499892636023368,0.5029841088058705,0.0055877803883991745,0.1676953954082922,0.6793254293330316,10.85092564529243,0.05898327097195528,0.05141556977778954,0.003114430445921612,1.367130225655652e-11,0.6662593025864457,90.40652174550354,91.07278104808998,veteran,Martellus Bennett,TE,9.0,43.6,44.0,30.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,143.6,9.123448275862067,0.9288793103448276,1.0,30.480492813141684,0.9062500000000001,1.0,1.0,0.0,0.0,0.0,0.0,16.0,73.0,55.0,701.0,7.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,,5
00-0026225,2017,veteran,TE,0.4495125590174931,1.7866873466560182,0.8031384013595215,0.5262833837197353,5.729382761433376,0.045289983629799954,0.0025434539573909068,0.008340868461312843,0.00040748576008380467,0.0077323725463137845,0.6552835511648593,10.886497538528554,0.056391256542004255,0.0026737924811108984,3.305045519677851e-05,1.3671691666103225e-11,0.0012241882047953816,1.0956341260960112,1.0968583143008066,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,3.0380952380952384,0.5982142857142857,0.0,32.99931553730322,0.196875,0.0,0.625,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0026267,2017,veteran,TE,5.603367443847946,3.814430721503138,21.373656921684116,14.227091090606022,150.11907114355196,1.1269961436289495,0.045066982991052586,0.14779028178760173,0.007220163654006555,0.09778177926872528,0.6656367294906974,10.551634918727258,0.052728278916350686,0.018802271630013117,0.0006475049630137421,1.3671436926264062e-11,0.1107983492194353,28.749965972997256,28.860764322216692,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,50.0,5.746082949308756,0.737615207373272,0.5,32.46543463381246,0.678125,1.0,0.9375,0.125,0.375,2.0,8.0,8.0,31.0,22.0,210.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0026281,2017,veteran,TE,11.445602968466707,5.289849685054088,60.545519257997746,39.24801158303116,453.3055947769676,3.0109932705898292,0.09073053681822726,0.2975369264405467,0.014535903687485065,0.16011569461596123,0.6482397386962158,11.549772243059413,0.049731066930970166,0.05238093085873175,0.003207965066767096,1.3671299715432315e-11,0.6546069797770925,82.81726261828835,83.47186959806544,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,102.7,7.949668874172184,0.9627483443708609,1.0,31.942505133470227,0.9437500000000001,1.0,1.0,0.0,0.0,0.0,0.0,16.0,82.0,55.0,612.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0026996,2017,veteran,TE,0.5858905556941769,1.5653903039804962,0.9171473950774094,0.5879571467010626,6.305734804175252,0.04928074898030773,0.0039141068918921535,0.012835715242229147,0.0006270775286720882,0.009959287984082325,0.6410715985857841,10.724820404949176,0.053732638008690325,0.001731797375288725,1.710683056184957e-05,1.3671748044931069e-11,0.0010296778382739966,1.2053640083779937,1.2063936862162676,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,1.7759999999999998,0.5225,0.0,32.5201916495551,0.234375,0.0,0.5625,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0027061,2017,veteran,TE,9.65121534631969,4.2432623165982655,40.95263838841322,24.960255286019823,290.5195824940357,1.6850568890717954,0.08332710983908517,0.26767173709183334,0.011712227884130618,0.2716037770910475,0.6094907744230188,11.639287305557128,0.04114647933278337,0.025572740842299387,0.0010416113869795725,1.3671396195787411e-11,0.2618872528329252,51.196260213676126,51.458147466509054,veteran,Jared Cook,TE,16.0,107.8,86.0,54.0,688.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,57.7,5.3641732283464565,0.8375984251968505,0.625,30.403832991101986,0.7937500000000001,1.0,1.0,0.375,0.0,6.0,6.0,10.0,51.0,30.0,377.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0027125,2017,veteran,TE,5.5664254966110205,4.815143193616425,26.803135842779483,18.183178883218854,198.6594553652132,1.5952864741224682,0.04273132495581017,0.14013084828932462,0.00684596879704012,0.08532045855152542,0.6783974453540381,10.925452399775642,0.05951865048477988,0.03997259558879324,0.0020918338439619116,1.3671336415554838e-11,0.23997053126893597,38.41370180337368,38.653672334642614,veteran,Zach Miller,TE,8.0,45.6,35.0,20.0,236.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,96.1,8.555851063829786,0.7027925531914893,0.625,32.90896646132786,0.5875,1.0,0.8125,0.0,0.375,0.0,6.0,10.0,64.0,47.0,486.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0027135,2017,veteran,TE,5.592860642525745,1.9737465905071008,11.038889624366544,7.097236659216784,74.5884855909673,0.5689419632712559,0.0480130524027201,0.15745146608748306,0.007692152277973802,0.08639086325096906,0.6429303037463836,10.509510838151833,0.05153978186496308,0.0030062627716060464,3.948237795088839e-05,1.3671676442943109e-11,0.017144838045905657,14.31023500210731,14.327379840153217,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,17.4,2.1988826815642457,0.5862430167597765,0.625,31.991786447638603,0.559375,1.0,0.6875,0.0,0.375,0.0,6.0,10.0,14.0,7.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0027139,2017,veteran,TE,5.7067502449000544,1.4642943486786382,8.356362132927584,5.509852927050154,55.865544538158915,0.472396701769716,0.05043826940142452,0.1654045945164655,0.008080695341320221,0.08807404055161326,0.6593602382715099,10.13920793854438,0.05653138222771296,0.0013610240873776977,1.1874702508761809e-05,1.3671779297998657e-11,0.007868673642175398,11.064737678355606,11.07260635199778,veteran,John Phillips,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,18.2,1.8188888888888886,0.5625,0.5625,30.2258726899384,0.5625,1.0,0.5625,0.0,0.4375,0.0,7.0,9.0,15.0,10.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0027656,2017,veteran,TE,7.459547347288038,6.453477802759704,48.14002322435839,30.68615960945057,449.4788664057125,3.183686535755633,0.059117108793561676,0.19386552165702736,0.009471128793466546,0.11103567881132868,0.6374354965812246,14.64760895877255,0.06613388034563138,0.1484626059815062,0.017969527563130583,1.367115093836384e-11,1.30853065132313,79.24722762713418,80.5557582784573,veteran,Rob Gronkowski,TE,13.0,197.4,105.0,69.0,1084.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,4.5,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,89.0,13.505829596412555,0.764854260089686,0.5,28.301163586584533,0.696875,1.0,0.9375,0.125,0.375,2.0,8.0,8.0,38.0,25.0,540.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0027675,2017,veteran,TE,9.97386968380226,2.013089624090793,20.07829357249605,12.783653823555866,138.12460460651295,1.1072193388903215,0.08150362052855328,0.2672786648934566,0.013057663050731291,0.14210293815820893,0.6366902534519847,10.804782929274644,0.05514509163303744,0.003315059431291468,4.579856724802529e-05,1.3671663738435466e-11,0.03374915444663451,26.668471374248472,26.702220528695108,veteran,Ed Dickson,TE,14.0,67.2,48.0,30.0,437.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,24.400000000000002,2.0413669064748206,0.877248201438849,0.8125,30.105407255304584,0.8687499999999999,1.0,1.0,0.0,0.1875,0.0,3.0,13.0,19.0,10.0,134.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0027696,2017,veteran,TE,11.698516716201585,5.963085107132774,69.75925080592548,46.175601272559014,567.5472688478839,3.857973079616834,0.11857994151769627,0.3608187442052271,0.011068763646782078,0.4200734388297,0.6619279986395263,12.29106396466488,0.05530410712623552,0.0877674139592695,0.0073885817880356445,1.367122793577412e-11,1.1564017309947012,102.25271357741072,103.40911530840542,veteran,Jimmy Graham,TE,16.0,142.5,96.0,57.0,520.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,159.8,10.132404181184668,0.918336236933798,1.0,30.770704996577688,0.8968750000000001,1.0,1.0,0.0,0.0,0.0,0.0,16.0,95.0,65.0,923.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0027714,2017,veteran,TE,10.213465932035824,5.713877278236926,58.35849092110642,39.42709182992989,366.09606914470476,2.3760461139662685,0.05223249493655916,0.17128848289392143,0.008368147509983066,0.2532983897188803,0.6756016341003492,9.285393676101515,0.040714659965734784,0.04042873564804745,0.002129505396024755,1.367133488438984e-11,0.4455419607174562,70.14017046714457,70.58571242786203,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,126.9,7.877837837837839,0.960472972972973,1.0,32.17522245037645,0.578125,1.0,1.0,0.0,0.0,0.0,0.0,16.0,121.0,86.0,729.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0027718,2017,veteran,TE,1.3474900096020006,1.8435691639760323,2.484191030468016,1.5502453922421082,16.811304137879,0.13310055233805937,0.00876699352219489,0.028750015134860484,0.0014045565907180786,0.022838109950696506,0.6240443561822399,10.844285828558366,0.05357903265313035,0.0025301268058061086,3.0394464149234876e-05,1.367169883807309e-11,0.0034707549858773576,3.220482545093712,3.2239533000795895,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,2.1807692307692306,0.5480769230769231,0.0,31.077344284736483,0.24375,0.0,0.625,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0027725,2017,veteran,TE,2.121201905989671,1.8066160829345153,3.8321974785122874,2.538094491230617,27.258124534847063,0.20122787720679464,0.017626366473507103,0.057802974486407,0.0028239132535116092,0.03409983877495299,0.6623078548175291,10.739601945091778,0.05250978800938883,0.0027308434824939378,3.4126146871428185e-05,1.367168892413536e-11,0.005901253129708073,5.156751061760587,5.162652314890295,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3.4,2.6902985074626864,0.501865671641791,0.25,30.168377823408623,0.41875,1.0,0.625,0.0,0.75,0.0,12.0,4.0,3.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0027732,2017,veteran,TE,2.232291993657987,1.369235619155778,3.0565337100727796,1.9856056443667376,21.15049803901776,0.17786506528846135,0.023323065554077118,0.07340251888821336,0.002845816426985127,0.050565697770222524,0.6496266139068553,10.651912729510403,0.05819175646658455,0.001253166920469905,1.0478559914590514e-05,1.3671790005873109e-11,0.002832521352424468,4.0983267727262,4.101159294078624,veteran,Michael Hoomanawanui,TE,9.0,14.2,10.0,6.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,2.374074074074074,0.576388888888889,0.0,29.16084873374401,0.253125,0.0,0.625,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0027825,2017,veteran,TE,2.3014812752040816,1.4874678251382436,3.423379347024207,2.1742071181170957,24.18786301422365,0.17790057300148632,0.012346532639414196,0.04048856650202465,0.0019780331475440075,0.038007293100581284,0.6351055193480203,11.124912071473116,0.05196636275676766,0.0016299107435322614,1.560491618320764e-05,1.3671755911707884e-11,0.0038050807530192144,4.513195767824135,4.517000848577154,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,1.6257142857142857,0.7339285714285714,0.0,30.6694045174538,0.328125,0.0,0.8125,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0027873,2017,veteran,TE,12.603169083995011,3.509222700045659,44.22732704206895,28.516079119880377,295.78888371752606,2.1907824705620436,0.10160172796407083,0.3331873360348628,0.01627757295348765,0.17591230500869728,0.6447615315471346,10.372705254254704,0.04953458906703033,0.01325019108795336,0.0003781789596045274,1.3671482984655652e-11,0.1741437790791858,56.76078231637207,56.93492609545126,veteran,Jermaine Gresham,TE,14.0,60.7,46.0,33.0,322.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,69.6,4.296393442622951,0.9563524590163935,1.0,29.21013004791239,0.953125,1.0,1.0,0.0,0.0,0.0,0.0,16.0,61.0,37.0,391.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0027981,2017,veteran,TE,13.05355158885903,6.011421415148717,78.47039956501573,50.65740100647084,518.483234210073,4.29920037471186,0.10281245094410996,0.33715771697698693,0.01647154240685187,0.1830230599468717,0.6455606354406193,10.235093469241411,0.054787542800133295,0.05277276700834762,0.0032462480424142836,1.3671298696607087e-11,0.7524346364250527,102.73872507875895,103.491159715184,veteran,Kyle Rudolph,TE,16.0,129.7,81.0,57.0,532.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,168.5,8.778595317725753,0.9604933110367894,1.0,27.811088295687885,0.9343750000000001,1.0,1.0,0.0,0.0,0.0,0.0,16.0,132.0,83.0,840.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0027985,2017,veteran,TE,12.514058467516103,4.014438854368591,50.23692253783691,31.529684183725347,324.077023479861,2.4282253143857884,0.10063747005381198,0.3300251996144733,0.016123089572203365,0.2792211284494871,0.6276197384499052,10.278473504252212,0.048335471038396575,0.017189289828044813,0.0005639828613636567,1.3671448755796928e-11,0.22569435001807597,62.31319512665921,62.538889476677284,veteran,Lance Kendricks,TE,14.0,35.3,35.0,18.0,203.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,84.9,4.662662337662338,0.965909090909091,1.0,29.587953456536617,0.9625,1.0,1.0,0.0,0.0,0.0,0.0,16.0,87.0,50.0,499.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0028040,2017,veteran,TE,4.530667528473252,3.5217540113862342,15.955896542658031,9.891844063727051,109.67377825572103,0.8515999128966424,0.02906527058297685,0.09531511196442558,0.004656535590561705,0.07121727478583673,0.6199491227134271,11.087293486346987,0.053372112975281154,0.014379958741681386,0.00042873867822930785,1.3671472238480763e-11,0.06806452086708382,20.91793550998362,20.986000030850704,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,16.0,5.174842767295598,0.7606132075471698,0.1875,29.06776180698152,0.496875,1.0,1.0,0.3125,0.5,5.0,13.0,3.0,11.0,8.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0028067,2017,veteran,TE,7.618918017676124,4.870779409262986,37.11006900135963,23.367239347195188,240.8068394459298,2.4078489579726523,0.06512147290987813,0.2135559159503829,0.010433085611535694,0.11492055000010669,0.6296738318201204,10.305318307737293,0.06488397954432351,0.02907593049591694,0.001271541553830131,1.3671379101133104e-11,0.2360587872264129,50.06551037129053,50.30156915851694,veteran,Julius Thomas,TE,14.0,77.3,62.0,41.0,388.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,67.1,8.528019323671497,0.6603260869565216,0.5625,29.180013689253936,0.6468750000000001,1.0,0.75,0.1875,0.25,3.0,7.0,9.0,51.0,30.0,281.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0028112,2017,veteran,TE,11.880254511359409,5.28556507977452,62.793858384075,41.13860013206827,420.03204858746193,3.0921076300976624,0.09716508029407098,0.31863802818632625,0.015566779371877683,0.16835533280496703,0.6551373206030182,10.210168728129362,0.049242198356166694,0.03900528773830531,0.0020128130983255977,1.3671339718799845e-11,0.49926184378257044,80.91370451880628,81.41296636258886,veteran,Charles Clay,TE,13.0,93.3,74.0,49.0,558.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,107.7,7.347368421052633,0.894078947368421,0.9375,28.54757015742642,0.890625,1.0,0.9375,0.0,0.0625,0.0,1.0,15.0,87.0,57.0,552.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0028142,2017,veteran,TE,8.402824826856639,2.3958229363115096,20.131680449990924,13.047677525931086,145.26877815768108,1.0397381277273736,0.08454789562359186,0.2708543389093067,0.010316302103373406,0.12590396266340284,0.6481166616141559,11.133688571699635,0.05164686228306601,0.005917586809114026,0.00011048120576943478,1.3671588348081297e-11,0.05111697691257331,27.12632066628226,27.177437643194835,veteran,Virgil Green,TE,11.0,32.1,22.0,14.0,191.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,40.7,3.1330232558139532,0.6851744186046511,0.625,29.078713210130047,0.671875,1.0,0.8125,0.1875,0.1875,3.0,6.0,10.0,37.0,22.0,237.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0028838,2017,veteran,TE,5.437941796659713,3.571289621561215,19.42046510106478,12.840278004043524,122.7352585184087,1.045761616784894,0.0445963933409687,0.1462470549644076,0.007144770670896017,0.19301787500763723,0.6611725279092064,9.558613799464327,0.05384843315248702,0.011949905285432855,0.00032283997898798796,1.3671496533193124e-11,0.06761626708952702,24.63969213407854,24.707308401168067,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,20.7,5.120809248554913,0.6109104046242775,0.4375,28.83230663928816,0.540625,1.0,1.0,0.0625,0.5,1.0,9.0,7.0,22.0,15.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0028903,2017,veteran,TE,10.096386287621648,3.2494658734277735,32.80786268657067,20.905075468327034,233.68079385501883,1.8812724203221363,0.0771818114941105,0.2531059527960146,0.012365267721844153,0.24263067220600695,0.6371971154611106,11.178184657073594,0.05734212064634745,0.012771412277437716,0.00035744179405224486,1.3671487814182692e-11,0.13435841770968812,44.72249249879686,44.85685091650655,veteran,Garrett Celek,TE,14.0,68.1,33.0,21.0,336.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,65.5,4.618181818181818,0.7863636363636363,0.875,29.259411362080765,0.6875000000000001,1.0,0.875,0.0,0.125,0.0,2.0,14.0,50.0,29.0,350.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0029119,2017,veteran,TE,2.6799657914974655,1.8402093449371961,4.931698093625645,3.2593762049784014,34.16791248014514,0.25952058706269415,0.024056741098413176,0.07819463668254208,0.0033813489323973314,0.0433992420466947,0.6609034338884683,10.482960643805633,0.0526229672084209,0.0026757527228278497,3.308721929143186e-05,1.3671691570926628e-11,0.0073039347607193866,6.544911946049128,6.552215880809848,veteran,Derek Carrier,TE,9.0,11.1,11.0,8.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2.0,1.898412698412698,0.5505952380952381,0.1875,27.104722792607802,0.39375,1.0,0.75,0.0,0.8125,0.0,13.0,3.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0029275,2017,veteran,TE,5.714349032543931,4.052120744313825,23.1552322550209,14.520532026051667,175.59648539138632,1.1856965556629095,0.04681869629098076,0.15353475778811132,0.007500804954155098,0.08865046868715967,0.6270950714779847,12.092978761132448,0.05120642032885709,0.027000055337318474,0.0011332254275826766,1.3671388971481911e-11,0.16400120869032647,31.817151254271344,31.98115246296167,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,46.4,6.5695402298850585,0.6142241379310346,0.375,27.260780287474333,0.54375,1.0,0.8125,0.125,0.5,2.0,10.0,6.0,34.0,18.0,304.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
00-0029534,2017,veteran,TE,2.092199067288269,2.4325430301188606,5.08936425875326,3.257172604069437,35.98825168508654,0.2670918036246443,0.01477980704443288,0.04846811796336091,0.0023678670847931092,0.03588199053149178,0.6399959677610785,11.048923732234405,0.05248038655619311,0.005839794307988659,0.00010827862001601949,1.3671590072191847e-11,0.012557822903243754,6.77725232553335,6.789810148436594,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,3.4318181818181817,0.46022727272727276,0.0,28.249144421629023,0.20625,0.0,0.5,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5
