player_id,season,entry,position,proj_games,proj_tpg,proj_targets,proj_receptions,proj_rec_yards,proj_rec_tds,proj_carries,proj_rush_yards,proj_rush_tds,proj_fumbles_lost,proj_catch_rate,proj_ypr,proj_td_per_target,p_rec_100,p_rec_150,p_rec_200,proj_bonus_points,proj_points_base,proj_points,entry_act,name,position_act,games,points,targets,receptions,rec_yards,rec_tds,carries,rush_yards,rush_tds,attempts,completions,pass_yards,pass_tds,interceptions,sacks,fumbles_lost,rec_bonus,rush_bonus,pass_bonus,total_bonus,g100,g150,g200,r100,r150,r200,p300,p350,p400,season_len,pts_1,ppg_w,gshare_w,gshare_1,age,evidence,present_1,gshare_max3,inj_missed_share_1,unexp_missed_share_1,inj_out_wks_1,missed_wks_1,games_1,tgt_1,rec_1,recyds_1,rectd_1,carries_1,rushyds_1,rushtd_1,att_1,passyds_1,passtd_1,ints_1,average_pick,n_train_seasons
00-0025516,2016,veteran,TE,9.25297283501115,3.768767384902628,34.87230223398003,22.170485613899434,243.6798326994788,2.0001345137997006,0.05562414286079308,0.22307238900266332,0.003229426047276126,0.16000150816523792,0.6357620287052979,10.991181561972986,0.05735596406510676,0.020320735407295544,0.0008703184516565234,1.3668377488560428e-11,0.20010676245058132,47.17571393854925,47.37582070099983,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,61.4,5.560144927536232,0.8804347826086957,0.75,31.110198494182068,0.8625,1.0,1.0,0.0,0.25,0.0,4.0,12.0,42.0,23.0,259.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0025542,2016,veteran,TE,1.3932092871631507,1.3964549755060165,1.9455540409801724,1.2591340746599742,13.267799825808973,0.10488222857260923,0.008248009133064265,0.03307741939382396,0.0004788628491615617,0.03058464752283964,0.6471853508760008,10.537241500188856,0.05390866887448135,0.0020505743379156697,4.313049859872002e-05,1.3668659864916545e-11,0.002947013966500719,2.530652015335212,2.5335990293017128,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,1.1081081081081081,0.7989864864864865,0.0,31.852156057494867,0.346875,0.0,0.875,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0025549,2016,veteran,TE,9.040762193831414,3.4339227507674996,31.045278981676383,20.40488640824427,244.33086402419192,1.8228840129753017,0.0543484409613021,0.21795637542045185,0.003155361356462173,0.1948137032880411,0.657262137031775,11.974134976094447,0.05871694739967415,0.021558471185305194,0.0009413292540290966,1.3668370112747382e-11,0.20767051239371676,45.22393408349787,45.43160459589159,veteran,Brent Celek,TE,10.0,22.5,19.0,14.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,72.3,5.166304347826086,0.8804347826086957,0.75,31.600273785078713,0.8625,1.0,1.0,0.0,0.25,0.0,4.0,12.0,35.0,27.0,398.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0026178,2016,veteran,TE,2.0529264030023935,3.111924001496273,6.388550946808559,4.098739821181448,44.3358828025151,0.32834391922868084,0.007858734730001957,0.03151629203791999,0.00045626235894037436,0.03952532776326955,0.6415758213885732,10.816954658452907,0.051395679859563004,0.012910832650149971,0.0004781080618218948,1.3668433805860766e-11,0.02797727028376252,8.379860254045214,8.407837524328977,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,3.853333333333333,0.9458333333333333,0.0,32.3066392881588,0.421875,0.0,1.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0026201,2016,veteran,TE,9.25079919012867,5.886224382041031,54.4522797463008,36.068627761235824,359.0074899919245,2.7847803626430063,0.05810739135160405,0.2330310893950232,0.0033735984685600616,0.16128068821809385,0.6623896727425105,9.953455739110819,0.051141667082032306,0.04902403098952897,0.0028365956153002837,1.3668266297688908e-11,0.4928726310587759,70.36472837898309,70.85760101004186,veteran,Martellus Bennett,TE,16.0,143.6,73.0,55.0,701.0,7.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,88.4,9.257358490566038,0.857311320754717,0.6875,29.481177275838466,0.8281250000000001,1.0,1.0,0.0625,0.25,1.0,5.0,11.0,80.0,53.0,439.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0026225,2016,veteran,TE,5.090787676338419,1.459706532859943,7.431056028554079,4.838615810261666,52.114159679610374,0.44276953851278106,0.04958348413127701,0.19884722157284324,0.0028787175304253376,0.08636874321973552,0.6511343464063686,10.770468605729643,0.059583663050234645,0.002402983214418633,5.302896041079818e-05,1.3668640452051592e-11,0.012638016240801244,10.151760645068922,10.164398661309724,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,30.099999999999998,2.665671641791045,0.5662313432835822,0.625,32.0,0.41874999999999996,1.0,0.625,0.0,0.375,0.0,6.0,10.0,16.0,12.0,121.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0026267,2016,veteran,TE,10.57992368434578,3.7465347669246287,39.638051914810774,26.255593770966755,280.7430899696575,1.8695439446348276,0.06420530376183883,0.257485864234149,0.0037276310191542224,0.20501996553738924,0.6623835557659266,10.69269628478565,0.04716538412767636,0.02067549130115979,0.0008905222162913022,1.3668375330531864e-11,0.23287760602321098,52.057443991721655,52.290321597744864,veteran,Jacob Tamme,TE,8.0,50.0,31.0,22.0,210.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,102.2,4.999283154121864,0.8783602150537634,0.9375,31.46611909650924,0.871875,1.0,0.9375,0.0625,0.0,1.0,1.0,15.0,81.0,59.0,657.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0026281,2016,veteran,TE,11.37052212381436,5.194360942786704,59.06259601903344,37.585670254657494,449.82890896758516,3.5245129807468354,0.06504007832197574,0.26083360400740563,0.0037760963539793593,0.17215236675875067,0.6363701020277738,11.968095976999209,0.059674196840434006,0.051182893836066126,0.0030083966229030516,1.3668260756826197e-11,0.6332867875715534,84.6272391135754,85.26052590114695,veteran,Gary Barnidge,TE,16.0,102.7,82.0,55.0,612.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,200.79999999999998,8.758992805755396,0.900179856115108,1.0,30.94318959616701,0.86875,1.0,1.0,0.0,0.0,0.0,0.0,16.0,125.0,79.0,1043.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0026996,2016,veteran,TE,5.016128264917878,1.8768074048831167,9.414306671441373,5.986782405894162,62.74761647951076,0.5091084876752778,0.04797602464980767,0.19240074332950668,0.002785391660534818,0.09298117230028362,0.635923877862963,10.481025069114573,0.05407817117533213,0.0037486378574827905,9.46901312201914e-05,1.3668585975570236e-11,0.019516115214420957,12.172793856645415,12.192309971859835,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,16.2,2.535326086956522,0.6039402173913044,0.5,31.520876112251884,0.575,1.0,0.875,0.25,0.25,4.0,8.0,8.0,15.0,7.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0027061,2016,veteran,TE,12.884449714656643,4.740965086589398,61.084726257103874,36.47726833300289,424.3000625679238,2.63171822045051,0.07254737747656438,0.2818196374811739,0.0033404099189058858,0.3139108646110936,0.5971585790443115,11.631903428032668,0.043083081184217525,0.03382765593738031,0.0017173790035134768,1.3668313549195089e-11,0.469041957359765,75.87935244003623,76.34839439739599,veteran,Jared Cook,TE,10.0,57.7,51.0,30.0,377.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,67.6,5.4775,1.0,1.0,29.404517453798768,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,75.0,39.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0027125,2016,veteran,TE,7.693469341203217,3.499286339521163,26.921652169197298,17.789104403341927,204.91146135402673,1.7169330808969605,0.04595664374893705,0.18430231522444956,0.0026681504601272126,0.1295793006666235,0.6607731312900449,11.518930729055214,0.06377517509350367,0.020852249485405077,0.0009006337908891337,1.3668374268781452e-11,0.17081964000818473,39.46257735540535,39.633396995413534,veteran,Zach Miller,TE,10.0,96.1,64.0,47.0,486.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,91.9,7.06923076923077,0.8125,0.8125,31.90965092402464,0.446875,1.0,0.8125,0.0,0.1875,0.0,3.0,13.0,46.0,34.0,439.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0027135,2016,veteran,TE,4.32374755339665,2.5654526088529437,11.092369440882969,7.208666768289986,76.454204603489,0.5581327097193398,0.039041153333003245,0.15656876484744728,0.0022666509721297697,0.07086453107192624,0.649876188014539,10.605873049896186,0.05031681577988549,0.008183840579128767,0.00026274745965866424,1.3668490071154424e-11,0.03708894132838493,14.486077822983603,14.523166764311988,veteran,Brandon Myers,TE,10.0,17.4,14.0,7.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,18.7,3.868926553672316,0.6345338983050848,0.375,30.99247091033539,0.553125,1.0,0.9375,0.0,0.625,0.0,10.0,6.0,17.0,12.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0027215,2016,veteran,TE,3.2211546264158493,1.9575359894679818,6.305526108850317,4.074012820057513,42.31892021111134,0.3578298851510318,0.012749413499090426,0.05112963510723222,0.0007402053483232665,0.08425489968303318,0.646101966708108,10.387527501819182,0.05674861684400745,0.0041833667353881315,0.00010926725683999504,1.3668572521068595e-11,0.014003221296575696,8.256922138280679,8.270925359577255,veteran,Logan Paulsen,TE,10.0,3.0,10.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,2.0288888888888885,0.9375,0.0,29.51403148528405,0.421875,0.0,0.9375,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0027321,2016,veteran,TE,7.707496361615199,2.389622575321479,18.41800730492384,11.356924466679379,129.75049841063034,1.0318032182604344,0.055295472633604764,0.22175430572079718,0.003210344113819597,0.12075797065249597,0.6166206950978479,11.424791878409643,0.056021436042355884,0.007319314943857671,0.0002270034277638852,1.3668503813301315e-11,0.05903803565034513,24.644252937915333,24.70329097356568,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,10.2,2.853846153846154,0.7836538461538461,0.5625,29.336071184120467,0.73125,1.0,1.0,0.0625,0.375,1.0,7.0,9.0,14.0,5.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0027656,2016,veteran,TE,12.392347310103638,7.795696981852683,96.60698452344515,60.43752610934967,823.7895379909216,6.79186957680107,0.0708202550683861,0.28401414701201955,0.004111681809910487,0.18791344791007053,0.6256020349613783,13.630431141414334,0.07030412563133859,0.15615406208788551,0.01476061497513096,1.3668110206480762e-11,2.209493372539134,153.02617892431394,155.23567229685307,veteran,Rob Gronkowski,TE,8.0,89.0,38.0,25.0,540.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,4.5,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,224.6,15.065579710144927,0.8994565217391304,0.9375,27.301848049281315,0.8625,1.0,0.9375,0.0625,0.0,1.0,1.0,15.0,120.0,72.0,1176.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0027675,2016,veteran,TE,12.478684249649486,2.4429094768652857,30.484296012278307,19.542117245822197,200.82054119573746,1.7336858467595746,0.06687348540288168,0.26818621164354706,0.003882540287814994,0.18632607628215686,0.6410552252199337,10.276293948582762,0.05687144115321835,0.006608902638182193,0.00019860958298994517,1.3668516370557693e-11,0.08618798901231038,39.93268953336922,40.01887752238153,veteran,Ed Dickson,TE,13.0,24.400000000000002,19.0,10.0,134.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,38.6,2.35472972972973,0.9328547297297297,1.0,29.10609171800137,0.925,1.0,1.0,0.0,0.0,0.0,0.0,16.0,26.0,17.0,121.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0027696,2016,veteran,TE,8.96123945011762,6.321890298213323,56.65197273966508,36.72043777337618,423.11680202671215,3.385470694503084,0.059342042847766466,0.23798247641277787,0.0034452798553814977,0.21467261536169446,0.6481758003753723,11.522651353941349,0.059759096299443336,0.07578290290424429,0.005173578725971928,1.3668209615457468e-11,0.7486512560611187,80.599847952428,81.34849920848912,veteran,Jimmy Graham,TE,16.0,159.8,95.0,65.0,923.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,97.5,11.60965250965251,0.8322876447876448,0.6875,29.77138945927447,0.8093750000000001,1.0,1.0,0.0,0.3125,0.0,5.0,11.0,74.0,48.0,605.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0027714,2016,veteran,TE,0.0,3.5473111463086053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6488376765338445,10.441999484061615,0.053475179526560467,6.873229490626947e-06,2.6101883655610536e-08,1.3669356095188198e-11,0.0,0.0,0.0,veteran,Dennis Pitta,TE,16.0,126.9,121.0,86.0,729.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,7.390000000000001,0.2125,0.0,31.175906913073238,0.09375,0.0,0.25,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0027718,2016,veteran,TE,5.577989592241101,2.440675325784174,13.614061565263782,8.269177560462115,89.14264795204369,0.7510499188381249,0.0545909022825774,0.21892873064960086,0.003169438173939487,0.10339608239141582,0.6073997477402985,10.780110512835819,0.055167219219459496,0.0065052416088789925,0.00019454397302871677,1.366851831418154e-11,0.0379139165270076,17.38927042578994,17.42718434231695,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,11.0,3.55,0.5896739130434783,0.5,30.078028747433265,0.575,1.0,0.75,0.0,0.5,0.0,8.0,8.0,19.0,4.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0027725,2016,veteran,TE,7.5813723749530455,2.359687721002001,17.88967130152048,11.755307529898316,128.63966842895144,0.9724597368727882,0.06591668279333933,0.2643490964461273,0.0038269902494604113,0.1375586279222714,0.6571002525294698,10.94311383192407,0.05435872579671919,0.007451760614681497,0.00023239667980110758,1.366850160668549e-11,0.059137400928573815,24.350658624377864,24.409796025306438,veteran,Clay Harbor,TE,4.0,3.4,3.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,29.9,3.631603773584906,0.6745283018867925,0.625,29.169062286105408,0.6625,1.0,0.875,0.0,0.375,0.0,6.0,10.0,20.0,14.0,149.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0027732,2016,veteran,TE,7.301940103006089,1.630079219744705,11.902740825730737,7.68246230399035,80.60833970509478,0.7455979319519846,0.09862551873376386,0.3733293027399701,0.0036516507401614423,0.17918658909804303,0.6454364096866493,10.492513534785061,0.06264086086291899,0.002838609103315334,6.5888702472256e-05,1.3668620050433573e-11,0.021449026886247086,16.07652237073544,16.097971397621688,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,29.099999999999998,2.3752747252747253,0.5817307692307693,0.625,28.161533196440793,0.56875,1.0,0.625,0.0,0.375,0.0,6.0,10.0,16.0,11.0,76.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0027753,2016,veteran,TE,4.740706434403542,2.8399564104359283,13.463399628379191,8.672950301568262,92.73483764787233,0.7450424512011228,0.03045162107615093,0.12212171753299696,0.0017679599761423154,0.07825894616752331,0.6441872440068368,10.692421197329335,0.055338359683735815,0.010299874347621646,0.00035525085860578856,1.3668461722953774e-11,0.05135489076974401,17.946515662053212,17.997870552822956,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,5.1,3.7053571428571423,0.7968749999999999,0.1875,27.904175222450377,0.525,1.0,1.0,0.0,0.8125,0.0,13.0,3.0,5.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0027825,2016,veteran,TE,8.60327779045803,1.9252071867898164,16.563092232139013,10.489904911358105,115.13815932034466,0.8746281229247266,0.06378551409302073,0.2558023599231478,0.0037032588738745843,0.15237008114163833,0.6333301031194828,10.97609180381388,0.05280584752330237,0.004360521316530395,0.00011534610900973737,1.3668567433733506e-11,0.03900330835930256,21.74959675221416,21.78860006057346,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,9.1,1.909016393442623,0.7735655737704917,0.6875,29.67008898015058,0.7625000000000001,1.0,0.9375,0.0,0.3125,0.0,5.0,11.0,16.0,6.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0027873,2016,veteran,TE,11.618099986633514,3.6906181977452346,42.87797123389331,28.220546465327832,284.3578887743354,2.3611574994831304,0.06822192023258454,0.27359390987323495,0.003960827706517245,0.2486022784231289,0.6581595549702833,10.07627152520599,0.05506691271849938,0.017187318814272216,0.0006972755138867044,1.3668398332345587e-11,0.2118355137618141,56.2669269073764,56.478762421138214,veteran,Jermaine Gresham,TE,16.0,69.6,61.0,37.0,391.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,37.3,4.58986013986014,0.8946678321678322,0.875,28.210814510609172,0.89375,1.0,0.9375,0.0625,0.0625,1.0,2.0,14.0,32.0,18.0,223.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0027981,2016,veteran,TE,12.681051096186359,4.593257229478582,58.247329624945294,38.13004781173001,396.8116317834132,3.436070090249551,0.07802177953007157,0.3128947945781255,0.004529787860279056,0.19560248935572458,0.6546231055955609,10.406796071767353,0.058991032076052496,0.030119244273029894,0.0014697992142234855,1.3668328198517097e-11,0.4099015743565218,79.02987085361167,79.4397724279682,veteran,Kyle Rudolph,TE,16.0,168.5,132.0,83.0,840.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,105.0,6.419291338582678,0.8597440944881891,1.0,26.811772758384667,0.79375,1.0,1.0,0.0,0.0,0.0,0.0,16.0,73.0,49.0,495.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0027985,2016,veteran,TE,11.61256701824708,3.176771142890744,36.890467798452136,23.93800581026734,245.47810490255182,2.254607795671115,0.06488371133502038,0.2602065173585637,0.0037670180006846134,0.17392814861178546,0.6488940704425478,10.254743308536707,0.06111627014298026,0.012294588904491073,0.00044830715370037296,1.3668439855369807e-11,0.15058073323330864,49.745226631931935,49.89580736516525,veteran,Lance Kendricks,TE,16.0,84.9,87.0,50.0,499.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,49.0,3.9479452054794524,0.9160958904109591,0.875,28.588637919233403,0.9125,1.0,1.0,0.0,0.125,0.0,2.0,14.0,40.0,25.0,245.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0028007,2016,veteran,TE,4.733682285318326,1.7863687348436212,8.45610203517576,5.421595133745568,59.925476737249575,0.43540886853045646,0.053632583635298256,0.2099872812927599,0.002469487121154362,0.0782681654102404,0.6411458980973472,11.053108035355898,0.05149049369546857,0.0038499935761200526,9.804432463954909e-05,1.3668582704691645e-11,0.01892081254335765,11.195077771816202,11.21399858435956,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,5.3,2.265060240963855,0.6197289156626506,0.3125,28.459958932238195,0.5187499999999999,1.0,0.8125,0.125,0.5625,2.0,11.0,5.0,7.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0028040,2016,veteran,TE,12.657993199835659,4.549516313479679,57.587746558567176,34.94207327486438,404.4362704311996,3.0611635980485628,0.07079509718121259,0.283913255030491,0.00411022119349549,0.19120121213328786,0.60676229515819,11.574478344481388,0.05315650951779015,0.03158270908507265,0.0015662252070736769,1.3668322219411207e-11,0.4295116192080893,75.95229549724098,76.38180711644907,veteran,Jordan Cameron,TE,3.0,16.0,11.0,8.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,74.1,6.215658362989324,0.9099199288256228,1.0,28.0684462696783,0.878125,1.0,1.0,0.0,0.0,0.0,0.0,16.0,70.0,35.0,386.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0028067,2016,veteran,TE,9.726299298655746,5.426620879791209,52.78093885718387,33.71811860564449,361.7340279793168,3.8628901195764453,0.0726095860640801,0.29118999403450585,0.0042155667747386955,0.15096461270575742,0.6388313534338582,10.728179475552402,0.07318721878041543,0.044548420950091205,0.002490292275133864,1.3668278563401326e-11,0.4696232677226001,75.96228599285297,76.43190926057557,veteran,Julius Thomas,TE,9.0,67.1,51.0,30.0,281.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,99.5,10.206504065040653,0.7713414634146343,0.75,28.18069815195072,0.7687499999999999,1.0,0.875,0.25,0.0,4.0,4.0,12.0,80.0,46.0,455.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0028093,2016,veteran,TE,4.274961272804812,2.9135400405344294,12.455270840050847,8.159930595993801,92.92947367940896,0.6549855464022196,0.01636482758216315,0.06562871797423979,0.0009501090306287004,0.0921440338987144,0.6551387521622524,11.388512755860155,0.05258701756175908,0.01310515248057213,0.00048760355740236615,1.3668431957277211e-11,0.059150748932077266,17.130801402534882,17.189952151466958,veteran,Niles Paul,TE,4.0,3.7,2.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,3.455555555555556,0.9458333333333333,0.0,27.06365503080082,0.421875,0.0,1.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
00-0028112,2016,veteran,TE,11.164624214570189,5.3517492823718,59.750269628276826,39.24387565079172,414.7309420269604,3.045526475646292,0.12078920128722727,0.46075755760612325,0.01527563353906993,0.16942768982055292,0.6567983022493266,10.56804240532735,0.05097092439236452,0.04442851416089274,0.002481200288059173,1.3668278907904861e-11,0.5375801685491759,79.16706505932358,79.70464522787275,veteran,Charles Clay,TE,15.0,107.7,87.0,57.0,552.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,97.3,7.949090909090907,0.8643181818181818,0.8125,27.548254620123203,0.8593750000000001,1.0,1.0,0.125,0.0625,2.0,3.0,13.0,77.0,51.0,528.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4
