player_id,season,entry,proj_games,proj_tpg,proj_targets,proj_receptions,proj_rec_yards,proj_rec_tds,proj_carries,proj_rush_yards,proj_rush_tds,proj_fumbles_lost,proj_adot,proj_catch_rate,proj_ypr,proj_td_per_target,p_100yd_game,p_150yd_game,p_200yd_game,proj_bonus_points,proj_points_base,proj_points,entry_act,name,position,games,points,targets,receptions,rec_yards,rec_tds,rec_bonus,carries,rush_yards,rush_tds,fumbles_lost,g100,g150,g200,season_len,pts_1,ppg_w,gshare_w,age,evidence,tpg_w,rec_1,recyds_1,rectd_1,tgt_1,games_1,average_pick,n_train_seasons
00-0028702,2016,veteran,8.105422283144673,2.28547074796027,18.524705527992495,10.706228146927621,135.430688914525,0.8389320626187141,0.0,0.0,0.0,0.22939465513813415,11.93330711528777,0.5779432299611753,12.649710715663174,0.045287200994963854,0.010743079203895969,0.000516472058068184,0.00013081541275859223,0.0954771580840822,23.47098603035233,23.566463188436412,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,27.6,2.2,0.7201086956521738,26.90485968514716,0.43125,1.992753623188406,13.0,151.0,1.0,25.0,12.0,,4
00-0029000,2016,veteran,12.734896132146392,4.521794009111478,57.584577036996485,37.94924912774738,430.0359604962143,2.9031098993068793,0.0,0.0,0.0,0.556291122022178,7.509517130674846,0.6590175890910173,11.33187007333393,0.050414712561693595,0.049763084013204235,0.004942682498743906,0.0009964095065805537,0.7535228716197259,78.28429776529204,79.03782063691176,veteran,Cole Beasley,WR,16.0,151.5,98.0,75.0,833.0,5.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,16,106.6,6.040584415584416,0.9646915584415585,27.351129363449694,0.9625,4.159090909090909,52.0,536.0,5.0,75.0,16.0,,4
00-0029033,2016,veteran,8.825632318938716,2.376907420772933,20.977710951898864,13.102413177761155,160.12845350729688,0.945483626214034,0.0,0.0,0.0,0.3771512909779388,10.269040154358132,0.6245873635977022,12.221294759585536,0.04507086728299355,0.012856034217798011,0.0006706331781878652,0.00016539445396551334,0.12526019513991377,27.482651114938594,27.607911310078507,veteran,Griff Whalen,WR,4.0,3.2,4.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,32.0,2.4261904761904765,0.6732142857142857,26.50513347022587,0.65625,2.0190476190476194,19.0,205.0,1.0,26.0,12.0,,4
00-0029137,2016,veteran,8.891952414222747,9.025752037378219,80.25655761894113,47.16245513729608,651.4188553512824,3.8458944507143697,3.0737613283732945,18.218454229334892,0.06090203098175525,0.25166886313185133,12.470927441006454,0.5876461255817107,13.812233766349037,0.04792000261180789,0.235084007787082,0.059560608792794206,0.009702746134342976,3.05732367313672,113.48239969062281,116.53972336375953,veteran,Alshon Jeffery,WR,12.0,121.1,94.0,52.0,821.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,137.2,14.794650205761315,0.8217592592592592,26.546201232032853,0.759375,9.687242798353909,54.0,807.0,4.0,94.0,9.0,,4
00-0029155,2016,veteran,0.6710017252032365,2.9265032998258924,1.9636887629961384,1.1427227714463415,14.807936259857856,0.08691215335619266,0.0,0.0,0.0,0.02351619504923265,11.112764791053264,0.5819266234954712,12.958467819027957,0.04425963777660196,0.019721999273464644,0.0012529199320501206,0.00028995096404488816,0.014883677885069405,2.526595541747647,2.5414792196327167,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,4.39047619047619,0.5089285714285714,27.55920602327173,0.196875,4.095238095238095,0.0,0.0,0.0,0.0,0.0,,4
00-0029159,2016,veteran,13.069558516884594,5.143773308859259,67.22684625772519,42.16219148577091,566.1947536810893,3.2404161680453516,0.5092035785799193,3.0219955949535233,0.010089115193308422,0.35711126644531416,11.988104599679358,0.6271630134802875,13.428968792387636,0.04820122240485122,0.08445357390366733,0.011090140207564058,0.0020673125890414527,1.3752235064091765,96.79157983703107,98.16680334344024,veteran,Jermaine Kearse,WR,16.0,77.5,89.0,41.0,510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,124.0,6.662597402597402,0.9646915584415585,26.56810403832991,0.9625,4.142857142857143,49.0,685.0,5.0,68.0,16.0,,4
00-0029262,2016,veteran,13.973024579659544,6.55282170715752,91.56273878023865,54.34512896834324,721.998310761429,4.642564066717227,0.0,0.0,0.0,0.37937306094231454,11.653748708832685,0.5935288709392796,13.285428233724547,0.05070363915019982,0.12122825917153457,0.019615849146404126,0.003471101068460346,2.202068119659746,126.46903383873325,128.671101958393,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,157.2,9.343125,1.0,25.322381930184804,1.0,6.215625,57.0,797.0,8.0,90.0,16.0,,4
00-0029269,2016,veteran,12.8577138977539,5.492013807129851,70.61474225458979,38.694680902705514,532.2949426582899,3.1516229019071846,2.823484470790552,16.464076633812816,0.0559431655051741,0.503795489457358,12.855544236519822,0.5479688754396106,13.756282006736281,0.044631231401291944,0.07679273628770115,0.009571762947120407,0.0018093649012601147,1.2185141092937999,92.46104780612247,93.67956191541627,veteran,Travis Benjamin,WR,14.0,110.89999999999999,75.0,47.0,677.0,4.0,2.0,2.0,-3.0,0.0,3.0,2.0,0.0,0.0,16,166.8,7.622635135135135,0.9594594594594595,26.67488021902806,0.925,5.709459459459459,68.0,966.0,5.0,125.0,16.0,,4
00-0029293,2016,veteran,12.3626210637733,6.454452087981817,79.79394533799957,49.19589635700573,623.8572011920606,3.7895246929281994,4.360031535884334,26.301183687331992,0.08638757122381546,0.33312790493635325,12.118410100752119,0.6165367077491479,12.68108211028094,0.04749138141842884,0.11558282562354642,0.01817411452741337,0.003237716128171884,1.845979526481447,112.2030044414815,114.04898396796294,veteran,Marvin Jones,WR,15.0,150.29999999999998,103.0,55.0,930.0,4.0,5.5,1.0,3.0,0.0,0.0,2.0,1.0,1.0,16,141.4,9.142857142857142,1.0,26.47501711156742,0.7000000000000001,6.129464285714286,65.0,816.0,4.0,103.0,16.0,,4
00-0029311,2016,veteran,2.2017211691671967,1.723562271033262,3.7948035385118226,2.264334789945524,28.048279785972312,0.171172540996593,0.0,0.0,0.0,0.06755748021713895,10.605600354968823,0.596693548681972,12.38698442938604,0.04510708901249742,0.005972898008024695,0.0002205165589474929,6.093023380949343e-05,0.014147232720765792,4.828915659115274,4.843062891836039,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,1.8411764705882356,0.7095588235294117,27.679671457905545,0.31875,1.7941176470588234,0.0,0.0,0.0,0.0,0.0,,4
00-0029319,2016,veteran,9.571776657587453,2.354660281865197,22.538282322505584,13.12268858912797,165.25940971862838,1.053204797248516,0.0,0.0,0.0,0.2665331121246978,11.242631482147756,0.5822399596097134,12.593410915469283,0.04672959465934274,0.011537800046481883,0.0005729393652265062,0.00014358888392466924,0.12141211808313716,28.87344782566852,28.994859943751656,veteran,Josh Bellamy,WR,13.0,47.4,38.0,19.0,282.0,1.0,0.0,4.0,37.0,0.0,0.0,0.0,0.0,0.0,16,43.900000000000006,2.9090361445783133,0.8185240963855419,27.290896646132786,0.5187500000000002,2.2891566265060237,19.0,224.0,2.0,34.0,14.0,,4
00-0029394,2016,veteran,5.688553721124681,2.2030275064031617,12.532040319289731,7.813377858136123,99.80745547704534,0.5570302557234557,0.0,0.0,0.0,0.19644252248097516,11.077142314057976,0.6234721289644682,12.77391894891083,0.044448488955629695,0.011949538817283853,0.0006029220147291894,0.00015031857082041522,0.07483041544122669,16.83673096615138,16.911561381592605,veteran,Brenton Bersin,WR,2.0,2.7,6.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,14.4,2.2344827586206897,0.7004310344827587,26.316221765913756,0.453125,1.6620689655172414,9.0,119.0,0.0,11.0,5.0,,4
00-0029415,2016,veteran,8.480596250891477,2.6620354366989893,22.575647744209704,13.576335543384634,167.15044786555578,1.0320863779738496,0.40383791670911795,2.3855494839060354,0.008001450564166672,0.2929205925795436,10.465550499595677,0.6013708088117538,12.311897222296004,0.045716800229511176,0.015403712354462322,0.0008728868072425169,0.00020956862415401006,0.14529109989710412,29.396453292707513,29.541744392604617,veteran,Keshawn Martin,WR,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16,49.5,3.3168831168831168,0.7670454545454545,26.466803559206024,0.721875,2.593073593073593,24.0,269.0,2.0,37.0,9.0,,4
00-0029435,2016,veteran,1.7594082105078748,2.7637361153918185,4.8625400130975045,2.938823479828822,36.32166908292199,0.21282649776395368,0.5265382235826486,3.0608620186811635,0.010432575525530332,0.052882282930812236,9.919587623693882,0.6043803180874499,12.359255100628781,0.0437685853876152,0.017045073838937434,0.0010120321847045765,0.000239344390414972,0.03350231843481089,6.641454723950005,6.674957042384817,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.6,2.531386861313868,0.8426094890510949,36.74469541409993,0.428125,2.2116788321167884,0.0,0.0,0.0,0.0,1.0,,4
00-0029572,2016,veteran,12.360395794916435,4.071157131856214,50.321113493039604,31.864477275600727,420.2580335489099,2.018249496462189,1.6892540919719128,11.225010041611396,0.033470069421354914,0.39157877081299564,10.843492787106618,0.6332228176947676,13.188919746400797,0.040107409323153244,0.05050176810277355,0.005053651683130405,0.0010165466852273446,0.7430493833599139,70.60770285052776,71.35075223388768,veteran,Jarius Wright,WR,4.0,18.2,14.0,11.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,62.1,5.039,0.9375,26.767967145790553,0.9375,3.5033333333333334,34.0,442.0,0.0,50.0,15.0,,4
00-0029580,2016,veteran,8.772694155510191,4.694046292439431,41.17943247537768,25.952723710485234,346.6326750084335,2.006293280672167,0.651248037745298,3.8079953333093326,0.012903515899382361,0.2357356446555016,11.099947421803966,0.6302350991846011,13.356311995429962,0.04872076082815822,0.06959914417088553,0.008227840002139981,0.0015780597591125202,0.7465301623969327,59.664138379535196,60.410668541932125,veteran,Rishard Matthews,WR,16.0,182.0,108.0,65.0,945.0,9.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,16,114.10000000000001,7.339737991266377,0.7218886462882096,26.888432580424368,0.7156250000000001,4.384279475982533,43.0,662.0,4.0,61.0,11.0,,4
00-0029608,2016,veteran,13.136057149951874,8.107015977008196,106.4942251895526,60.91943312728285,897.6359130745524,4.661251598848475,0.7530223843921455,4.483011207635765,0.014920023933177708,0.37851537824379733,12.62127379071225,0.5720444748891345,14.734804101001146,0.043769994011898385,0.2075314375244167,0.04789904067020385,0.00790570403620341,3.877651187300251,147.97160797206254,151.8492591593628,veteran,T.Y. Hilton,WR,16.0,237.3,155.0,91.0,1448.0,6.0,9.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,16,180.4,12.495541401273886,0.9820859872611465,26.798083504449007,0.9812500000000001,8.51592356687898,69.0,1124.0,5.0,134.0,16.0,,4
00-0029614,2016,veteran,10.902971448199008,3.218682847066834,35.09320718237758,17.638606061197958,250.30369763186567,1.4043109143823234,2.512794200952115,14.464812710364535,0.049787297687862414,0.306391891864303,12.393253062356411,0.5026216603552658,14.190673387875744,0.04001660227531192,0.021500917903643457,0.001422118644072013,0.00032490180026011257,0.26476666257530734,43.40795955351451,43.67272621608981,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,53.1,3.796875,0.8325195312500001,26.7378507871321,0.8,3.7617187500000004,20.0,353.0,1.0,54.0,14.0,,4
00-0029632,2016,veteran,13.20697191079222,4.744815940211939,62.66465084425826,38.10632797126437,475.5221230144611,2.542156568167094,6.768573104281012,41.39073587549675,0.13410925731092913,0.3585744325441165,9.862704835231076,0.6080992626284762,12.47882302837072,0.040567633169857883,0.05710707779952626,0.006085638382644501,0.0012019450347500182,0.906518963798526,86.08489596240788,86.99141492620642,veteran,Mohamed Sanu,WR,15.0,119.3,81.0,59.0,653.0,4.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,16,75.0,6.216749999999999,1.0,27.028062970568104,1.0,4.253125,33.0,394.0,0.0,49.0,16.0,,4
00-0029638,2016,veteran,12.629831500664224,6.659769276707415,84.1117637981151,47.732102126948696,717.3230344822358,4.226325581167544,0.2452394466148393,1.439502056675425,0.0048590566345597525,0.36489614547896493,14.659027371330511,0.567484261078096,15.028104829207763,0.050246545671204366,0.1462507217212509,0.026593690995125492,0.004585605301455374,2.46676357113555,120.39962025322015,122.8663838243557,veteran,Michael Floyd,WR,14.0,98.3,76.0,37.0,488.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,151.9,9.89967637540453,0.966626213592233,26.76249144421629,0.9656250000000001,6.17799352750809,52.0,849.0,6.0,89.0,15.0,,4
00-0029640,2016,veteran,6.6877664599532025,3.114564364460964,20.8294790940075,11.219043985774213,146.23435702778696,0.9152469322198603,0.0,0.0,0.0,0.18442229356804696,13.168215825896743,0.5386137567406502,13.034475772910119,0.04393998179643247,0.019328486485728023,0.001216458721015794,0.0002823590089802831,0.14524419361224905,25.35559470184887,25.50083889546112,veteran,Brian Quick,WR,16.0,94.89999999999999,77.0,41.0,564.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,15.2,3.9825136612021854,0.6055327868852459,27.241615331964407,0.571875,3.7595628415300544,10.0,102.0,0.0,32.0,9.0,,4
00-0029654,2016,veteran,1.023797219720354,2.1443602949558347,2.195390108054502,1.2934442432982527,16.567176192714072,0.09677794363112381,0.2925134913486725,1.6829963601700544,0.005795721856558779,0.03030180919291813,11.14272598186435,0.5891637383956647,12.808573913064981,0.04408234476235567,0.01002017115356828,0.00046675943103267697,0.00011945205275700369,0.011220013238804578,3.0265777514777983,3.037797764716603,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,2.1333333333333337,0.43749999999999994,25.815195071868583,0.19687500000000002,2.2380952380952377,0.0,0.0,0.0,0.0,0.0,,4
00-0029664,2016,veteran,2.4778568054083685,8.635270433196201,21.396963609436877,12.173712522172197,172.3967247453888,0.9393230825992839,0.5162201677934101,3.186088142825042,0.010228138522713252,0.07293770124149922,12.100259877443461,0.5689457973748726,14.16139279052299,0.04389983082389347,0.21441868837572423,0.0506876045859279,0.008335907462487706,0.7610041152285185,29.196569474156465,29.957573589384985,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,15.541666666666668,0.6406250000000001,25.388090349075977,0.225,10.541666666666668,0.0,0.0,0.0,0.0,0.0,,4
00-0029667,2016,veteran,0.0,2.8800454258283734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.929471405476749,0.6042921099236069,12.895235400719967,0.045211314965327064,1.3338675493824945e-05,3.359791646965421e-08,2.2839886390318977e-08,0.0,0.0,0.0,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,4.564705882352941,0.35661764705882354,27.824777549623544,0.159375,3.411764705882353,0.0,0.0,0.0,0.0,0.0,,4
00-0029708,2016,veteran,8.943744827099575,6.291549720290202,56.270015265285274,34.45397635049551,415.1193738711137,2.5543796045359333,2.9196522369457294,17.419047302451247,0.05784858744531165,0.26794029723753626,10.240896287503835,0.6122972632593409,12.048518570053048,0.04539504019135764,0.09743825892729321,0.013867073940707644,0.0025316624182414355,1.1027833657931032,75.61831885001664,76.72110221580974,veteran,Kendall Wright,WR,11.0,76.6,43.0,29.0,416.0,3.0,1.0,1.0,15.0,0.0,0.0,1.0,0.0,0.0,16,79.5,9.20702479338843,0.7861570247933886,26.803559206023273,0.75625,6.768595041322315,36.0,408.0,3.0,60.0,10.0,,4
00-0029848,2016,veteran,7.788011089097694,2.6187704955285893,20.395013658978517,12.342328456299425,148.7542996957212,0.9700858328217654,0.0,0.0,0.0,0.22066933290655533,9.903705008063495,0.605164020121455,12.052369228579247,0.0475648533039694,0.014382387441527257,0.0007897469896508129,0.00019155126488120373,0.12421963710183777,26.425770528839312,26.54999016594115,veteran,Nick Williams,WR,2.0,8.4,7.0,5.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,36.4,3.0544117647058826,0.646139705882353,25.7741273100616,0.42500000000000004,2.2647058823529416,17.0,159.0,2.0,25.0,11.0,,4
00-0030000,2016,veteran,5.257366031324953,3.123353515489508,16.42061267615391,8.916017644486764,110.20750161610803,0.6552794179012571,0.3564315953440646,2.082724332637983,0.0070621644765141,0.14547475074533955,11.74171013858012,0.5429771604950311,12.360619506428977,0.03990590551184834,0.017624830495992054,0.0010627623517026744,0.00025009446209656595,0.10367085744760567,19.37013140989393,19.473802267341537,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,25.0,4.299435028248588,0.6260593220338984,28.093086926762492,0.553125,4.813559322033899,17.0,165.0,0.0,33.0,6.0,,4
00-0030035,2016,veteran,7.974573793837948,2.6762402908030136,21.341875689050962,12.97423412748081,167.88799124453973,0.940359134353734,1.9279189391696139,13.417347876243495,0.038198860100097244,0.220032739843092,11.183369097522634,0.607923798100698,12.940108032190901,0.04406169111162835,0.017791480994364738,0.0010774943268131703,0.0002532064683813949,0.15880674245801607,30.048933462855537,30.207740205313552,veteran,Adam Thielen,WR,16.0,167.2,92.0,69.0,967.0,5.0,6.5,2.0,15.0,0.0,1.0,3.0,1.0,1.0,16,29.3,2.7500000000000004,0.6744505494505494,26.028747433264886,0.56875,1.5164835164835166,12.0,144.0,0.0,18.0,10.0,,4
00-0030047,2016,veteran,8.8122606728789,4.524619646011337,39.872127766280954,22.895506640603266,305.41554090445914,1.6642869051962663,0.0,0.0,0.0,0.24453991755879068,11.823498814938768,0.5742233465645525,13.339540622474377,0.041740609253457496,0.05262444452649062,0.005377535586059148,0.0010750854722541313,0.5537705578302013,51.48594900680756,52.03971956463776,veteran,Marquess Wilson,WR,3.0,27.5,16.0,9.0,160.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,67.4,5.344767441860466,0.6002906976744187,23.964407939767284,0.5375,4.430232558139536,28.0,464.0,1.0,51.0,11.0,,4
00-0030085,2016,veteran,13.572033645001572,5.235122557524039,71.05125948642294,41.43349796879265,596.1249422549304,3.2856436016417216,0.671882853712949,3.8957458804066674,0.013312364234405748,0.35028868447034217,13.68109229107329,0.5831493807187205,14.387511831705025,0.046243284431426154,0.0869156607859705,0.011597082042436131,0.002152741520827304,1.4741504146597355,99.81197622424612,101.28612663890586,veteran,Kenny Stills,WR,16.0,148.6,81.0,42.0,726.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,75.5,6.7399339933993385,0.9474009900990099,24.361396303901437,0.946875,4.445544554455445,27.0,440.0,3.0,63.0,15.0,,4
00-0030095,2016,veteran,6.189598122891095,2.1812291028807866,13.500931560786343,7.574215353864046,101.43135256269831,0.5935479964068551,0.0,0.0,0.0,0.23381750096315723,12.639912579663,0.5610142766639502,13.391664723521796,0.04396348457397,0.01029869398218401,0.0004857228552242158,0.00012380058982817892,0.06978697264659424,17.023895909716668,17.09368288236326,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,7.6,1.7858064516129033,0.6262096774193548,26.193018480492814,0.484375,1.8387096774193548,4.0,76.0,0.0,9.0,7.0,,4
00-0030113,2016,veteran,4.446371843057992,3.7006264115968595,16.454361078201014,9.673288741042708,129.48778897786215,0.7101442379510232,0.20210781104809056,1.1621132752880212,0.004004467118668461,0.12628113446558098,12.351044833411223,0.5878860136269908,13.386118459222622,0.043158420711444885,0.03612600946448083,0.0030606140522413095,0.0006471776047379356,0.18679779805977315,21.93396455732336,22.120762355383132,veteran,Charles D. Johnson,WR,14.0,33.2,37.0,20.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,17.2,4.92878787878788,0.53125,27.509924709103355,0.4125,3.7651515151515156,9.0,127.0,0.0,13.0,6.0,,4
00-0030274,2016,veteran,6.659363755754185,1.9897491717471454,13.25046351737485,7.34583352716465,93.01664914746993,0.6029358822545207,0.0,0.0,0.0,0.18991149089171405,11.605402603157533,0.5543831366753568,12.662504371150996,0.04550300308090451,0.0072836391328964245,0.00029388476494725057,7.88516611337267e-05,0.05249023456816027,16.212373990073015,16.264864224641176,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,18.3,1.8768,0.5875,26.425735797399042,0.390625,2.048,7.0,88.0,1.0,20.0,10.0,,4
00-0030279,2016,veteran,8.764982382683925,8.42810265554726,73.87217129532334,48.94137850779697,564.3070566316843,3.3453908613139225,0.0,0.0,0.0,0.3779586184486161,9.193931540267787,0.6625144171293003,11.53026485638902,0.04528621269219023,0.18592341182582414,0.03967959918224779,0.006633804462777381,2.2675922693512063,100.2178228480532,102.48541511740441,veteran,Keenan Allen,WR,1.0,9.3,7.0,6.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,134.0,13.272350230414746,0.7358870967741935,24.347707049965777,0.6781250000000001,9.294930875576036,67.0,725.0,4.0,89.0,8.0,,4
00-0030300,2016,veteran,9.910344204729906,2.471352673460859,24.491955645276583,14.395630408981244,180.14419867949843,1.1347905197272499,0.0,0.0,0.0,0.2629449629504246,11.676139452605353,0.5877697402966482,12.513811035820206,0.04633319348453503,0.01290838087291542,0.000674613422669815,0.00016627569612866512,0.14125067317505918,31.495088264903117,31.636338938078175,veteran,Jaron Brown,WR,6.0,30.200000000000003,22.0,11.0,187.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,25.900000000000002,2.526984126984127,0.7916666666666665,26.647501711156742,0.7875000000000001,1.9801587301587298,11.0,144.0,1.0,23.0,12.0,,4
00-0030400,2016,veteran,8.532913329603947,3.299855915919461,28.15738453072161,16.603468117206944,192.23024866403375,1.1985238017619302,0.11688922369320476,0.6860593678969243,0.002315986949632262,0.23057342047654145,10.446840350756776,0.58966656150508,11.577716613604156,0.04256516795635829,0.020631492958055615,0.0013385383498406033,0.0003076924216891346,0.19843021439563283,34.33725675311283,34.53568696750847,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,18.2,3.5949771689497716,0.7114726027397261,25.363449691991786,0.684375,3.493150684931507,14.0,112.0,0.0,30.0,9.0,,4
00-0030431,2016,veteran,12.876276009532141,6.261864332838708,80.62949348387603,47.495374369907466,570.160245063182,3.541567000604841,0.7496462060344056,4.367447553743792,0.01485312995639265,0.450783747150467,10.743378330963015,0.5890570846684706,12.004542602877747,0.04392396439043822,0.08839120880974834,0.011905300462165903,0.002204527522340497,1.4248657132379292,101.63740973571278,103.06227544895071,veteran,Robert Woods,WR,13.0,95.89999999999999,76.0,51.0,613.0,1.0,2.5,1.0,6.0,0.0,0.0,1.0,1.0,0.0,16,95.7,7.376712328767125,0.9160958904109591,24.39425051334702,0.9125,6.023972602739726,47.0,552.0,3.0,80.0,14.0,,4
00-0030450,2016,veteran,11.695020045685666,3.2978190456282546,38.56805984566641,21.734719807331057,280.2549207966723,1.5851284957808638,1.1522187237128734,7.038875865221812,0.022829508511793526,0.3580533040618982,10.182083992573393,0.563541953997803,12.894342475127889,0.041099513486649294,0.023614841703377132,0.0016322310079236763,0.00036773110952185425,0.31341075402653573,48.52838098748709,48.841791741513624,veteran,Quinton Patton,WR,13.0,60.300000000000004,63.0,37.0,408.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,60.9,3.585221674876848,0.8919334975369457,26.064339493497606,0.634375,3.399014778325123,30.0,394.0,1.0,57.0,16.0,,4
00-0030460,2016,veteran,13.39713582612983,5.310863861964953,71.1503645128289,41.61441549965279,577.5320188030548,3.2555746556768037,1.0753553840371768,6.305358984332053,0.02130657520819581,0.34651531120844525,12.823428574161131,0.5848798637166424,13.87817206775074,0.045756261095328626,0.08358890556676243,0.010914288766531085,0.0020376017783024624,1.3937782905786495,98.15920229145821,99.55298058203687,veteran,Markus Wheaton,WR,3.0,15.1,9.0,4.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,133.4,7.105016722408026,0.9604933110367894,25.56605065023956,0.9343750000000001,4.762541806020066,44.0,749.0,5.0,79.0,16.0,,4
00-0030466,2016,veteran,0.5188094303204593,2.3671587001913377,1.228104256724387,0.726844076802717,9.036711740066833,0.05434845222027804,0.0,0.0,0.0,0.01752835281016773,10.999249620879432,0.591842323502211,12.432806469054592,0.04425394010540833,0.011761608059791775,0.0005891762529050188,0.00014723762264512482,0.0067133150055976,1.5581272201093745,1.5648405351149721,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,2.2333333333333334,0.375,25.481177275838466,0.11249999999999999,3.4999999999999996,0.0,0.0,0.0,0.0,0.0,,4
00-0030516,2016,veteran,5.3707652448186245,3.2248777195527287,17.32006117496374,9.810652012639736,136.95520536926784,0.7379120541977757,0.0,0.0,0.0,0.14981136285213692,11.540506392412677,0.5664328730444149,13.959847438561583,0.042604471586072244,0.027048734325031992,0.001993610721443212,0.0004401497305858916,0.16606110674194585,22.728696142729035,22.89475724947098,veteran,Brice Butler,WR,14.0,47.9,32.0,16.0,219.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,31.8,4.498159509202454,0.6299846625766872,26.590006844626966,0.509375,3.392638036809816,12.0,258.0,0.0,26.0,5.0,,4
00-0030521,2016,veteran,8.250207072394424,4.425519745613257,36.51145430427967,20.714381815588172,281.90747515018,1.67151301330293,0.0,0.0,0.0,0.2240606797925641,13.073879657839639,0.56733926956068,13.60926324810893,0.04578051039470659,0.0510443260919989,0.005135731840565094,0.001031414516990454,0.5017013035445336,48.12889514304454,48.630596446589074,veteran,Justin Hunter,WR,10.0,47.9,24.0,10.0,189.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43.4,5.616190476190476,0.6732142857142857,25.286789869952088,0.65625,4.138095238095238,22.0,264.0,1.0,31.0,9.0,,4
00-0030525,2016,veteran,13.494405830633212,6.467892793941984,87.28037023048125,52.97997973820085,558.9000709756478,3.990626884024915,36.058822137593666,261.05909777622776,0.7144521868753989,0.5262167060577326,8.591250066846658,0.6070091086723925,10.549269247316392,0.04572192892269897,0.07686406411254472,0.009585486891541536,0.001811711490451649,1.280156490424855,135.6639477575744,136.94410424799923,veteran,Tavon Austin,WR,15.0,117.8,106.0,58.0,509.0,3.0,0.0,28.0,159.0,1.0,1.0,0.0,0.0,0.0,16,172.7,8.904918032786886,0.9575819672131147,25.467488021902806,0.953125,4.681967213114754,52.0,473.0,5.0,87.0,16.0,,4
