position,factor_a,factor_b,rho,n
RB,yac_per_rec,inj_missed_share,-0.013718207740595898,556
RB,yac_per_rec,inj_unexp_missed_share,-0.030672366024985822,556
RB,rb_receiving_share,late_season_trend,-0.12833176816769615,617
RB,rb_receiving_share,explosive_rush_rate,-0.01586621267869035,721
RB,rb_receiving_share,placebo,-0.027251773124129644,721
RB,rb_receiving_share,xfp_diff,0.026371345533765314,721
RB,rb_receiving_share,tprr,0.0654574512180393,308
RB,rb_receiving_share,implied_team_total,0.009123871808498702,97
RB,rb_receiving_share,team_pace,-0.024853153730991114,721
RB,rb_receiving_share,is_contract_year,-0.0033544943974942064,619
RB,rb_receiving_share,hc_disruption,0.002823021299141562,668
RB,rb_receiving_share,ol_ybc,0.021251744684851467,97
RB,rb_receiving_share,two_wr_rate,0.11455329156566178,296
RB,rb_receiving_share,proe,0.02393638156907045,721
RB,rb_receiving_share,oc_disruption,0.049341034341035275,682
RB,rb_receiving_share,age,-0.002622696678795606,721
RB,rb_receiving_share,draft_capital,0.10818997773854479,721
RB,rb_receiving_share,share_level,-0.3189280380858601,721
RB,rb_receiving_share,adot,0.23495398847150387,714
RB,rb_receiving_share,depth_rostered_absent,0.008308047953034312,721
RB,rb_receiving_share,depth_offroster,-0.027593635756488932,721
RB,rb_receiving_share,depth_first_share,0.012590513898045635,721
RB,rb_receiving_share,inj_missed_share,-0.04765726650124921,721
RB,rb_receiving_share,inj_unexp_missed_share,0.00563613364978473,721
RB,late_season_trend,explosive_rush_rate,-0.08564601609482132,629
RB,late_season_trend,placebo,0.028959293473579978,629
RB,late_season_trend,xfp_diff,0.0635729740919402,621
RB,late_season_trend,tprr,0.04111636476442991,263
RB,late_season_trend,implied_team_total,0.01548288471577993,87
RB,late_season_trend,team_pace,-0.025612713026082548,629
RB,late_season_trend,is_contract_year,-0.028271373255741538,541
RB,late_season_trend,hc_disruption,-0.03764642911651577,577
RB,late_season_trend,ol_ybc,-0.0025804807859633218,87
RB,late_season_trend,two_wr_rate,-0.04468608034414085,252
RB,late_season_trend,proe,0.030121543664581855,629
RB,late_season_trend,oc_disruption,-0.04329984529007809,597
RB,late_season_trend,age,-0.09938215050027988,629
RB,late_season_trend,draft_capital,0.06686830927276481,629
RB,late_season_trend,share_level,0.03383714507375694,629
RB,late_season_trend,adot,0.03142275067609613,617
RB,late_season_trend,depth_rostered_absent,-0.054457651192502274,629
RB,late_season_trend,depth_offroster,-0.11933674084530568,629
RB,late_season_trend,depth_first_share,-0.0660689913277667,629
RB,late_season_trend,inj_missed_share,-0.02967825485220249,629
RB,late_season_trend,inj_unexp_missed_share,-0.09732867088087921,629
RB,explosive_rush_rate,placebo,0.01934640520909141,1024
RB,explosive_rush_rate,xfp_diff,0.1369580422348608,762
RB,explosive_rush_rate,tprr,-0.0524520701882807,330
RB,explosive_rush_rate,implied_team_total,0.42590968509370736,142
RB,explosive_rush_rate,team_pace,-0.2390662341555823,1024
RB,explosive_rush_rate,is_contract_year,0.017274851044428764,865
RB,explosive_rush_rate,hc_disruption,-0.06921356905103622,944
RB,explosive_rush_rate,ol_ybc,0.4163375964600208,142
RB,explosive_rush_rate,two_wr_rate,0.09055825272613338,421
RB,explosive_rush_rate,proe,-0.2658300537839615,1024
RB,explosive_rush_rate,oc_disruption,-0.038870204715801306,973
RB,explosive_rush_rate,age,0.036746795350599895,1024
RB,explosive_rush_rate,draft_capital,-0.0266921568736765,1024
RB,explosive_rush_rate,share_level,0.005079830265928682,779
RB,explosive_rush_rate,adot,-0.007392077899209134,750
RB,explosive_rush_rate,depth_rostered_absent,-0.0028280094168591824,780
RB,explosive_rush_rate,depth_offroster,0.012222806345805607,780
RB,explosive_rush_rate,depth_first_share,0.04118880956686702,780
RB,explosive_rush_rate,inj_missed_share,-0.05625192660997887,780
RB,explosive_rush_rate,inj_unexp_missed_share,0.0170368952583901,780
RB,placebo,xfp_diff,0.021427670745598017,762
RB,placebo,tprr,-0.06139123570529507,330
RB,placebo,implied_team_total,-0.10421917143447963,142
RB,placebo,team_pace,-0.04039395246344551,1024
RB,placebo,is_contract_year,0.06031737114478231,865
RB,placebo,hc_disruption,-0.010688598183809817,944
RB,placebo,ol_ybc,-0.07948486271586866,142
RB,placebo,two_wr_rate,-0.0104882757506442,421
RB,placebo,proe,0.002995052574599638,1024
RB,placebo,oc_disruption,-0.024437970955213908,973
RB,placebo,age,0.010217912277430225,1024
RB,placebo,draft_capital,-0.004864825996934275,1024
RB,placebo,share_level,-0.0041488941928874154,779
RB,placebo,adot,-0.025156845303780536,750
RB,placebo,depth_rostered_absent,0.03353805256660438,780
RB,placebo,depth_offroster,0.0011236315975712145,780
RB,placebo,depth_first_share,-0.025524468344075797,780
RB,placebo,inj_missed_share,0.0128398805713368,780
RB,placebo,inj_unexp_missed_share,0.038387211634209446,780
RB,xfp_diff,tprr,-0.22439889310439862,324
RB,xfp_diff,implied_team_total,0.04680636257260899,106
RB,xfp_diff,team_pace,0.00519816053364627,762
RB,xfp_diff,is_contract_year,-0.11574304371784107,650
RB,xfp_diff,hc_disruption,-0.02809379619605923,705
RB,xfp_diff,ol_ybc,-0.06407707858486084,106
RB,xfp_diff,two_wr_rate,0.033694458703452494,313
RB,xfp_diff,proe,-0.08123356362156545,762
RB,xfp_diff,oc_disruption,-0.01844470832904798,723
RB,xfp_diff,age,-0.025536021613634087,762
RB,xfp_diff,draft_capital,-0.016969098626191472,762
RB,xfp_diff,share_level,0.11273282688126507,762
RB,xfp_diff,adot,0.03293376133981008,750
RB,xfp_diff,depth_rostered_absent,-0.08972959886449887,762
RB,xfp_diff,depth_offroster,-0.18141350299839543,762
RB,xfp_diff,depth_first_share,0.1133687397722707,762
RB,xfp_diff,inj_missed_share,-0.0458116576786175,762
RB,xfp_diff,inj_unexp_missed_share,-0.19927019050916353,762
RB,tprr,implied_team_total,0.06506516211166002,109
RB,tprr,team_pace,0.12777937729808309,330
RB,tprr,is_contract_year,0.13568648827890076,327
RB,tprr,hc_disruption,-0.01846320365912882,312
RB,tprr,ol_ybc,0.06641894772777837,109
RB,tprr,two_wr_rate,-0.0067410972599281655,317
RB,tprr,proe,0.07088628176519839,330
RB,tprr,oc_disruption,-0.08637153959414237,317
RB,tprr,age,-0.010248055365545433,330
RB,tprr,draft_capital,0.3099011293634987,330
RB,tprr,share_level,-0.6316818195732273,328
RB,tprr,adot,-0.021294220898913467,320
RB,tprr,depth_rostered_absent,0.35546459527147456,328
RB,tprr,depth_offroster,0.39061908754347036,328
RB,tprr,depth_first_share,-0.4544455444259677,328
RB,tprr,inj_missed_share,-0.014860060526985455,328
RB,tprr,inj_unexp_missed_share,0.6020070576310544,328
RB,implied_team_total,team_pace,0.5262658772286866,142
RB,implied_team_total,is_contract_year,-0.07077753779543235,140
RB,implied_team_total,hc_disruption,-0.3206273842974191,142
RB,implied_team_total,ol_ybc,0.27020347190459604,142
RB,implied_team_total,two_wr_rate,0.14469206463768236,142
RB,implied_team_total,proe,0.7238799394074179,142
RB,implied_team_total,oc_disruption,-0.17045793468507914,138
RB,implied_team_total,age,-0.056214324079273785,142
RB,implied_team_total,draft_capital,0.03224219858068157,142
RB,implied_team_total,share_level,-0.10173365576320877,110
RB,implied_team_total,adot,-0.13622491491993813,105
RB,implied_team_total,depth_rostered_absent,0.2243885402997289,110
RB,implied_team_total,depth_offroster,0.03684750121840674,110
RB,implied_team_total,depth_first_share,0.04537735960097159,110
RB,implied_team_total,inj_missed_share,0.10898224767946778,110
RB,implied_team_total,inj_unexp_missed_share,0.1050202967964894,110
RB,team_pace,is_contract_year,-0.024498186800561702,865
RB,team_pace,hc_disruption,-0.02274452827466224,944
RB,team_pace,ol_ybc,0.010754763693126265,142
RB,team_pace,two_wr_rate,0.22304341193159227,421
RB,team_pace,proe,0.3663497930568916,1024
RB,team_pace,oc_disruption,-0.0785622459574264,973
RB,team_pace,age,-0.010054893901277867,1024
RB,team_pace,draft_capital,0.047310884318636455,1024
RB,team_pace,share_level,-0.009277181750169011,779
RB,team_pace,adot,-0.028353279760736143,750
RB,team_pace,depth_rostered_absent,0.022529281004875612,780
RB,team_pace,depth_offroster,0.018280148863876494,780
RB,team_pace,depth_first_share,-0.014258975804856557,780
RB,team_pace,inj_missed_share,0.011561813045724711,780
RB,team_pace,inj_unexp_missed_share,0.023095118723532544,780
RB,is_contract_year,hc_disruption,-0.045290634797240034,802
RB,is_contract_year,ol_ybc,-0.05392574308223417,140
RB,is_contract_year,two_wr_rate,0.024870654538989092,416
RB,is_contract_year,proe,0.0057777290134800995,865
RB,is_contract_year,oc_disruption,-0.013691422633678679,823
RB,is_contract_year,age,0.354642177343584,865
RB,is_contract_year,draft_capital,0.1557052546399364,865
RB,is_contract_year,share_level,-0.19067057975337068,662
RB,is_contract_year,adot,0.05614147010376331,641
RB,is_contract_year,depth_rostered_absent,0.07827176606083538,662
RB,is_contract_year,depth_offroster,0.20037001310134675,662
RB,is_contract_year,depth_first_share,-0.11103779774623357,662
RB,is_contract_year,inj_missed_share,-0.03553083343195652,662
RB,is_contract_year,inj_unexp_missed_share,0.21421392977777692,662
RB,hc_disruption,ol_ybc,-0.26361771311150545,142
RB,hc_disruption,two_wr_rate,0.016038355197005177,413
RB,hc_disruption,proe,-0.15363141057381896,944
RB,hc_disruption,oc_disruption,0.49835787444430774,897
RB,hc_disruption,age,-0.026303949339519836,944
RB,hc_disruption,draft_capital,0.043470388592522696,944
RB,hc_disruption,share_level,-0.0299993087604389,718
RB,hc_disruption,adot,0.027332381548202347,693
RB,hc_disruption,depth_rostered_absent,-0.041929275029466945,719
RB,hc_disruption,depth_offroster,0.003555041275158101,719
RB,hc_disruption,depth_first_share,-0.03972971996975809,719
RB,hc_disruption,inj_missed_share,-0.008637149514137793,719
RB,hc_disruption,inj_unexp_missed_share,-0.013345347183264257,719
RB,ol_ybc,two_wr_rate,-0.12714791052103744,142
RB,ol_ybc,proe,0.14077284915216542,142
RB,ol_ybc,oc_disruption,-0.0139414886601755,138
RB,ol_ybc,age,-0.08951222651423471,142
RB,ol_ybc,draft_capital,-0.06363882553279757,142
RB,ol_ybc,share_level,-0.0868493250821069,110
RB,ol_ybc,adot,-0.004655023363880694,105
RB,ol_ybc,depth_rostered_absent,0.08140905538693557,110
RB,ol_ybc,depth_offroster,-0.062317117933605976,110
RB,ol_ybc,depth_first_share,-0.00746845911319624,110
RB,ol_ybc,inj_missed_share,0.13986722719080308,110
RB,ol_ybc,inj_unexp_missed_share,0.005746882184001345,110
RB,two_wr_rate,proe,-0.20120929636325666,421
RB,two_wr_rate,oc_disruption,-0.030014491564002342,402
RB,two_wr_rate,age,0.18705718266849947,421
RB,two_wr_rate,draft_capital,0.012955076307935104,421
RB,two_wr_rate,share_level,-0.0497221468447812,319
RB,two_wr_rate,adot,0.23152757207995894,309
RB,two_wr_rate,depth_rostered_absent,-0.029047197039889585,319
RB,two_wr_rate,depth_offroster,-0.08818401724300919,319
RB,two_wr_rate,depth_first_share,0.12166407728829508,319
RB,two_wr_rate,inj_missed_share,-0.013354951400326094,319
RB,two_wr_rate,inj_unexp_missed_share,-0.10587806728267853,319
RB,proe,oc_disruption,-0.11240873893483609,973
RB,proe,age,-0.03334258297580364,1024
RB,proe,draft_capital,0.05190182625677979,1024
RB,proe,share_level,-0.021297368585090206,779
RB,proe,adot,-0.008827625669263558,750
RB,proe,depth_rostered_absent,0.037315011274550815,780
RB,proe,depth_offroster,0.07941110087084574,780
RB,proe,depth_first_share,-0.0610679990512902,780
RB,proe,inj_missed_share,0.043016593357705454,780
RB,proe,inj_unexp_missed_share,0.05856294997416987,780
RB,oc_disruption,age,-0.04679543633483049,973
RB,oc_disruption,draft_capital,0.029392018334363407,973
RB,oc_disruption,share_level,0.013173736538877117,740
RB,oc_disruption,adot,0.014603517237261639,712
RB,oc_disruption,depth_rostered_absent,0.0035139411700436866,741
RB,oc_disruption,depth_offroster,0.02822869397045353,741
RB,oc_disruption,depth_first_share,-0.03680243348925347,741
RB,oc_disruption,inj_missed_share,0.040200605199911935,741
RB,oc_disruption,inj_unexp_missed_share,0.003856829924935875,741
RB,age,draft_capital,-0.04916520265726686,1024
RB,age,share_level,0.15074688322360752,779
RB,age,adot,-0.028094595938463165,750
RB,age,depth_rostered_absent,-0.06154545997829969,780
RB,age,depth_offroster,-0.007874209726118896,780
RB,age,depth_first_share,0.14517838012173728,780
RB,age,inj_missed_share,0.09240274153782092,780
RB,age,inj_unexp_missed_share,-0.07966087489992042,780
RB,draft_capital,share_level,-0.538063971587731,779
RB,draft_capital,adot,0.03393340839684261,750
RB,draft_capital,depth_rostered_absent,0.21012181893940027,780
RB,draft_capital,depth_offroster,0.15456828221865945,780
RB,draft_capital,depth_first_share,-0.3187987263300268,780
RB,draft_capital,inj_missed_share,-0.12522971996250984,780
RB,draft_capital,inj_unexp_missed_share,0.3368613423416776,780
RB,share_level,adot,-0.15649170179405286,750
RB,share_level,depth_rostered_absent,-0.40070623148930795,779
RB,share_level,depth_offroster,-0.3051733637531965,779
RB,share_level,depth_first_share,0.5042979458173794,779
RB,share_level,inj_missed_share,0.11433336769692944,779
RB,share_level,inj_unexp_missed_share,-0.5964569418445249,779
RB,adot,depth_rostered_absent,-0.04909529181483467,750
RB,adot,depth_offroster,-0.048755444711849456,750
RB,adot,depth_first_share,0.024016383224319784,750
RB,adot,inj_missed_share,-0.056922322608389885,750
RB,adot,inj_unexp_missed_share,-0.04525164560777716,750
RB,depth_rostered_absent,depth_offroster,-0.06286925123228272,780
RB,depth_rostered_absent,depth_first_share,-0.24641220831159133,780
RB,depth_rostered_absent,inj_missed_share,0.3772677159637055,780
RB,depth_rostered_absent,inj_unexp_missed_share,0.44447285342449344,780
RB,depth_offroster,depth_first_share,-0.36025640367137723,780
RB,depth_offroster,inj_missed_share,-0.051247988550278296,780
RB,depth_offroster,inj_unexp_missed_share,0.7261249239680881,780
RB,depth_first_share,inj_missed_share,0.05985918847531588,780
RB,depth_first_share,inj_unexp_missed_share,-0.5413076372662925,780
RB,inj_missed_share,inj_unexp_missed_share,-0.10007128240496951,780
WR,injury_burden,practice_severity,0.6107776523285094,978
WR,injury_burden,depth_end_rank,0.009894471698729054,820
WR,injury_burden,combine_z,0.1094896539033484,678
WR,injury_burden,neutral_pass_rate,0.026294123017776456,978
WR,injury_burden,yoe_rate,-0.005813828251261608,969
WR,injury_burden,wopr,0.04544226900366666,938
WR,injury_burden,snap_share,0.03769508120365984,733
WR,injury_burden,redzone_share,-0.005457814298121011,829
WR,injury_burden,yac_per_rec,0.02443220619328145,827
WR,injury_burden,late_season_trend,-0.05501910750953824,854
WR,injury_burden,placebo,0.014095222512261247,978
WR,injury_burden,xfp_diff,-0.019957267759022925,967
WR,injury_burden,ngs_separation,-0.08229059628098541,335
WR,injury_burden,tprr,-0.058112028284136176,427
WR,injury_burden,implied_team_total,-0.1275713039414111,139
WR,injury_burden,tshare_stability,0.046018780821137535,791
WR,injury_burden,team_pace,0.03455640686261207,978
WR,injury_burden,is_contract_year,0.01734389647485747,864
WR,injury_burden,hc_disruption,-0.03279038508934625,902
WR,injury_burden,two_wr_rate,0.04569838053526493,416
WR,injury_burden,proe,0.02434547083742024,978
WR,injury_burden,oc_disruption,-0.00487783190120846,917
WR,injury_burden,age,0.05866111820439702,977
WR,injury_burden,draft_capital,-0.140695457586197,978
WR,injury_burden,share_level,0.0006263884988537676,976
WR,injury_burden,adot,0.014049935667889013,967
WR,injury_burden,depth_rostered_absent,0.3480385355263965,976
WR,injury_burden,depth_offroster,0.04613040399624015,976
WR,injury_burden,depth_first_share,-0.0077374679798455194,976
WR,injury_burden,inj_missed_share,0.65393185497536,976
WR,injury_burden,inj_unexp_missed_share,0.056879061798465635,976
WR,practice_severity,depth_end_rank,0.14848453501781675,820
WR,practice_severity,combine_z,0.07383471330254657,678
WR,practice_severity,neutral_pass_rate,0.05205343555135716,978
WR,practice_severity,yoe_rate,-0.012485534767212574,969
WR,practice_severity,wopr,-0.09400038209388968,938
WR,practice_severity,snap_share,-0.12284420862456567,733
WR,practice_severity,redzone_share,-0.07509211825847283,829
WR,practice_severity,yac_per_rec,-0.016657754149394896,827
WR,practice_severity,late_season_trend,-0.03771220510557594,854
WR,practice_severity,placebo,0.017887340756134188,978
WR,practice_severity,xfp_diff,0.0049484801960519255,967
WR,practice_severity,ngs_separation,-0.020348075884509865,335
WR,practice_severity,tprr,0.10029865081743793,427
WR,practice_severity,implied_team_total,0.09170512640888283,139
WR,practice_severity,tshare_stability,-0.06239425626202347,791
WR,practice_severity,team_pace,0.015288948501095063,978
WR,practice_severity,is_contract_year,0.02842445819744356,864
WR,practice_severity,hc_disruption,-0.032769161760995,902
WR,practice_severity,two_wr_rate,-0.04395261524677931,416
WR,practice_severity,proe,0.06559243072993516,978
WR,practice_severity,oc_disruption,-0.007028154504098209,917
WR,practice_severity,age,-0.06386950100899039,977
WR,practice_severity,draft_capital,-0.02888898397337629,978
WR,practice_severity,share_level,-0.1590614150294344,976
WR,practice_severity,adot,0.004507732243207664,967
WR,practice_severity,depth_rostered_absent,0.3133951871195048,976
WR,practice_severity,depth_offroster,0.11955795528938537,976
WR,practice_severity,depth_first_share,-0.1496211709101472,976
WR,practice_severity,inj_missed_share,0.43687523522990623,976
WR,practice_severity,inj_unexp_missed_share,0.1794132907908896,976
WR,depth_end_rank,combine_z,0.01987897027531911,616
WR,depth_end_rank,neutral_pass_rate,-0.00048650208541117475,946
WR,depth_end_rank,yoe_rate,-0.14745200502655056,919
WR,depth_end_rank,wopr,-0.5305757036070861,928
WR,depth_end_rank,snap_share,-0.542007691031012,722
WR,depth_end_rank,redzone_share,-0.46069330967968125,798
WR,depth_end_rank,yac_per_rec,-0.1398861501781253,801
WR,depth_end_rank,late_season_trend,0.027449277290443764,853
WR,depth_end_rank,placebo,0.049043721947724474,946
WR,depth_end_rank,xfp_diff,-0.1358678407031686,917
WR,depth_end_rank,ngs_separation,-0.10331369254652022,311
WR,depth_end_rank,tprr,0.3025541047479985,402
WR,depth_end_rank,implied_team_total,0.020457609778507888,130
WR,depth_end_rank,tshare_stability,-0.2997636962313493,695
WR,depth_end_rank,team_pace,-0.03465943225782241,946
WR,depth_end_rank,is_contract_year,0.15834350301422168,823
WR,depth_end_rank,hc_disruption,-0.009207012153225575,870
WR,depth_end_rank,two_wr_rate,-0.03655291577944487,390
WR,depth_end_rank,proe,0.01268137549423413,946
WR,depth_end_rank,oc_disruption,-0.006771745646889185,888
WR,depth_end_rank,age,-0.22616880861020514,943
WR,depth_end_rank,draft_capital,0.30132432835695167,946
WR,depth_end_rank,share_level,-0.5728826888757199,933
WR,depth_end_rank,adot,0.04349703553684641,917
WR,depth_end_rank,depth_rostered_absent,0.4895007263295677,933
WR,depth_end_rank,depth_offroster,0.24482828099311676,933
WR,depth_end_rank,depth_first_share,-0.8044793367953786,933
WR,depth_end_rank,inj_missed_share,0.009488286681701916,933
WR,depth_end_rank,inj_unexp_missed_share,0.5922191340375725,933
WR,combine_z,neutral_pass_rate,0.035441242016378056,896
WR,combine_z,yoe_rate,-0.05504713441498009,734
WR,combine_z,wopr,-0.05427505891606295,710
WR,combine_z,snap_share,-0.08928864625394116,552
WR,combine_z,redzone_share,-0.10402616008153169,643
WR,combine_z,yac_per_rec,0.021780508958830266,641
WR,combine_z,late_season_trend,0.0005144738422755205,645
WR,combine_z,placebo,-0.026758671621664582,896
WR,combine_z,xfp_diff,-0.08011897686440082,733
WR,combine_z,ngs_separation,-0.07764223209582789,249
WR,combine_z,tprr,-0.05914069639677772,308
WR,combine_z,implied_team_total,-0.011932697500790143,112
WR,combine_z,tshare_stability,-0.06380420681481738,583
WR,combine_z,team_pace,0.12616885526554347,896
WR,combine_z,is_contract_year,-0.020261614115182288,837
WR,combine_z,hc_disruption,0.014122884728568387,827
WR,combine_z,two_wr_rate,0.13427981624065682,360
WR,combine_z,proe,0.043259178628212755,896
WR,combine_z,oc_disruption,-0.04179743254135056,849
WR,combine_z,age,0.08336236736054646,896
WR,combine_z,draft_capital,-0.19434024265701558,896
WR,combine_z,share_level,-0.08432523414108398,736
WR,combine_z,adot,0.17802372314858161,733
WR,combine_z,depth_rostered_absent,0.05066598372929275,737
WR,combine_z,depth_offroster,0.04601606156311792,737
WR,combine_z,depth_first_share,-0.05340789653563745,737
WR,combine_z,inj_missed_share,0.0860250586487504,737
WR,combine_z,inj_unexp_missed_share,0.024833365505337938,737
WR,neutral_pass_rate,yoe_rate,0.03910103873767751,1106
WR,neutral_pass_rate,wopr,-0.022949401612043348,1069
WR,neutral_pass_rate,snap_share,0.016290211837721037,829
WR,neutral_pass_rate,redzone_share,0.05813730233611306,905
WR,neutral_pass_rate,yac_per_rec,0.023243282375890996,904
WR,neutral_pass_rate,late_season_trend,-0.015835532602863335,938
WR,neutral_pass_rate,placebo,-0.04351124597249357,1505
WR,neutral_pass_rate,xfp_diff,0.03452004864597862,1103
WR,neutral_pass_rate,ngs_separation,-0.018308366942150687,356
WR,neutral_pass_rate,tprr,0.039660492389251754,488
WR,neutral_pass_rate,implied_team_total,0.6959163099946578,220
WR,neutral_pass_rate,tshare_stability,-0.04161719785968725,836
WR,neutral_pass_rate,team_pace,0.36301619470141827,1505
WR,neutral_pass_rate,is_contract_year,0.056123266269297784,1297
WR,neutral_pass_rate,hc_disruption,-0.14286497474891283,1386
WR,neutral_pass_rate,two_wr_rate,-0.14408579672139538,645
WR,neutral_pass_rate,proe,0.9001179275465152,1505
WR,neutral_pass_rate,oc_disruption,-0.10096213192188926,1418
WR,neutral_pass_rate,age,0.02639034700482652,1498
WR,neutral_pass_rate,draft_capital,0.012948685227219666,1505
WR,neutral_pass_rate,share_level,-0.025565367273796727,1125
WR,neutral_pass_rate,adot,-0.02389275222308101,1102
WR,neutral_pass_rate,depth_rostered_absent,-0.010681657485637402,1126
WR,neutral_pass_rate,depth_offroster,-0.011913731422275725,1126
WR,neutral_pass_rate,depth_first_share,0.00384462452125747,1126
WR,neutral_pass_rate,inj_missed_share,-0.026603498357103978,1126
WR,neutral_pass_rate,inj_unexp_missed_share,-0.0008972802768208158,1126
WR,yoe_rate,wopr,0.22048366033781527,1052
WR,yoe_rate,snap_share,0.20836530734867606,817
WR,yoe_rate,redzone_share,0.20404809167716262,905
WR,yoe_rate,yac_per_rec,0.41418979861348765,904
WR,yoe_rate,late_season_trend,0.10233113338299635,933
WR,yoe_rate,placebo,0.01757375629190218,1106
WR,yoe_rate,xfp_diff,0.802087562376147,1103
WR,yoe_rate,ngs_separation,0.2462914965004834,356
WR,yoe_rate,tprr,-0.06648025651859135,479
WR,yoe_rate,implied_team_total,0.11382053903254805,157
WR,yoe_rate,tshare_stability,0.1459595298234616,834
WR,yoe_rate,team_pace,-0.03152332479471087,1106
WR,yoe_rate,is_contract_year,-0.07004034455621139,969
WR,yoe_rate,hc_disruption,-0.04306679713983133,1013
WR,yoe_rate,two_wr_rate,-0.04120693189339619,467
WR,yoe_rate,proe,0.03716381873342285,1106
WR,yoe_rate,oc_disruption,-0.043289766962020734,1036
WR,yoe_rate,age,0.04930680281419126,1103
WR,yoe_rate,draft_capital,0.05458195480082542,1106
WR,yoe_rate,share_level,0.18778548182020538,1105
WR,yoe_rate,adot,-0.06523751233816133,1102
WR,yoe_rate,depth_rostered_absent,-0.1410483334597805,1105
WR,yoe_rate,depth_offroster,-0.01003546895939358,1105
WR,yoe_rate,depth_first_share,0.17338338584095786,1105
WR,yoe_rate,inj_missed_share,-0.00886278610664856,1105
WR,yoe_rate,inj_unexp_missed_share,-0.12451827445660052,1105
WR,wopr,snap_share,0.9316047295487058,829
WR,wopr,redzone_share,0.7663735468313876,905
WR,wopr,yac_per_rec,0.05787338675173532,904
WR,wopr,late_season_trend,-0.05945051496145116,938
WR,wopr,placebo,-0.04176457355109277,1069
WR,wopr,xfp_diff,0.1931127285377779,1050
WR,wopr,ngs_separation,-0.07217767942752351,356
WR,wopr,tprr,-0.39201321090172747,469
WR,wopr,implied_team_total,0.056433464255077254,152
WR,wopr,tshare_stability,0.6217924199012704,809
WR,wopr,team_pace,-0.008413855312314446,1069
WR,wopr,is_contract_year,-0.2282619748953849,942
WR,wopr,hc_disruption,-0.0021396000351988995,980
WR,wopr,two_wr_rate,0.01579491959363561,450
WR,wopr,proe,-0.01467339220462375,1069
WR,wopr,oc_disruption,0.023155892520000238,1003
WR,wopr,age,0.18881202074593845,1065
WR,wopr,draft_capital,-0.4577480830258229,1069
WR,wopr,share_level,0.9227231945651043,1069
WR,wopr,adot,0.18116016176055358,1049
WR,wopr,depth_rostered_absent,-0.4202321678884863,1069
WR,wopr,depth_offroster,-0.21812305497811246,1069
WR,wopr,depth_first_share,0.5810001696459653,1069
WR,wopr,inj_missed_share,0.04019207877026783,1069
WR,wopr,inj_unexp_missed_share,-0.5487016744894389,1069
WR,snap_share,redzone_share,0.7956547460957544,708
WR,snap_share,yac_per_rec,0.06536333186045136,704
WR,snap_share,late_season_trend,-0.08644888448227926,734
WR,snap_share,placebo,-0.057976073103714096,829
WR,snap_share,xfp_diff,0.2015295780807586,815
WR,snap_share,ngs_separation,-0.03715678219376061,333
WR,snap_share,tprr,-0.5023058807771486,438
WR,snap_share,implied_team_total,0.09905264134627147,145
WR,snap_share,tshare_stability,0.5982911025617064,631
WR,snap_share,team_pace,0.034990974414030415,829
WR,snap_share,is_contract_year,-0.2191679566985771,762
WR,snap_share,hc_disruption,0.00645309077568895,800
WR,snap_share,two_wr_rate,-0.03246533800930073,430
WR,snap_share,proe,0.023260541320133974,829
WR,snap_share,oc_disruption,0.032954403434938384,788
WR,snap_share,age,0.1900079936815799,828
WR,snap_share,draft_capital,-0.43252805243573783,829
WR,snap_share,share_level,0.9009440822909053,829
WR,snap_share,adot,0.12149910349357895,814
WR,snap_share,depth_rostered_absent,-0.4602589962320579,829
WR,snap_share,depth_offroster,-0.22907058216131598,829
WR,snap_share,depth_first_share,0.6099997324072591,829
WR,snap_share,inj_missed_share,0.01709010950267174,829
WR,snap_share,inj_unexp_missed_share,-0.5963029427849713,829
WR,redzone_share,yac_per_rec,0.0777589204530349,860
WR,redzone_share,late_season_trend,-0.06240352772851877,851
WR,redzone_share,placebo,-0.017588647375141285,905
WR,redzone_share,xfp_diff,0.17303027254175052,905
WR,redzone_share,ngs_separation,-0.05132101902646284,351
WR,redzone_share,tprr,-0.25301600863232526,404
WR,redzone_share,implied_team_total,0.14377324276254505,131
WR,redzone_share,tshare_stability,0.47645282173340026,715
WR,redzone_share,team_pace,-0.01209947610568643,905
WR,redzone_share,is_contract_year,-0.23314582675585985,822
WR,redzone_share,hc_disruption,0.0027263648795672387,829
WR,redzone_share,two_wr_rate,-0.07621412855028083,389
WR,redzone_share,proe,0.09524621579291731,905
WR,redzone_share,oc_disruption,0.011933039616705837,851
WR,redzone_share,age,0.15055906150047155,903
WR,redzone_share,draft_capital,-0.3418592830003038,905
WR,redzone_share,share_level,0.8133332741365514,905
WR,redzone_share,adot,0.0004431834204524604,905
WR,redzone_share,depth_rostered_absent,-0.5053035258349051,905
WR,redzone_share,depth_offroster,-0.23485625240992797,905
WR,redzone_share,depth_first_share,0.559999304748112,905
WR,redzone_share,inj_missed_share,-0.10770697990452144,905
WR,redzone_share,inj_unexp_missed_share,-0.5815114962720237,905
WR,yac_per_rec,late_season_trend,0.027104173337082274,854
WR,yac_per_rec,placebo,0.04891550698492686,904
WR,yac_per_rec,xfp_diff,0.2924353345185086,904
WR,yac_per_rec,ngs_separation,0.4188771771240361,352
WR,yac_per_rec,tprr,-0.06725527689402673,399
WR,yac_per_rec,implied_team_total,0.10614302954421707,129
WR,yac_per_rec,tshare_stability,0.041748362779813655,718
WR,yac_per_rec,team_pace,0.019306651777727547,904
