player_id,season,entry,position,proj_games,proj_cpg,proj_tpg,proj_carries,proj_rush_yards,proj_rush_tds,proj_targets,proj_receptions,proj_rec_yards,proj_rec_tds,proj_fumbles_lost,proj_ypc,proj_catch_rate,proj_ypr,p_rush_100,p_rush_150,p_rush_200,p_rec_100,p_rec_150,p_rec_200,proj_bonus_points,proj_points_base,proj_points,entry_act,name,position_act,games,points,targets,receptions,rec_yards,rec_tds,carries,rush_yards,rush_tds,attempts,completions,pass_yards,pass_tds,interceptions,sacks,fumbles_lost,rec_bonus,rush_bonus,pass_bonus,total_bonus,g100,g150,g200,r100,r150,r200,p300,p350,p400,season_len,pts_1,ppg_w,gshare_w,gshare_1,age,evidence,present_1,gshare_max3,inj_missed_share_1,unexp_missed_share_1,inj_out_wks_1,missed_wks_1,games_1,tgt_1,rec_1,recyds_1,rectd_1,carries_1,rushyds_1,rushtd_1,att_1,passyds_1,passtd_1,ints_1,average_pick,n_train_seasons
00-0030348,2014,veteran,RB,7.564956908366792,3.945230937279027,0.25567666857139404,29.84550203407137,120.71250581372419,0.8031127718724486,1.934182980217374,1.4343860976380665,11.280845792718825,0.04304062208401456,0.4444838134058765,4.044579504004316,0.7415979316894115,7.864581099394677,0.0034867432895132086,2.461901359134328e-05,7.906282985282575e-06,1.7197440197519586e-08,9.357622968839299e-14,1.3670854483057218e-11,0.026776177087094774,18.104480946390364,18.131257123477457,veteran,Khiry Robinson,RB,9.0,60.5,11.0,8.0,63.0,0.0,76.0,362.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,28.400000000000002,2.8400000000000003,0.625,0.625,24.67624914442163,0.34375,1.0,0.625,0.0,0.375,0.0,6.0,10.0,0.0,0.0,0.0,0.0,54.0,224.0,1.0,0.0,0.0,0.0,0.0,,2
00-0030388,2014,veteran,RB,7.869083283260796,5.736046552062056,1.4273517655713646,45.13742803483725,176.6709631812376,1.2333130540203665,11.231949917790407,8.374972467153695,65.89465369806871,0.23295302178548463,0.49788238848265826,3.914068011249605,0.7456383378177716,7.86804421823533,0.009156741119639796,0.000121412043231976,3.755443818652903e-05,1.694346287582131e-05,1.445551862081531e-10,1.3669857717853453e-11,0.07421263013876128,36.24587959937727,36.32009222951603,veteran,Joseph Randle,RB,14.0,52.6,5.0,4.0,23.0,0.0,51.0,343.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,38.5,5.5,0.4375,0.4375,22.67488021902806,0.24062500000000003,1.0,0.4375,0.0,0.5625,0.0,9.0,7.0,10.0,8.0,61.0,0.0,54.0,164.0,2.0,0.0,0.0,0.0,0.0,,2
00-0030391,2014,veteran,RB,7.335503480236426,6.988289649800648,1.5013687885653266,51.262623047012845,212.4054732111363,1.355021438201655,11.0132959736393,8.307740678632545,66.01915764076966,0.22686955090802646,0.4641224221418528,4.143476486100598,0.7543373662632336,7.946704187646409,0.01887553166393252,0.0004048993781115394,0.0001217597500190372,2.3716663223711693e-05,3.0568652898865383e-10,1.3669809087785978e-11,0.14487705477776264,40.559434514881254,40.70431156965902,veteran,Mike James,RB,5.0,3.7,1.0,1.0,-5.0,0.0,19.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,45.38,6.482857142857143,0.4375,0.4375,23.38672142368241,0.24062500000000003,1.0,0.4375,0.0,0.5625,0.0,9.0,7.0,11.0,10.0,43.0,0.0,60.0,295.0,0.0,1.0,2.0,1.0,0.0,,2
00-0030456,2014,veteran,RB,11.315307517129924,12.515726951056164,4.179408991108409,141.6192992516314,569.0481789956426,3.856452647902014,47.291297974249375,36.03618375209392,277.40984592357887,1.3778377583574652,0.8068319255077226,4.0181541781572365,0.7620045398566986,7.698091668973124,0.08785893230446438,0.0056811468937708505,0.0016112327747165116,0.0030889887886561885,1.5758667913047705e-05,1.3669104534604992e-11,1.16226024166661,132.45597295451054,133.61823319617716,veteran,Giovani Bernard,RB,13.0,167.4,59.0,43.0,349.0,2.0,168.0,680.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16,194.9,12.18125,1.0,1.0,22.77618069815195,0.55,1.0,1.0,0.0,0.0,0.0,0.0,16.0,70.0,56.0,514.0,3.0,170.0,695.0,5.0,0.0,0.0,0.0,0.0,,2
00-0030485,2014,veteran,RB,9.83180450045814,17.76360280478025,2.9097503100970163,174.6482700003893,704.0461636772314,4.906459803699473,28.608096194021314,21.600247590766397,170.6687631831658,0.48039567661221216,0.7159459892323459,4.031223233277158,0.7550396728350117,7.9012410605942645,0.21434373084718678,0.030641004705934786,0.008502595577193897,0.0005587747074206793,3.4789949038699505e-07,1.3669352138523863e-11,2.731960819132386,129.16085738482835,131.89281820396073,veteran,Eddie Lacy,RB,16.0,255.6,55.0,42.0,427.0,4.0,246.0,1139.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16,230.5,15.366666666666667,0.9375,0.9375,24.249144421629023,0.515625,1.0,0.9375,0.0,0.0625,0.0,1.0,15.0,44.0,35.0,257.0,0.0,284.0,1178.0,11.0,0.0,0.0,0.0,0.0,,2
00-0030496,2014,veteran,RB,10.323205744990542,16.783328857253274,4.7067957731774595,173.25775687926253,654.6208813565206,4.7702014105630095,48.58922116616275,35.04120839566319,271.9007964544092,0.7246736510051545,0.7849081578692495,3.7783063404930477,0.7211724648936272,7.7594583321521675,0.16006930681841172,0.017229097761086273,0.004799491929279883,0.00441653545538575,3.503919883293817e-05,1.3669052647818767e-11,2.064445334297859,141.57220603259506,143.63665136689292,veteran,Le'Veon Bell,RB,16.0,340.5,105.0,83.0,854.0,3.0,290.0,1361.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,9.0,0.0,11.5,1.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,16,195.4,15.03076923076923,0.8125,0.8125,22.535249828884325,0.446875,1.0,0.8125,0.125,0.0625,2.0,3.0,13.0,66.0,45.0,399.0,0.0,244.0,860.0,8.0,0.0,0.0,0.0,0.0,,2
00-0030522,2014,veteran,RB,10.5966268827145,8.073915073960604,2.0138929395272247,85.55626552148476,355.9602362132837,2.342296907652774,21.340472061903114,15.821045425019092,124.83319806590502,0.39632817933140435,1.1800222183459133,4.160539664086851,0.7413634234109905,7.890325494451602,0.02875317046662297,0.0008216977418168741,0.00024308032849815916,8.496617978295656e-05,5.2413693194680165e-09,1.3669624557286024e-11,0.3237995572935046,70.06157222564167,70.38537178293517,veteran,Montee Ball,RB,5.0,31.9,13.0,9.0,62.0,0.0,55.0,172.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,99.4,6.2125,1.0,1.0,23.73990417522245,0.55,1.0,1.0,0.0,0.0,0.0,0.0,16.0,27.0,20.0,145.0,0.0,120.0,559.0,4.0,0.0,0.0,0.0,0.0,,2
00-0030536,2014,veteran,RB,9.675814719980242,16.582596143500957,2.6595122556566393,160.45012786077416,629.9859092651095,4.357916937582848,25.732947831250367,19.087487991760764,152.8134339766236,0.6039967577653715,0.7356848342802081,3.9263658911619013,0.7417528732786965,8.005947877614199,0.17081932177679532,0.019535081118240132,0.005434771422438271,0.00035154746389930776,1.2390579097780224e-07,1.3669419175168152e-11,2.044917835647392,116.1237908235826,118.16870865922999,veteran,Zac Stacy,RB,9.0,55.5,23.0,18.0,152.0,0.0,76.0,293.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,174.4,13.415384615384616,0.8125,0.8125,23.397672826830938,0.446875,1.0,0.8125,0.0,0.1875,0.0,3.0,13.0,35.0,26.0,141.0,1.0,250.0,973.0,7.0,0.0,0.0,0.0,0.0,,2
00-0031045,2014,rookie,RB,11.095449696388512,11.117850452132208,2.5935541734939496,123.35755042360319,515.9685086426264,3.9362676923640745,28.7766498668606,21.102876569031103,175.0899274121429,0.3836886648914747,0.5997540376426223,4.182707153885744,0.7333333333333333,8.296969696969697,0.07110540419681685,0.0039017298112505026,0.0011150192450673432,0.0003501342872170987,1.2279897153523598e-07,1.3669419757808805e-11,0.8825138270087497,104.37751195824052,105.26002578524927,rookie,Carlos Hyde,RB,14.0,68.1,16.0,12.0,68.0,0.0,83.0,333.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,,,0.0,23.94798083504449,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
00-0031055,2014,rookie,RB,10.57686273809555,4.594515371172092,0.9170586082830531,48.59555842895734,203.2609898878725,1.5506560075117626,9.699603022598787,7.113042216572443,59.01669572416772,0.12932804030131717,0.571722310167327,4.182707153885744,0.7333333333333333,8.296969696969697,0.005890603941762948,5.850125953720288e-05,1.8408514859720044e-05,2.6884143282524826e-06,2.3968004068773e-12,1.367012392545042e-11,0.06365009301100728,38.72074933603407,38.784399429045074,rookie,Andre Williams,RB,16.0,138.1,37.0,18.0,130.0,0.0,217.0,721.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16,0.0,,,0.0,22.00958247775496,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
00-0031057,2014,rookie,RB,10.58101353341715,4.143202246420367,0.802655391529033,43.83927904105824,183.36686606622766,1.3988858983765367,8.492907560438939,6.228132210988554,51.67462422329291,0.1132387674725192,0.5719466774820081,4.182707153885744,0.7333333333333333,8.296969696969697,0.0043984886344704205,3.61139123561793e-05,1.149365733601718e-05,1.502815337989064e-06,6.563671116690681e-13,1.3670208029900088e-11,0.047372781157769155,34.547069774576656,34.594442555734425,rookie,Ka'Deem Carey,RB,11.0,24.0,6.0,5.0,57.0,0.0,36.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,,,0.0,21.83709787816564,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
00-0031060,2014,rookie,RB,10.544754954049617,3.558792434451535,0.6528658895280165,37.526594153617125,156.96275382730127,1.1974517949172732,6.884310822930562,5.048494603482411,41.887206740408615,0.0917908109724075,0.5699867542729523,4.182707153885744,0.7333333333333333,8.296969696969697,0.0028693610883960526,1.7855550705874163e-05,5.777770364391622e-06,6.262035332752657e-07,9.357622968839299e-14,1.367033462168547e-11,0.030667586959903126,29.004725485304373,29.035393072264277,rookie,De'Anthony Thomas,WR,12.0,50.4,31.0,23.0,156.0,0.0,14.0,113.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,,,0.0,21.65366187542779,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
00-0031062,2014,rookie,RB,10.073050725545325,4.818709637608968,0.9540327297102346,48.53910661130927,203.0248684663461,1.5488546628415722,9.610020080201666,7.0473480588145545,58.47163328798258,0.12813360106935556,0.5444892284078554,4.182707153885744,0.7333333333333333,8.296969696969697,0.006741643649535906,7.312434728740669e-05,2.2889505749992837e-05,3.2021494974724043e-06,3.537953816857342e-12,1.3670098638179646e-11,0.06950718639275302,38.64627533149,38.71578251788276,rookie,James White,RB,3.0,8.6,5.0,5.0,23.0,0.0,9.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,,,0.0,22.576317590691307,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
00-0031066,2014,rookie,RB,9.910561505228227,4.709443111141913,0.9198644954359195,46.6732256083453,195.22043464694917,1.48931548518652,9.11637365849341,6.685340682895167,55.4680690598999,0.12155164877991215,0.5357060273096339,4.182707153885744,0.7333333333333333,8.296969696969697,0.0063174351500835954,6.567282809272811e-05,2.0609046122714774e-05,2.7248959295703953e-06,2.469831460632061e-12,1.3670121976357258e-11,0.06402111150795223,37.00531146131182,37.069332572819775,rookie,Lorenzo Taliaferro,RB,12.0,66.6,10.0,8.0,114.0,0.0,68.0,292.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,,,0.0,22.691307323750856,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
00-0031285,2014,rookie,RB,10.567852510895918,5.7886373385639525,1.21983424994829,61.17346563300893,255.87069233117015,1.9520097113981232,12.891028441192875,9.453420856874773,78.4347463821913,0.17188037921590502,0.5712352708592389,4.182707153885744,0.7333333333333333,8.296969696969697,0.011349092106004082,0.00017337415802780567,5.3180580139057754e-05,9.707751815829075e-06,4.1820182186929466e-11,1.366993825649963e-11,0.1239104204016392,49.758124301739215,49.88203472214085,rookie,Devonta Freeman,RB,16.0,72.3,37.0,30.0,225.0,1.0,65.0,248.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,,,0.0,22.46406570841889,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
00-0031301,2014,rookie,RB,12.023881398952089,7.921597039441119,1.8189163515080191,95.24834329253001,398.39592688543047,3.039319240420412,21.87043448514707,16.03831862244118,133.06944360073925,0.2916057931352943,0.6499395350784913,4.182707153885744,0.7333333333333333,8.296969696969697,0.027658720866801045,0.0007695554124970047,0.0002279990247730998,6.302438385415773e-05,2.6947365003481494e-09,1.3669667757091243e-11,0.35268545697693,79.85136749101483,80.20405294799176,rookie,Jeremy Hill,RB,16.0,205.4,32.0,27.0,215.0,0.0,222.0,1124.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,16,0.0,,,0.0,21.864476386036962,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
00-0031375,2014,rookie,RB,10.270695314564177,8.098061407448077,1.794329957396768,83.17272135452994,347.88713661773795,2.65399316725726,18.429016286217124,13.514611943225889,112.13032575924996,0.24572021714956166,0.5551727197061718,4.182707153885744,0.7333333333333333,8.296969696969697,0.029435182195567094,0.0008549223601916424,0.000252678718707408,5.906506147672179e-05,2.3321910518043976e-09,1.3669677139646365e-11,0.3212878062034882,69.04698707634033,69.36827488254382,rookie,Terrance West,RB,14.0,108.2,13.0,11.0,64.0,1.0,171.0,673.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16,0.0,,,0.0,23.61122518822724,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
00-0031376,2014,rookie,RB,10.75878788169196,5.919619074039787,1.260640728643813,63.68792595801184,266.3879435207217,2.0322446780219936,13.562966194500378,9.946175209300277,82.52311431231563,0.18083954926000506,0.5815561017130789,4.182707153885744,0.7333333333333333,8.296969696969697,0.012094764782118633,0.00019271784937952737,5.8967649316036925e-05,1.129150012474477e-05,5.855215981779694e-11,1.3669916403049106e-11,0.1346254494190315,51.97958654821971,52.11421199763874,rookie,Jerick McKinnon,RB,11.0,82.8,41.0,27.0,135.0,0.0,113.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16,0.0,,,0.0,22.32991101984942,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
00-0031390,2014,rookie,RB,10.726261520935159,10.177164069737062,2.340146840203715,109.1629233534645,456.5965404496171,3.483325397794544,25.101027005415105,18.407419803971077,152.7258043129479,0.3346803600722014,0.5797979200505492,4.182707153885744,0.7333333333333333,8.296969696969697,0.05578723979765512,0.0025529958545200742,0.0007362189621084352,0.00021211186230414046,4.021066825099425e-08,1.3669492250786575e-11,0.6575342442106594,91.88438308534141,92.54191732955208,rookie,Charles Sims,RB,8.0,51.0,27.0,19.0,190.0,0.0,66.0,185.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,,,0.0,23.95071868583162,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
00-0031391,2014,rookie,RB,11.753965924560099,5.101958448044503,1.0924588653596063,59.96824574683661,250.8296104912718,1.9135518457559801,12.840724277420401,9.41653113677496,78.12867349239346,0.17120965703227203,0.635349509435681,4.182707153885744,0.7333333333333333,8.296969696969697,0.007927376682271533,9.561257739343159e-05,2.9740740463722513e-05,5.875539627463777e-06,1.3670008925519383e-11,1.3670010866408746e-11,0.0956320606144366,48.841963964612155,48.93759602522659,rookie,Tre Mason,RB,12.0,129.3,26.0,16.0,148.0,1.0,179.0,765.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16,0.0,,,0.0,21.07049965776865,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
00-0031413,2014,rookie,RB,12.019694257880946,8.16749606142067,1.881173009719227,98.17080551072327,410.61973051242825,3.1325733101723325,22.61112442300281,16.581491243535392,137.57613037818152,0.3014816589733708,0.6497132031286998,4.182707153885744,0.7333333333333333,8.296969696969697,0.03015325032699784,0.0008905077530308801,0.00026294987885249957,7.401602856540113e-05,3.854783680758354e-09,1.3669644509568995e-11,0.38569917036045653,82.4152351194455,82.80093428980595,rookie,Bishop Sankey,RB,16.0,87.2,23.0,18.0,133.0,0.0,152.0,569.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,,,0.0,21.960301163586585,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
00-0022178,2015,veteran,RB,0.0,6.810251733886067,2.5245671061415083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9241551585100902,0.7421597510482671,7.909810199805235,0.00023790629861951344,2.7944656115286432e-05,4.6463980048910936e-10,1.1580431136741723e-05,0.0001457185470107742,1.3670064026801089e-11,0.0,0.0,0.0,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,7.393749999999999,0.66796875,0.0,33.86173853524983,0.3,0.0,0.6875,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3
00-0022736,2015,veteran,RB,8.621102388634906,9.280068406902187,2.702935378919606,80.00441990943978,311.4523137656405,2.192925011767202,23.30228265152961,16.937246177704125,134.07030890773814,0.4439855500483188,0.37659089928848605,3.892938841606325,0.7268492289356181,7.915708817188109,0.06904038788825895,0.010992697477144769,0.0005039564709966413,0.0045931703168726684,0.002159313027151537,1.366959017683949e-11,0.8135690091943061,68.08916692850607,68.90273593770038,veteran,Steven Jackson,RB,2.0,13.5,1.0,1.0,20.0,0.0,21.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,132.5,9.823508771929824,0.9006578947368421,0.9375,32.11225188227242,0.890625,1.0,1.0,0.0,0.0625,0.0,1.0,15.0,27.0,20.0,148.0,0.0,190.0,707.0,6.0,0.0,0.0,0.0,0.0,,3
00-0023437,2015,veteran,RB,4.279208311319973,0.42591848607627053,1.9538961065128042,1.822593925562397,7.346386222186113,0.047667933778825604,8.361128458445327,6.276627559669646,49.61503606405785,0.1694951718738536,0.2078840065972326,4.030731211791591,0.7506914396620484,7.904728389949141,0.0011629331317452275,0.00014624812671026045,2.1679992092189412e-08,0.002569461387685623,0.0016613732006534893,1.3669636306376192e-11,0.02757466162373005,9.721666629180827,9.749241290804557,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,13.2,2.739252336448598,0.7207943925233644,0.5,33.719370294318956,0.6687500000000001,1.0,0.875,0.0,0.5,0.0,8.0,8.0,8.0,5.0,44.0,0.0,20.0,63.0,0.0,0.0,0.0,0.0,0.0,,3
00-0023500,2015,veteran,RB,9.366203465204084,11.555877170994009,1.7800561911323163,108.23469680243684,449.1875085187472,2.819780800061192,16.672368465641483,11.79633116514418,93.12411524153698,0.4286209601868935,0.9264510680310214,4.150124884062446,0.707537815605151,7.8943286635339875,0.10320999444479806,0.01727050559337583,0.0014585438095622222,0.0019048492971496845,0.001451647677712372,1.3669660044419961e-11,1.274882295388452,77.76683638402697,79.04171867941542,veteran,Frank Gore,RB,16.0,176.4,58.0,34.0,267.0,1.0,260.0,967.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,158.7,11.0296875,1.0,1.0,32.30116358658453,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,19.0,11.0,111.0,1.0,255.0,1106.0,4.0,0.0,0.0,0.0,0.0,,3
00-0023545,2015,veteran,RB,0.0,3.437511264522556,1.6190540114461633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.071906802148295,0.7203749834396742,7.9047146104275825,0.00023790629861951344,2.7944656115286432e-05,4.6463980048910936e-10,1.1580431136741723e-05,0.0001457185470107742,1.3670064026801089e-11,0.0,0.0,0.0,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,6.18125,0.39843750000000006,0.0,33.15537303216975,0.15,0.0,0.4375,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3
00-0023564,2015,veteran,RB,8.713349884539578,5.496054254462678,4.738848776849883,47.88904370354563,203.54255498365876,1.4492554767006915,41.29124744261545,29.93937690791204,235.78911167317833,0.954559824780731,0.6528484403300803,4.250294832439696,0.725078043464788,7.875551732369775,0.03658035378556973,0.005500708711850638,9.974267495019658e-05,0.01403160034723137,0.003581694804142021,1.3669501047426028e-11,0.5614450900292258,72.0200500478681,72.58149513789732,veteran,Darren Sproles,RB,16.0,134.0,83.0,55.0,388.0,1.0,83.0,317.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,140.1,9.919387755102042,0.9209183673469388,0.9375,32.199863107460644,0.91875,1.0,0.9375,0.0,0.0625,0.0,1.0,15.0,62.0,40.0,387.0,0.0,57.0,329.0,6.0,0.0,0.0,0.0,0.0,,3
00-0024204,2015,veteran,RB,6.965722774913665,8.638038625911511,5.107977783013048,60.17018238709576,241.00048066498468,1.618701076065421,35.580757176887005,26.182097903164053,207.11942006405621,0.6722826720082609,0.42436884992741275,4.005314112470934,0.7358499363293974,7.910726666369476,0.06486876644861318,0.010260863284432223,0.0004287592615465935,0.016987286494483132,0.003907864253353284,1.366948568261953e-11,0.7242029508991692,70.80020381307338,71.52440676397255,veteran,Fred Jackson,RB,15.0,61.7,41.0,32.0,257.0,2.0,26.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,155.6,11.725,0.8910714285714286,0.875,34.52703627652293,0.875,1.0,1.0,0.0625,0.0625,1.0,2.0,14.0,90.0,66.0,501.0,1.0,141.0,525.0,2.0,1.0,0.0,0.0,0.0,,3
00-0024217,2015,veteran,RB,7.596376727314718,9.778653025497842,4.42873031795723,74.28233226737747,306.25766768312883,1.9457269927259642,33.642303918883414,24.121350786050513,190.75767282741765,0.7456709924679811,0.6823770515756272,4.12288707603797,0.7169946161895056,7.908250019635454,0.0807894852380252,0.013094278116278467,0.0007600175425528121,0.012057993178287608,0.0033430180735521393,1.3669513201543501e-11,0.9041470249390221,76.54584325209231,77.44999027703133,veteran,Reggie Bush,RB,5.0,6.7,10.0,4.0,19.0,0.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,87.0,11.196047430830038,0.8090415019762847,0.6875,30.49965776865161,0.790625,1.0,1.0,0.0625,0.25,1.0,5.0,11.0,56.0,40.0,253.0,0.0,76.0,297.0,2.0,0.0,0.0,0.0,0.0,,3
