run,position,season,n_board_vet,n_vet,rho_points,rho_games,rho_games_naive,mae_games,mae_games_naive,bias_games,sd_proj_games,sd_games,n_returning,rho_points_fullvet,mae_games_returning,bias_games_returning
CTRL-D,RB,2020,45,119,0.4089591567852437,-0.0420714592054976,-0.1360109334459793,4.489122037302874,4.911111111111111,-0.6608112826750101,2.789988854592982,4.615914499497003,2,0.6513294347575342,,
CTRL-D,RB,2021,59,118,0.6481384077936435,0.3435936301504089,0.1653207878492608,3.990470851339388,4.135593220338983,-2.0008786604210083,2.887046866778037,4.596065164430427,9,0.5611087210547777,5.440268747367467,-0.6585160984652804
CTRL-D,RB,2022,37,123,0.2942152678994784,0.0517414127785156,0.0498908314872286,4.6654674275275365,4.135135135135135,-3.509911478749402,2.426875700728364,3.683021276996359,3,0.7105977780619327,,
CTRL-D,RB,2023,52,128,0.3494407922820797,0.3059313075326795,0.1058719238835192,4.217644290381437,3.3846153846153846,-2.7397542798917414,1.9050300142930845,4.231293673788922,3,0.7308014146012531,,
CTRL-D,RB,2024,46,112,0.3586296218054661,0.2846961234264507,0.1630869319584616,3.934907658412073,2.9347826086956523,-3.039640674556821,2.26720382126209,3.063598092165708,2,0.7807575371628385,,
CTRL-D,WR,2020,50,190,0.3577911164465785,0.247769001287182,0.1118202668032083,3.686594015591396,3.06,-1.9959276752298307,2.7851727451696893,3.9416240307771617,2,0.7585152112944102,,
CTRL-D,WR,2021,58,197,0.3893443253763505,0.0256069534675837,0.0674830301133782,4.192884829967676,3.7413793103448274,-1.8172917572932368,2.6943789011622674,4.065055105201334,2,0.7036283004574415,,
CTRL-D,WR,2022,39,193,0.7097525187489364,0.4444030627350902,0.4045577416137662,3.502211815895317,2.282051282051282,-2.6950115072097054,2.9473045539834586,3.5145980903959875,2,0.7188264752621133,,
CTRL-D,WR,2023,61,188,0.5822922038082093,0.1497376858307629,0.2743357555515462,4.348188792632389,3.1475409836065573,-3.8018203486238416,3.3514687101203062,2.324634095170908,3,0.7785817934799204,,
CTRL-D,WR,2024,54,190,0.4869160838712389,0.2236622167483757,0.1072139896004208,3.478512401073769,2.9074074074074074,-1.8145828203847472,1.9077378568566263,3.3466810945207337,0,0.797670668766749,,
A3,QB,2020,19,73,0.3649122807017544,-0.0430578672020097,0.17682985932324,4.399377602044219,2.421052631578948,-3.3043703040258885,3.8511890896298855,2.852806364814243,1,0.7106357698068864,,
A3,QB,2021,19,73,0.1894736842105263,-0.1539233854603399,0.176192207539082,4.1470952274226365,3.3157894736842106,-2.014785797542443,2.777145766855528,4.1555623038214495,2,0.6764652095384771,,
A3,QB,2022,14,77,0.4197802197802198,0.2722919532109988,0.4901588640735833,3.726968335972846,2.0,-2.4771165727785847,3.28759313316007,4.030495994190253,0,0.6996347040780042,,
A3,QB,2023,23,79,0.0909090909090909,0.0070452133098478,-0.1330087134802665,4.655040251541621,4.304347826086956,-1.6760288349335226,2.630931936537852,4.474248941630586,1,0.6280079176022427,,
A3,QB,2024,21,85,0.4532467532467532,-0.0991441490099846,-0.1001128753550606,4.25627903127485,4.095238095238095,-3.0916967364794368,2.787303469566628,3.139247566447526,2,0.7501086569187696,,
A3,RB,2020,45,119,0.414756258234519,-0.0451903213232553,-0.1360109334459793,4.533053724917413,4.911111111111111,-0.5952512788602877,3.054340852327404,4.615914499497003,2,0.6374258488026602,,
A3,RB,2021,59,118,0.6258694265176603,0.2717483872086703,0.1653207878492608,4.264380949939382,4.135593220338983,-2.1751699196928818,3.0418319592055187,4.596065164430427,9,0.5454077899672305,5.479940207335564,-0.3041721966108645
A3,RB,2022,37,123,0.2790422000948316,0.1303206611571024,0.0498908314872286,4.417093470206548,4.135135135135135,-3.087579033771004,2.3268457443978847,3.683021276996359,3,0.727512992962067,,
A3,RB,2023,52,128,0.3352685050798258,0.3338182732342243,0.1058719238835192,3.9555028064426905,3.3846153846153846,-2.264459339556992,1.528215469004994,4.231293673788922,3,0.7575812137217637,,
A3,RB,2024,46,112,0.4751302848476889,0.3922800361768999,0.1630869319584616,3.5294382683902525,2.9347826086956523,-2.672525092770789,1.8393594639875608,3.063598092165708,2,0.8079420586529517,,
A3,TE,2020,16,85,0.3823529411764705,0.1378518887865873,0.2993153281298762,4.222885854590744,2.9375,-3.834693093691593,2.5305518878190147,2.0879116360612584,1,0.6360913508101073,,
A3,TE,2021,17,90,0.2230392156862745,-0.124470570147525,-0.3295191153109756,4.227108800581926,3.3529411764705883,-2.5640365846582003,1.660648030867614,3.305652074876969,0,0.6773181600503033,,
A3,TE,2022,12,89,0.3496503496503497,0.1683660648569291,0.0266671020514788,3.078688197462226,2.6666666666666665,-2.1217755453910585,2.1534905972692586,2.939198681424733,0,0.79827511324584,,
A3,TE,2023,17,89,0.482843137254902,0.2867074092518784,0.3172789927697249,3.714927791911778,2.7058823529411766,-1.8618724401294315,2.048512771547057,3.614656822526404,0,0.7699744598664854,,
A3,TE,2024,16,86,0.2869757951313143,0.1086386509708334,-0.0418593013814238,2.9717939282991166,3.25,-1.5954288751889256,1.761394660052117,3.2113081446662823,0,0.7304292156110542,,
A3,WR,2020,50,190,0.4030252100840336,0.2402876965204654,0.1118202668032083,3.6080350460317177,3.06,-1.844386702650699,2.9306217802218937,3.9416240307771617,2,0.73351265776494,,
A3,WR,2021,58,197,0.3991879047490638,0.1076306954806397,0.0674830301133782,3.998035754809854,3.7413793103448274,-1.5633343304481673,2.3961740135675167,4.065055105201334,2,0.7097329368978821,,
A3,WR,2022,39,193,0.741940382548446,0.4609127462319498,0.4045577416137662,3.205317961942769,2.282051282051282,-2.235939348509957,2.411821588826705,3.5145980903959875,2,0.7341665442118762,,
A3,WR,2023,61,188,0.5729055117569918,0.1244165864581903,0.2743357555515462,4.189770139590396,3.1475409836065573,-3.6012332198663364,3.0619631094128668,2.324634095170908,3,0.789627565872581,,
A3,WR,2024,54,190,0.4778440603890598,0.2380169470513938,0.1072139896004208,3.3963142503766868,2.9074074074074074,-1.6633654058117329,1.7867137251573812,3.3466810945207337,0,0.8000454663074342,,
B0d,QB,2020,19,73,0.3666666666666667,-0.0567580976753764,0.17682985932324,4.020251631240648,2.421052631578948,-2.9953897097937165,2.7095122942830008,2.852806364814243,1,0.7347506140380688,,
B0d,QB,2021,19,73,0.1754385964912281,-0.1340038885184135,0.176192207539082,4.233700001015456,3.3157894736842106,-2.2027456741666027,2.398327710669636,4.1555623038214495,2,0.6767301904956917,,
B0d,QB,2022,14,77,0.4593406593406593,0.5085783588899647,0.4901588640735833,2.6978812028350467,2.0,-1.464297146841173,2.370119525144331,4.030495994190253,0,0.7397349285912792,,
B0d,QB,2023,23,79,0.1057312252964427,0.0457938865140107,-0.1330087134802665,4.6069534703094135,4.304347826086956,-1.8581772978680804,2.7542912148824032,4.474248941630586,1,0.6110520237495076,,
B0d,QB,2024,21,85,0.4636363636363636,-0.0140677508730383,-0.1001128753550606,4.722777544212453,4.095238095238095,-3.60060002208488,3.392996740197567,3.139247566447526,2,0.7227948802814692,,
B0d,RB,2020,45,119,0.4194993412384716,-0.0280697590598193,-0.1360109334459793,4.515307574941564,4.911111111111111,-0.5970292008367662,2.8475975680944474,4.615914499497003,2,0.6574563690738848,,
B0d,RB,2021,59,118,0.6470863299380853,0.3384807171557821,0.1653207878492608,3.986176774549329,4.135593220338983,-1.9029985211957856,2.9245177610068027,4.596065164430427,9,0.5616023259486301,5.504960622769751,-0.3827919556753377
B0d,RB,2022,37,123,0.2911332385016595,0.0577859703460992,0.0498908314872286,4.622979565794506,4.135135135135135,-3.495457741561041,2.5211760061316,3.683021276996359,3,0.7038070693029437,,
B0d,RB,2023,52,128,0.3576368137966362,0.3116650761815953,0.1058719238835192,4.171464835870638,3.3846153846153846,-2.6611533239740983,1.999618207690154,4.231293673788922,3,0.7332203545650835,,
B0d,RB,2024,46,112,0.3582595826428121,0.2846334288386007,0.1630869319584616,3.886965666267245,2.9347826086956523,-2.9557269005804163,2.2509419826945742,3.063598092165708,2,0.7801893096352541,,
B0d,TE,2020,16,85,0.4264705882352941,0.1977874926068427,0.2993153281298762,4.036514820708301,2.9375,-3.678416185190664,2.119410652268495,2.0879116360612584,1,0.6414444007105745,,
B0d,TE,2021,17,90,0.3725490196078431,0.1356729214608023,-0.3295191153109756,4.0273988104831,3.3529411764705883,-2.491444940174059,1.411470641988325,3.305652074876969,0,0.6760021273559049,,
B0d,TE,2022,12,89,0.2867132867132868,0.1903268559252242,0.0266671020514788,2.896159650440701,2.6666666666666665,-1.7719334973759302,1.6755017883274268,2.939198681424733,0,0.7927044324926114,,
B0d,TE,2023,17,89,0.5122549019607844,0.2552701933251374,0.3172789927697249,3.726365474609542,2.7058823529411766,-1.9851162640395223,1.9451460471706632,3.614656822526404,0,0.7720351895135175,,
B0d,TE,2024,16,86,0.1427520621935256,0.0788746370062215,-0.0418593013814238,3.071104573328354,3.25,-1.6216864087677885,1.736491630845024,3.2113081446662823,0,0.7350102520019183,,
B0d,WR,2020,50,190,0.3752701080432172,0.2531831034209901,0.1118202668032083,3.592457161915408,3.06,-1.885589090562152,2.804184032862556,3.9416240307771617,2,0.7478688427487459,,
B0d,WR,2021,58,197,0.3997723672743186,0.0551003968127445,0.0674830301133782,4.205576201028629,3.7413793103448274,-1.7747907721926883,2.6438129779603856,4.065055105201334,2,0.7106985298640165,,
B0d,WR,2022,39,193,0.7142061854381766,0.4603902878934416,0.4045577416137662,3.4779225232618853,2.282051282051282,-2.669955789329514,2.966841282676866,3.5145980903959875,2,0.7188379567981091,,
B0d,WR,2023,61,188,0.5760784780841639,0.1327668742982382,0.2743357555515462,4.340581953496815,3.1475409836065573,-3.770485441629928,3.3188765158548086,2.324634095170908,3,0.7820084110391107,,
B0d,WR,2024,54,190,0.4687339191611574,0.2451555156345163,0.1072139896004208,3.453436961590784,2.9074074074074074,-1.7790679236459932,1.9139368576365523,3.3466810945207337,0,0.7980395919329097,,
P0d,QB,2020,19,73,0.3666666666666667,-0.1193877226964814,0.17682985932324,4.041530514471068,2.421052631578948,-2.9219035654615,2.7101808381577746,2.852806364814243,1,0.7269191051398392,,
P0d,QB,2021,19,73,0.1596491228070175,-0.0878268728803116,0.176192207539082,4.129097189714321,3.3157894736842106,-2.070605264034727,2.2914959882657127,4.1555623038214495,2,0.6753117630188373,,
P0d,QB,2022,14,77,0.4065934065934066,0.4365672638258989,0.4901588640735833,2.7248874636857474,2.0,-1.6124554939249918,2.55600544231989,4.030495994190253,0,0.7391143455974944,,
P0d,QB,2023,23,79,0.0859683794466403,0.0201291808852794,-0.1330087134802665,4.723042070601703,4.304347826086956,-2.0769475154884685,2.7271608129863987,4.474248941630586,1,0.6187916879246674,,
P0d,QB,2024,21,85,0.5181818181818182,0.03617421653067,-0.1001128753550606,4.669468958624761,4.095238095238095,-3.517835955897133,3.399186084682987,3.139247566447526,2,0.7324744647844751,,
P0d,RB,2020,45,119,0.4237154150197628,-0.0395498260039062,-0.1360109334459793,4.51635474953261,4.911111111111111,-0.5969326080241487,3.0050645585268803,4.615914499497003,2,0.6642644551274711,,
P0d,RB,2021,59,118,0.6488982418004358,0.3348076474757341,0.1653207878492608,3.975960536427378,4.135593220338983,-1.8710863082295728,2.9349684704825,4.596065164430427,9,0.5628040924196479,5.571126095105036,-0.2518257555788122
P0d,RB,2022,37,123,0.2532005689900426,0.0529503242920323,0.0498908314872286,4.6876173199517215,4.135135135135135,-3.463830281811493,2.599303640797068,3.683021276996359,3,0.6978360405611419,,
P0d,RB,2023,52,128,0.3619909502262444,0.3142278970170954,0.1058719238835192,4.136968117590224,3.3846153846153846,-2.633610806778707,2.0023846548348985,4.231293673788922,3,0.7307938469688742,,
P0d,RB,2024,46,112,0.3621449938506787,0.295166119597386,0.1630869319584616,3.8609852607471895,2.9347826086956523,-2.905194156420788,2.2913898759886497,3.063598092165708,2,0.7814721263263157,,
P0d,TE,2020,16,85,0.4382352941176471,0.316160310151847,0.2993153281298762,4.105572070832398,2.9375,-3.815033413130568,2.09299272909932,2.0879116360612584,1,0.6513857790971569,,
P0d,TE,2021,17,90,0.3725490196078431,-0.0771717534914655,-0.3295191153109756,4.1788786203676285,3.3529411764705883,-2.545899228983953,1.379678956892899,3.305652074876969,0,0.6646130645414898,,
P0d,TE,2022,12,89,0.2867132867132868,0.1903268559252242,0.0266671020514788,2.888568460420492,2.6666666666666665,-1.763347778035407,1.67314775297242,2.939198681424733,0,0.7920166941280152,,
P0d,TE,2023,17,89,0.5122549019607844,0.2552701933251374,0.3172789927697249,3.716905704896849,2.7058823529411766,-1.98645680258292,1.9647628222701323,3.614656822526404,0,0.7724988536840998,,
P0d,TE,2024,16,86,0.1515820866591045,0.0788746370062215,-0.0418593013814238,3.051574480158642,3.25,-1.6208848189278036,1.7137909774277922,3.2113081446662823,0,0.7328617080747981,,
P0d,WR,2020,50,190,0.384969987995198,0.2281797953848581,0.1118202668032083,3.619713685150004,3.06,-1.9578355108924703,2.850361625657696,3.9416240307771617,2,0.7481599424442633,,
P0d,WR,2021,58,197,0.4026023963439736,0.0379559616269815,0.0674830301133782,4.2212798381282814,3.7413793103448274,-1.7567360760284008,2.6873811939406407,4.065055105201334,2,0.711283570246605,,
P0d,WR,2022,39,193,0.7204818066821062,0.4518219711419068,0.4045577416137662,3.4978439930439285,2.282051282051282,-2.692988735405327,2.9973830360849503,3.5145980903959875,2,0.7180544863132221,,
P0d,WR,2023,61,188,0.5724824495800355,0.1434141668839305,0.2743357555515462,4.359592366830018,3.1475409836065573,-3.780674487114623,3.334643440471064,2.324634095170908,3,0.7813366971369154,,
P0d,WR,2024,54,190,0.4705635709558826,0.2459314470022469,0.1072139896004208,3.450809316966519,2.9074074074074074,-1.777891731766342,1.915883158401862,3.3466810945207337,0,0.7973659642270283,,
A3k,QB,2020,19,73,0.3666666666666667,-0.0352291640743715,0.17682985932324,4.022938603176145,2.421052631578948,-3.00805414348235,2.6941698734097,2.852806364814243,1,0.7298811213765953,,
A3k,QB,2021,19,73,0.1649122807017544,-0.1340038885184135,0.176192207539082,4.225527201662049,3.3157894736842106,-2.232960851152826,2.413444921044562,4.1555623038214495,2,0.6742518391899791,,
A3k,QB,2022,14,77,0.4813186813186813,0.5085783588899647,0.4901588640735833,2.709898087313296,2.0,-1.485925897063915,2.3669289294063858,4.030495994190253,0,0.7426661929449001,,
A3k,QB,2023,23,79,0.1057312252964427,0.0367357551156349,-0.1330087134802665,4.6211726471333545,4.304347826086956,-1.8853281391237768,2.748025543443473,4.474248941630586,1,0.6350585178762755,,
A3k,QB,2024,21,85,0.4636363636363636,-0.0254559301512122,-0.1001128753550606,4.724898748516854,4.095238095238095,-3.616782457514768,3.359643795774211,3.139247566447526,2,0.7309761991587552,,
A3k,RB,2020,45,119,0.4194993412384716,-0.0169214859580471,-0.1360109334459793,4.500955872060231,4.911111111111111,-0.6126238060819781,2.808960651399823,4.615914499497003,2,0.6558670997743095,,
A3k,RB,2021,59,118,0.6467940860893192,0.3399793295852417,0.1653207878492608,3.98412819774337,4.135593220338983,-1.9121923705805817,2.907639199254835,4.596065164430427,9,0.5619174232550556,5.463066078930972,-0.3850751709608215
A3k,RB,2022,37,123,0.2911332385016595,0.0533129977460873,0.0498908314872286,4.612921364700845,4.135135135135135,-3.484617658297353,2.464557206066317,3.683021276996359,3,0.7079897052799737,,
