"RK",TIERS,"PLAYER NAME",TEAM,"POS","BYE WEEK","UPSIDE ","BUST ","SOS SEASON","ECR VS. ADP"
"323",12,"Kareem Hunt",FA,"RB100","-","","","-","-13"
"324",12,"Darnell Washington",PIT,"TE39","9","","","2 out of 5 stars","+5"
"325",12,"Cedric Tillman",CLE,"WR112","11","","","3 out of 5 stars","-"
"326",12,"Konata Mumpfield",LAR,"WR113","11","","","1 out of 5 stars","-"
"327",12,"J.J. McCarthy",MIN,"QB36","6","","","5 out of 5 stars","-36"
"328",12,"Jalen Royals",KC,"WR114","5","","","2 out of 5 stars","-"
"329",12,"Calvin Austin III",NYG,"WR115","8","","","4 out of 5 stars","-"
"330",12,"Luke McCaffrey",WAS,"WR116","7","","","2 out of 5 stars","-"
"331",12,"Bam Knight",ARI,"RB101","14","","","2 out of 5 stars","-"
"332",12,"Caleb Douglas",MIA,"WR117","6","","","3 out of 5 stars","-20"
"333",12,"Tez Johnson",TB,"WR118","10","","","4 out of 5 stars","-"
"334",12,"Carolina Panthers",CAR,"DST22","5","","","3 out of 5 stars","-"
"335",12,"Olamide Zaccheaus",ATL,"WR119","11","","","3 out of 5 stars","-"
"336",12,"Jahan Dotson",ATL,"WR120","11","","","3 out of 5 stars","-28"
"337",12,"Max Klare",LAR,"TE40","11","","","4 out of 5 stars","-42"
"338",12,"Joshua Palmer",BUF,"WR121","7","","","4 out of 5 stars","-"
"339",12,"Jalen Tolbert",MIA,"WR122","6","","","3 out of 5 stars","-59"
"340",12,"Tyler Higbee",LAR,"TE41","11","","","4 out of 5 stars","-"
"341",12,"DeMario Douglas",NE,"WR123","11","","","2 out of 5 stars","-"
"342",12,"Elijah Arroyo",SEA,"TE42","11","","","3 out of 5 stars","-14"
"343",12,"Cole Kmet",CHI,"TE43","10","","","2 out of 5 stars","-18"
"344",12,"Mac Jones",SF,"QB37","8","","","1 out of 5 stars","-27"
"345",12,"Dont'e Thornton Jr.",LV,"WR124","13","","","2 out of 5 stars","-"
"346",12,"Noah Gray",KC,"TE44","5","","","4 out of 5 stars","-"
"347",12,"Michael Mayer",LV,"TE45","13","","","3 out of 5 stars","-14"
"348",12,"Kendrick Bourne",ARI,"WR125","14","","","2 out of 5 stars","-"
"349",12,"Xavier Hutchinson",HOU,"WR126","8","","","3 out of 5 stars","-"
"350",12,"Nick Chubb",FA,"RB102","-","","","-","-23"
"351",12,"Anthony Richardson Sr.",IND,"QB38","13","","","4 out of 5 stars","-"
"352",12,"Michael Carter",TEN,"RB103","9","","","3 out of 5 stars","-"
"353",12,"Carson Beck",ARI,"QB39","14","","","2 out of 5 stars","-66"
"354",12,"Treylon Burks",WAS,"WR127","7","","","2 out of 5 stars","-"
"355",12,"Jake Elliott",PHI,"K19","10","","","5 out of 5 stars","-148"
"356",12,"Ja'Tavion Sanders",CAR,"TE46","5","","","2 out of 5 stars","-"
"357",12,"Justin Fields",KC,"QB40","5","","","2 out of 5 stars","-56"
"358",12,"Jawhar Jordan",HOU,"RB104","8","","","4 out of 5 stars","-"
"359",12,"J'Mari Taylor",JAC,"RB105","7","","","4 out of 5 stars","-"
"360",12,"Eli Heidenreich",PIT,"RB106","9","","","2 out of 5 stars","-"
"361",12,"Raheim Sanders",CLE,"RB107","11","","","3 out of 5 stars","-"
"362",12,"Dawson Knox",BUF,"TE47","7","","","3 out of 5 stars","-56"
"363",12,"Ty Simpson",LAR,"QB41","11","","","3 out of 5 stars","-64"
"364",12,"Jaylin Lane",WAS,"WR128","7","","","2 out of 5 stars","-"
"365",12,"John Metchie III",CAR,"WR129","5","","","2 out of 5 stars","-"
"366",12,"Brenen Thompson",LAC,"WR130","7","","","2 out of 5 stars","-45"
"367",12,"Bryce Lance",NO,"WR131","8","","","3 out of 5 stars","-"
"368",12,"Erick All Jr.",CIN,"TE48","6","","","3 out of 5 stars","-"
"369",12,"Noah Fant",NO,"TE49","8","","","2 out of 5 stars","-"
"370",12,"Tyler Bass",BUF,"K20","7","","","2 out of 5 stars","-127"
"371",12,"Dallas Cowboys",DAL,"DST23","14","","","1 out of 5 stars","-162"
"372",12,"Justin Joly",DEN,"TE50","10","","","4 out of 5 stars","-"
"373",12,"Kalif Raymond",CHI,"WR132","10","","","3 out of 5 stars","-"
"374",12,"Eli Raridon",NE,"TE51","11","","","4 out of 5 stars","-"
"375",12,"Phil Mafah",DAL,"RB108","14","","","4 out of 5 stars","-"
"376",12,"Austin Ekeler",FA,"RB109","-","","","-","-155"
"377",12,"Luke Musgrave",GB,"TE52","11","","","2 out of 5 stars","-"
"378",12,"Zane Gonzalez",MIA,"K21","6","","","2 out of 5 stars","-"
"379",12,"Deion Burks",IND,"WR133","13","","","4 out of 5 stars","-"
"380",12,"New York Giants",NYG,"DST24","8","","","1 out of 5 stars","-167"
"381",12,"Cyrus Allen",KC,"WR134","5","","","2 out of 5 stars","-"
"382",12,"Dameon Pierce",PHI,"RB110","10","","","4 out of 5 stars","-"
"383",12,"KaVontae Turpin",DAL,"WR135","14","","","2 out of 5 stars","-"
"384",12,"Jordan Whittington",LAR,"WR136","11","","","1 out of 5 stars","-"
"385",12,"Kevin Coleman Jr.",MIA,"WR137","6","","","3 out of 5 stars","-"
"386",12,"Tutu Atwell",MIA,"WR138","6","","","3 out of 5 stars","-67"
"387",12,"Ben Sinnott",WAS,"TE53","7","","","1 out of 5 stars","-"
"388",12,"Nick Westbrook-Ikhine",IND,"WR139","13","","","4 out of 5 stars","-"
"389",12,"Tommy Tremble",CAR,"TE54","5","","","2 out of 5 stars","-"
"390",13,"Savion Williams",GB,"WR140","11","","","5 out of 5 stars","-"
"391",13,"Joe Milton III",DAL,"QB42","14","","","2 out of 5 stars","-"
"392",13,"John Bates",WAS,"TE55","7","","","1 out of 5 stars","-"
"393",13,"Antonio Gibson",FA,"RB111","-","","","-","-"
"394",13,"Jonnu Smith",FA,"TE56","-","","","-","-"
"395",13,"Terrell Jennings",NE,"RB112","11","","","2 out of 5 stars","-"
"396",13,"Tampa Bay Buccaneers",TB,"DST25","10","","","4 out of 5 stars","-"
"397",13,"Zach Ertz",FA,"TE57","-","","","-","-"
"398",13,"Kyle Juszczyk",SF,"RB113","8","","","2 out of 5 stars","-"
"399",13,"Dyami Brown",WAS,"WR141","7","","","2 out of 5 stars","-"
"400",13,"Trey Smack",GB,"K22","11","","","4 out of 5 stars","-"
"401",13,"Devontez Walker",BAL,"WR142","13","","","4 out of 5 stars","-"
"402",13,"Elijah Higgins",ARI,"TE58","14","","","2 out of 5 stars","-"
"403",13,"Jam Miller",NE,"RB114","11","","","2 out of 5 stars","-"
"404",13,"Roschon Johnson",CHI,"RB115","10","","","2 out of 5 stars","-"
"405",13,"Tommy Myers",FA,"TE59","-","","","-","-"
"406",13,"Darren Waller",FA,"TE60","-","","","-","-"
"407",13,"Zavion Thomas",CHI,"WR143","10","","","3 out of 5 stars","-"
"408",13,"Tyler Lockett",LV,"WR144","13","","","2 out of 5 stars","-"
"409",13,"Daniel Bellinger",TEN,"TE61","9","","","3 out of 5 stars","-"
"410",13,"Mitchell Evans",CAR,"TE62","5","","","2 out of 5 stars","-"
"411",13,"Cincinnati Bengals",CIN,"DST26","6","","","4 out of 5 stars","-95"
"412",13,"Miami Dolphins",MIA,"DST27","6","","","3 out of 5 stars","-"
"413",13,"Greg Dortch",DET,"WR145","6","","","4 out of 5 stars","-"
"414",13,"Rasheen Ali",BAL,"RB116","13","","","3 out of 5 stars","-"
"415",13,"Marcus Mariota",WAS,"QB43","7","","","2 out of 5 stars","-"
"416",13,"Dylan Laube",LV,"RB117","13","","","2 out of 5 stars","-"
"417",13,"Austin Hooper",ATL,"TE63","11","","","3 out of 5 stars","-"
"418",13,"Miles Sanders",FA,"RB118","-","","","-","-"
"419",13,"Hunter Luepke",DAL,"RB119","14","","","4 out of 5 stars","-"
"420",13,"Mitch Tinsley",CIN,"WR146","6","","","4 out of 5 stars","-"
"421",13,"Charlie Kolar",LAC,"TE64","7","","","4 out of 5 stars","-"
"422",13,"Jake Moody",WAS,"K23","7","","","5 out of 5 stars","-"
"423",13,"Ashton Dulin",IND,"WR147","13","","","4 out of 5 stars","-"
"424",13,"Tyler Goodson",ATL,"RB120","11","","","2 out of 5 stars","-"
"425",13,"Zavier Scott",MIN,"RB121","6","","","4 out of 5 stars","-"
"426",13,"Ty Chandler",NO,"RB122","8","","","3 out of 5 stars","-"
"427",13,"Roman Hemby",LV,"RB123","13","","","2 out of 5 stars","-"
"428",13,"Jaret Patterson",LAC,"RB124","7","","","3 out of 5 stars","-"
"429",13,"Sione Vaki",DET,"RB125","6","","","5 out of 5 stars","-"
"430",13,"CJ Daniels",LAR,"WR148","11","","","1 out of 5 stars","-"
"431",13,"Tennessee Titans",TEN,"DST28","9","","","2 out of 5 stars","-105"
"432",13,"Theo Wease Jr.",MIA,"WR149","6","","","3 out of 5 stars","-"
"433",13,"Cash Jones",ATL,"RB126","11","","","2 out of 5 stars","-"
"434",13,"Joe Flacco",CIN,"QB44","6","","","3 out of 5 stars","-111"
"435",13,"Jahdae Walker",CHI,"WR150","10","","","3 out of 5 stars","-"
"436",13,"Xavier Restrepo",TEN,"WR151","9","","","3 out of 5 stars","-"
"437",13,"Odell Beckham Jr.",NYG,"WR152","8","","","4 out of 5 stars","-"
"438",13,"Jameis Winston",NYG,"QB45","8","","","4 out of 5 stars","-"
"439",13,"Josh Oliver",MIN,"TE65","6","","","4 out of 5 stars","-"
"440",13,"Jake Bobo",SEA,"WR153","11","","","3 out of 5 stars","-"
"441",13,"Jeremy McNichols",WAS,"RB127","7","","","4 out of 5 stars","-"
"442",13,"Myles Montgomery",NE,"RB128","11","","","2 out of 5 stars","-"
"443",13,"Elijah Mitchell",PHI,"RB129","10","","","4 out of 5 stars","-"
"444",13,"Colbie Young",CIN,"WR154","6","","","4 out of 5 stars","-"
"445",13,"Mo Alie-Cox",IND,"TE66","13","","","3 out of 5 stars","-"
"446",13,"Marlin Klein",HOU,"TE67","8","","","4 out of 5 stars","-"
"447",13,"Demarcus Robinson",SF,"WR155","8","","","2 out of 5 stars","-"
"448",13,"Malik Benson",LV,"WR156","13","","","2 out of 5 stars","-"
"449",13,"Luke Schoonmaker",DAL,"TE68","14","","","2 out of 5 stars","-"
"450",13,"Adam Trautman",DEN,"TE69","10","","","4 out of 5 stars","-"
"451",13,"DeAndre Hopkins",BAL,"WR157","13","","","4 out of 5 stars","-"
"452",13,"Khalil Herbert",FA,"RB130","-","","","-","-"
"453",13,"Frank Gore Jr.",BUF,"RB131","7","","","2 out of 5 stars","-"
"454",13,"Roman Wilson",PIT,"WR158","9","","","3 out of 5 stars","-"
"455",13,"Robert Henry Jr.",WAS,"RB132","7","","","4 out of 5 stars","-"
"456",13,"Nick Folk",ATL,"K24","11","","","0 out of 5 stars","-250"
"457",13,"Washington Commanders",WAS,"DST29","7","","","2 out of 5 stars","-"
"458",13,"Spencer Shrader",IND,"K25","13","","","4 out of 5 stars","-"
"459",13,"Ronnie Rivers",LAR,"RB133","11","","","5 out of 5 stars","-"
"460",13,"Xavier Smith",LAR,"WR159","11","","","1 out of 5 stars","-"
"461",13,"Blake Grupe",IND,"K26","13","","","4 out of 5 stars","-"
"462",13,"Jaydn Ott",KC,"RB134","5","","","3 out of 5 stars","-"
"463",13,"Scotty Miller",CHI,"WR160","10","","","3 out of 5 stars","-"
"464",13,"Kevin Austin Jr.",NO,"WR161","8","","","3 out of 5 stars","-"
"465",13,"Donovan Edwards",MIA,"RB135","6","","","3 out of 5 stars","-"
"466",13,"Gardner Minshew II",ARI,"QB46","14","","","2 out of 5 stars","-"
"467",13,"Raheem Mostert",LV,"RB136","13","","","2 out of 5 stars","-"
"468",13,"Drew Sample",CIN,"TE70","6","","","3 out of 5 stars","-"
"469",13,"Jacob Saylors",DET,"RB137","6","","","5 out of 5 stars","-"
"470",13,"Jakobie Keeney-James",FA,"WR162","-","","","-","-"
"471",13,"Will Dissly",FA,"TE71","-","","","-","-"
"472",13,"Derius Davis",LAC,"WR163","7","","","2 out of 5 stars","-"
"473",13,"Cam Akers",FA,"RB138","-","","","-","-"
"474",13,"Tanner Hudson",CIN,"TE72","6","","","3 out of 5 stars","-"
"475",13,"Sterling Shepard",FA,"WR164","-","","","-","-"
"476",13,"Elijah Tau-Tolliver",BAL,"RB139","13","","","3 out of 5 stars","-"
"477",13,"Tim Patrick",NYJ,"WR165","13","","","4 out of 5 stars","-"
"478",13,"Brock Wright",DET,"TE73","6","","","3 out of 5 stars","-"
"479",14,"Miles Davis",CAR,"RB140","5","","","1 out of 5 stars","-"
"480",14,"Riley Leonard",IND,"QB47","13","","","4 out of 5 stars","-169"
"481",14,"Michael Woods II",DEN,"WR166","10","","","2 out of 5 stars","-"
"482",14,"Ben Sauls",NYG,"K27","8","","","2 out of 5 stars","-"
"483",14,"Marquez Valdes-Scantling",DAL,"WR167","14","","","2 out of 5 stars","-"
"484",14,"Kendric Pryor",CIN,"WR168","6","","","4 out of 5 stars","-"
"485",14,"Michael Trigg",DAL,"TE74","14","","","2 out of 5 stars","-188"
"486",14,"Taysom Hill",FA,"TE75","-","","","-","-"
"487",14,"Alexander Mattison",FA,"RB141","-","","","-","-180"
"488",14,"Quinn Ewers",MIA,"QB48","6","","","3 out of 5 stars","-"
"489",14,"Nate Boerkircher",JAC,"TE76","7","","","3 out of 5 stars","-"
"490",14,"Tyler Conklin",DET,"TE77","6","","","3 out of 5 stars","-"
"491",14,"David Sills V",TB,"WR169","10","","","4 out of 5 stars","-"
"492",14,"Zay Jones",FA,"WR170","-","","","-","-"
"493",14,"Damien Martinez",GB,"RB142","11","","","4 out of 5 stars","-"
"494",14,"AJ Dillon",CAR,"RB143","5","","","1 out of 5 stars","-"
"495",14,"Las Vegas Raiders",LV,"DST30","13","","","4 out of 5 stars","-159"
"496",14,"Alec Ingold",LAC,"RB144","7","","","3 out of 5 stars","-"
"497",14,"Jake Browning",TB,"QB49","10","","","2 out of 5 stars","-"
"498",14,"Jackson Hawes",BUF,"TE78","7","","","3 out of 5 stars","-"
"499",14,"Jordan Waters",LAR,"RB145","11","","","5 out of 5 stars","-"
"500",14,"Reggie Gilliam",NE,"RB146","11","","","2 out of 5 stars","-"
"501",14,"Brandin Cooks",FA,"WR171","-","","","-","-"
"502",14,"Clyde Edwards-Helaire",FA,"RB147","-","","","-","-"
"503",14,"Brittain Brown",CHI,"RB148","10","","","2 out of 5 stars","-"
"504",14,"Albert Okwuegbunam Jr.",LV,"TE79","13","","","3 out of 5 stars","-"
"505",14,"Will Howard",PIT,"QB50","9","","","2 out of 5 stars","-"
"506",14,"Patrick Ricard",NYG,"RB149","8","","","4 out of 5 stars","-"
"507",14,"Deon Jackson",FA,"RB150","-","","","-","-"
"508",14,"Salvon Ahmed",CHI,"RB151","10","","","2 out of 5 stars","-"
"509",14,"Elijah Moore",PHI,"WR172","10","","","4 out of 5 stars","-"
"510",14,"Ameer Abdullah",JAC,"RB152","7","","","4 out of 5 stars","-"
"511",14,"Cade Stover",HOU,"TE80","8","","","4 out of 5 stars","-"
"512",14,"Noah Whittington",HOU,"RB153","8","","","4 out of 5 stars","-"
"513",14,"Jamari Thrash",CLE,"WR173","11","","","3 out of 5 stars","-"
"514",14,"Matt Hibner",BAL,"TE81","13","","","4 out of 5 stars","-"
"515",14,"Trey Lance",LAC,"QB51","7","","","2 out of 5 stars","-"
"516",14,"Max Bredeson",MIN,"RB154","6","","","4 out of 5 stars","-"
"517",14,"Lil'Jordan Humphrey",DEN,"WR174","10","","","2 out of 5 stars","-"
"518",14,"Josh Reynolds",FA,"WR175","-","","","-","-"
"519",14,"Durham Smythe",BAL,"TE82","13","","","4 out of 5 stars","-"
"520",14,"Jacardia Wright",SEA,"RB155","11","","","4 out of 5 stars","-"
"521",14,"Sam Roush",CHI,"TE83","10","","","2 out of 5 stars","-"
"522",14,"Adam Prentice",DEN,"RB156","10","","","2 out of 5 stars","-"
"523",14,"Elijah Dotson",FA,"RB157","-","","","-","-"
"524",14,"Van Jefferson",WAS,"WR176","7","","","2 out of 5 stars","-"
"525",14,"Taylen Green",CLE,"QB52","11","","","4 out of 5 stars","-"
"526",14,"Kalel Mullings",TEN,"RB158","9","","","3 out of 5 stars","-"
"527",14,"Mecole Hardman Jr.",BUF,"WR177","7","","","4 out of 5 stars","-"
"528",14,"Russell Gage Jr.",FA,"WR178","-","","","-","-"
"529",14,"Desmond Reid",FA,"RB159","-","","","-","-"
"530",14,"Myles Gaskin",FA,"RB160","-","","","-","-"
"531",14,"Cade Klubnik",NYJ,"QB53","13","","","4 out of 5 stars","-"
"532",14,"Devonte Boyd",FA,"WR179","-","","","-","-"
"533",14,"Diontae Johnson",FA,"WR180","-","","","-","-"
"534",14,"Sincere McCormick",SF,"RB161","8","","","2 out of 5 stars","-"
"535",14,"Zamir White",LV,"RB162","13","","","2 out of 5 stars","-"
"536",14,"Will Kacmarek",MIA,"TE84","6","","","5 out of 5 stars","-"
"537",14,"KeAndre Lambert-Smith",LAC,"WR181","7","","","2 out of 5 stars","-"
"538",14,"Ronnie Bell",NO,"WR182","8","","","3 out of 5 stars","-"
"539",14,"Tai Felton",MIN,"WR183","6","","","5 out of 5 stars","-"
"540",14,"Montorie Foster Jr.",SEA,"WR184","11","","","3 out of 5 stars","-"
"541",14,"Nate Adkins",DEN,"TE85","10","","","4 out of 5 stars","-"
"542",14,"Myles Price",MIN,"WR185","6","","","5 out of 5 stars","-"
"543",14,"Quez Watkins",PHI,"WR186","10","","","4 out of 5 stars","-"
"544",14,"Michael Briscoe",MIN,"WR187","6","","","5 out of 5 stars","-"
"545",14,"Anthony Gould",IND,"WR188","13","","","4 out of 5 stars","-"
"546",14,"Evan Hull",HOU,"RB163","8","","","4 out of 5 stars","-"
"547",14,"British Brooks",HOU,"RB164","8","","","4 out of 5 stars","-"
"548",14,"Will Mallory",IND,"TE86","13","","","3 out of 5 stars","-"
"549",14,"Isaiah Williams",FA,"WR189","-","","","-","-"
"550",14,"Moliki Matavao",NO,"TE87","8","","","2 out of 5 stars","-"
"551",14,"Cedrick Wilson Jr.",DET,"WR190","6","","","4 out of 5 stars","-"
"552",14,"Harrison Bryant",FA,"TE88","-","","","-","-"
"553",14,"Michael Burton",CLE,"RB165","11","","","3 out of 5 stars","-"
"554",14,"Jordan Akins",FA,"TE89","-","","","-","-"
"555",14,"Braxton Berrios",NYG,"WR191","8","","","4 out of 5 stars","-"
"556",14,"Michael Bandy",DEN,"WR192","10","","","2 out of 5 stars","-"
"557",14,"Dean Connors",LAR,"RB166","11","","","5 out of 5 stars","-"
"558",14,"Dontae McMillan",BAL,"RB167","13","","","3 out of 5 stars","-"
"559",14,"Xavier Weaver",ARI,"WR193","14","","","2 out of 5 stars","-"
"560",14,"Jeremy Ruckert",NYJ,"TE90","13","","","4 out of 5 stars","-"
"561",14,"Chip Trayanum",NYJ,"RB168","13","","","3 out of 5 stars","-"
"562",14,"Royce Freeman",FA,"RB169","-","","","-","-"
"563",14,"Jimmy Horn Jr.",CAR,"WR194","5","","","2 out of 5 stars","-"
"564",14,"Miles Kitselman",DET,"TE91","6","","","3 out of 5 stars","-"
"565",14,"Reggie Virgil",ARI,"WR195","14","","","2 out of 5 stars","-"
"566",14,"Ja'Quinden Jackson",FA,"RB170","-","","","-","-"
"567",14,"Velus Jones Jr.",SEA,"WR196","11","","","3 out of 5 stars","-"
"568",14,"Jacob Cowing",SF,"WR197","8","","","2 out of 5 stars","-"
"569",14,"Davis Allen",LAR,"TE92","11","","","4 out of 5 stars","-"
"570",14,"Michael Wortham",JAC,"WR198","7","","","4 out of 5 stars","-"
"571",14,"Skyy Moore",GB,"WR199","11","","","5 out of 5 stars","-"
"572",14,"Corey Kiner",ARI,"RB171","14","","","2 out of 5 stars","-"
"573",14,"Khalil Dinkins",FA,"TE93","-","","","-","-"
"574",15,"Joshua Pitsenberger",HOU,"RB172","8","","","4 out of 5 stars","-"
"575",15,"Brevin Jordan",HOU,"TE94","8","","","4 out of 5 stars","-"
"576",15,"Kenny McIntosh",FA,"RB173","-","","","-","-"
"577",15,"Arian Smith",NYJ,"WR200","13","","","4 out of 5 stars","-"
"578",15,"Tanner Koziol",JAC,"TE95","7","","","3 out of 5 stars","-"
"579",15,"Patrick Taylor Jr.",SF,"RB174","8","","","2 out of 5 stars","-"
"580",15,"Jermar Jefferson",FA,"RB175","-","","","-","-"
"581",15,"Pierre Strong Jr.",GB,"RB176","11","","","4 out of 5 stars","-"
"582",15,"Jack Endries",CIN,"TE96","6","","","3 out of 5 stars","-"
"583",15,"Stone Smartt",PHI,"TE97","10","","","4 out of 5 stars","-"
"584",15,"Nick Boyle",FA,"TE98","-","","","-","-"
"585",15,"Curtis Samuel",FA,"WR201","-","","","-","-"
"586",15,"Noah Brown",FA,"WR202","-","","","-","-"
"587",15,"Noah Togiai",FA,"TE99","-","","","-","-"
"588",15,"Foster Moreau",HOU,"TE100","8","","","4 out of 5 stars","-"
"589",16,"Devin Duvernay",ARI,"WR203","14","","","2 out of 5 stars","-"
