batch,run,position,season,k,universe,targets,S,first_feature_season,n_board_vet,n_vet,rho_points,pearson_points,mae_games,bias_games,rho_games,mae_naive_games,rho_points_fullvet,mae_games_fullvet,bias_games_fullvet,coverage
C3,C3F,RB,2018,0,m_panel_ppr12,2013-2024,12,2002,27,120,0.3894993894993894,0.4397404946699869,3.3372097077511174,-2.008881268022059,0.334906697162315,3.0,0.6290285023908272,4.273655171256716,0.4174218394430073,0.8148148148148148
C3,C3F,RB,2019,0,m_panel_ppr12,2013-2024,12,2002,34,118,0.3821237585943468,0.5176692088689643,3.704991485690737,-3.1939418215908986,0.1826581784899373,2.735294117647059,0.708715178753035,4.501034438226647,-0.0546587660077393,0.7647058823529411
C3,C3F,RB,2020,0,m_panel_ppr12,2013-2024,12,2002,44,119,0.4062015503875968,0.3790387159574211,4.455663362784406,-0.989283573819006,-0.1220076696705203,4.886363636363637,0.6654635659728715,3.901658401100112,-0.4893348354043925,0.7954545454545454
C3,C3F,RB,2021,0,m_panel_ppr12,2013-2024,12,2002,54,116,0.6027444253859348,0.5967762445010065,4.013531218346712,-2.4678509826326698,0.1406320134747659,4.12962962962963,0.5779647931238446,4.615222178213186,0.2954403929520307,0.7592592592592593
C3,C3F,RB,2022,0,m_panel_ppr12,2013-2024,12,2002,41,123,0.3149825783972126,0.2940153042568147,4.565584311406997,-3.4385069538553807,0.0897605983522869,4.0,0.7014657945071051,4.611749675984535,-0.0908153438536971,0.8292682926829268
C3,C3F,RB,2023,0,m_panel_ppr12,2013-2024,12,2002,50,128,0.3588475390156062,0.3643673011481383,3.9148464942294168,-2.6557315165195945,0.3174057606828537,3.14,0.7371540446733693,4.331789610552616,0.3195826610901941,0.86
C3,C3F,RB,2024,0,m_panel_ppr12,2013-2024,12,2002,51,112,0.4758026200905564,0.4418896582128698,3.713600109927959,-2.509142991478678,0.3283878857015203,3.07843137254902,0.7740480786716879,4.267535551328261,-0.2430227334391294,0.803921568627451
C3,C3F,WR,2014,0,m_panel_ppr12,2014-2024,11,2012,8,179,,,,,,,0.711064171551211,4.54979671719319,-0.1582621977859275,1.0
C3,C3F,WR,2015,0,m_panel_ppr12,2014-2024,11,2012,17,181,0.428921568627451,0.37135465473754,3.979234803222676,-3.0700938461317304,-0.0386201445395734,3.235294117647059,0.7604646239385574,3.970847352299407,0.518408923190736,1.0
C3,C3F,WR,2016,0,m_panel_ppr12,2014-2024,11,2012,24,188,0.6582608695652173,0.6690247683583734,3.006776970445036,-1.6042024252975946,0.6815529137119353,1.875,0.6934390196747166,4.578542891582823,-0.003036037580192,0.9166666666666666
C3,C3F,WR,2017,0,m_panel_ppr12,2014-2024,11,2012,32,193,0.3020527859237536,0.2594413296564518,3.897003669835102,-1.7969895899032973,-0.0793800014028034,3.53125,0.7226379858899804,4.283807006227383,0.4121357203638338,0.84375
C3,C3F,WR,2018,0,m_panel_ppr12,2014-2024,11,2012,38,186,0.688625048905103,0.6593159326171861,3.890830670761155,-2.7337339389729216,0.2847572031101374,3.631578947368421,0.7294525566305877,4.212268634863613,-0.0394158491368209,0.7894736842105263
C3,C3F,WR,2019,0,m_panel_ppr12,2014-2024,11,2012,50,185,0.5430492196878751,0.5299790477674615,3.2499946744976893,-2.2025840310641573,0.1868724198929815,2.72,0.7461108700271428,4.217341505244713,0.3506882206812709,0.78
C3,C3F,WR,2020,0,m_panel_ppr12,2014-2024,11,2012,50,190,0.4527731092436974,0.4509024931925565,3.645173513991341,-1.9335749275475465,0.2450619502202779,3.06,0.7584021036726057,4.144543751890124,0.3404884279056207,0.88
C3,C3F,WR,2021,0,m_panel_ppr12,2014-2024,11,2012,55,197,0.4027128917121887,0.3740108107734313,4.250056788732576,-1.7593123001888935,0.0345781033553639,3.690909090909091,0.7124500321174176,4.3989670642611225,-0.3546692269392525,0.8181818181818182
C3,C3F,WR,2022,0,m_panel_ppr12,2014-2024,11,2012,48,193,0.7317827777004917,0.7243146796495571,3.5505151136824336,-2.676326109189564,0.4035235333551509,2.4166666666666665,0.7249631602274448,4.418278045670636,-0.2192341591059319,0.875
C3,C3F,WR,2023,0,m_panel_ppr12,2014-2024,11,2012,62,188,0.5809546593930752,0.5889494620914663,4.284955082487724,-3.731426807907355,0.1790923656223771,3.0806451612903225,0.7809232554272927,4.344420069586422,-0.5342253891436312,0.8387096774193549
C3,C3F,WR,2024,0,m_panel_ppr12,2014-2024,11,2012,58,190,0.4518202932075401,0.4633811644549532,3.365489606835395,-1.7628254439378328,0.1704752972384039,2.8793103448275863,0.7975214605480412,4.048605139782749,0.0743838837410142,0.7931034482758621
C3,C3F,TE,2014,0,m_panel_ppr12,2014-2024,11,2012,3,80,,,,,,,0.7048814862809821,3.809904578653085,-0.5448983081035086,1.0
C3,C3F,TE,2015,0,m_panel_ppr12,2014-2024,11,2012,6,79,,,,,,,0.5937303002369684,3.7858459264495696,-0.4700553185316317,1.0
C3,C3F,TE,2016,0,m_panel_ppr12,2014-2024,11,2012,5,85,,,,,,,0.6335938380008568,4.203166948846,0.5161880994954696,1.0
C3,C3F,TE,2017,0,m_panel_ppr12,2014-2024,11,2012,7,92,,,,,,,0.6090507513879045,4.48601226102326,-0.7612244047236771,1.0
C3,C3F,TE,2018,0,m_panel_ppr12,2014-2024,11,2012,11,89,0.2727272727272727,0.4061892059476308,3.063820137320642,-2.615596510754945,0.1043756138889901,1.9090909090909087,0.6175228416446226,4.311879673098682,1.0863231297074234,0.9090909090909092
C3,C3F,TE,2019,0,m_panel_ppr12,2014-2024,11,2012,11,91,0.3363636363636363,0.1849680746095352,4.722666238871451,-2.0513218282488626,-0.2857415935487382,4.636363636363637,0.5237331915420363,4.4594515365653935,-0.4437828034054566,1.0
C3,C3F,TE,2020,0,m_panel_ppr12,2014-2024,11,2012,16,85,0.3764705882352941,0.535347365391412,3.7180769953872463,-3.1816377656347115,-0.0059935603820255,2.9375,0.6362384126205597,4.289479391459962,-1.0636886553452485,1.0
C3,C3F,TE,2021,0,m_panel_ppr12,2014-2024,11,2012,17,90,0.4019607843137255,0.5602279293176383,3.805844813087336,-2.0048274026921824,0.179237621012436,3.3529411764705883,0.6657331907781189,4.365104192023898,-0.0740111258864436,0.9411764705882352
C3,C3F,TE,2022,0,m_panel_ppr12,2014-2024,11,2012,14,89,0.4241758241758242,0.3695747302826671,3.2127346276642306,-2.1296638222886832,-0.0227672917790708,2.9285714285714284,0.7807377849486388,3.493176037332559,0.3272343015287291,0.9285714285714286
C3,C3F,TE,2023,0,m_panel_ppr12,2014-2024,11,2012,17,89,0.5196078431372549,0.4190859806832212,3.8735957369050986,-2.198997816480559,0.0611453780460701,2.9411764705882355,0.7720351895135175,3.7576046559499785,-0.4375649095012279,1.0
C3,C3F,TE,2024,0,m_panel_ppr12,2014-2024,11,2012,18,86,0.373773926939955,0.480036364834503,3.0315350560039067,-1.825960415394188,0.1316021814948344,3.111111111111111,0.746822511125468,3.800127637402837,-0.3201037662874345,0.9444444444444444
C3,C3Fk,RB,2013,0,m_panel_ppr12,2013-2024,12,2002,1,121,,,,,,,0.7468105549656617,4.879137325569323,0.3452394126607002,1.0
C3,C3Fk,RB,2014,0,m_panel_ppr12,2013-2024,12,2002,3,118,,,,,,,0.6652062131392804,4.287083333841668,0.5116824161996671,1.0
C3,C3Fk,RB,2015,0,m_panel_ppr12,2013-2024,12,2002,3,114,,,,,,,0.6326858862828906,4.024614761438775,0.2916242234195642,0.6666666666666666
C3,C3Fk,RB,2016,0,m_panel_ppr12,2013-2024,12,2002,9,123,,,,,,,0.5909987049716672,4.556990315082498,0.7301535252589231,0.8888888888888888
C3,C3Fk,RB,2017,0,m_panel_ppr12,2013-2024,12,2002,13,122,0.6318681318681317,0.3307345241346336,5.275231873396802,-1.936229185705937,0.2123921538858041,4.615384615384615,0.5957207528161153,4.875703894121015,-0.0424809501878499,0.9230769230769232
C3,C3Fk,RB,2018,0,m_panel_ppr12,2013-2024,12,2002,27,120,0.3894993894993894,0.4397662714998064,3.3372097077511174,-2.008881268022059,0.334906697162315,3.0,0.6296069758212948,4.273655171256716,0.4174218394430073,0.8148148148148148
C3,C3Fk,RB,2019,0,m_panel_ppr12,2013-2024,12,2002,34,118,0.3821237585943468,0.517408459135884,3.704991485690737,-3.1939418215908986,0.1826581784899373,2.735294117647059,0.7090186352206568,4.501034438226647,-0.0546587660077393,0.7647058823529411
C3,C3Fk,RB,2020,0,m_panel_ppr12,2013-2024,12,2002,44,119,0.4031007751937984,0.3782573902776536,4.455663362784406,-0.989283573819006,-0.1220076696705203,4.886363636363637,0.6654420893607151,3.901658401100112,-0.4893348354043925,0.7954545454545454
C3,C3Fk,RB,2021,0,m_panel_ppr12,2013-2024,12,2002,54,116,0.6037354678864113,0.5967590998575761,4.013531218346712,-2.4678509826326698,0.1406320134747659,4.12962962962963,0.5782886693254617,4.615222178213186,0.2954403929520307,0.7592592592592593
C3,C3Fk,RB,2022,0,m_panel_ppr12,2013-2024,12,2002,41,123,0.3149825783972126,0.2941720753511347,4.565584311406997,-3.4385069538553807,0.0897605983522869,4.0,0.701242245051089,4.611749675984535,-0.0908153438536971,0.8292682926829268
C3,C3Fk,RB,2023,0,m_panel_ppr12,2013-2024,12,2002,50,128,0.3621128451380552,0.3642574372079725,3.9148464942294168,-2.6557315165195945,0.3174057606828537,3.14,0.7378680852816061,4.331789610552616,0.3195826610901941,0.86
C3,C3Fk,RB,2024,0,m_panel_ppr12,2013-2024,12,2002,51,112,0.4722731284721956,0.4414144158572707,3.713600109927959,-2.509142991478678,0.3283878857015203,3.07843137254902,0.7733076594030545,4.267535551328261,-0.2430227334391294,0.803921568627451
C3,C3Fk,WR,2014,0,m_panel_ppr12,2014-2024,11,2012,8,179,,,,,,,0.7110239203974446,4.54979671719319,-0.1582621977859275,1.0
C3,C3Fk,WR,2015,0,m_panel_ppr12,2014-2024,11,2012,17,181,0.428921568627451,0.371194717346932,3.979234803222676,-3.0700938461317304,-0.0386201445395734,3.235294117647059,0.7602157685709366,3.970847352299407,0.518408923190736,1.0
C3,C3Fk,WR,2016,0,m_panel_ppr12,2014-2024,11,2012,24,188,0.6582608695652173,0.6714147728745733,3.006776970445036,-1.6042024252975946,0.6815529137119353,1.875,0.6939206013040256,4.578542891582823,-0.003036037580192,0.9166666666666666
C3,C3Fk,WR,2017,0,m_panel_ppr12,2014-2024,11,2012,32,193,0.3009530791788856,0.2600441489190821,3.897003669835102,-1.7969895899032973,-0.0793800014028034,3.53125,0.722214623925149,4.283807006227383,0.4121357203638338,0.84375
C3,C3Fk,WR,2018,0,m_panel_ppr12,2014-2024,11,2012,38,186,0.6916890090782069,0.6598338120551828,3.890830670761155,-2.7337339389729216,0.2847572031101374,3.631578947368421,0.7299921249320575,4.212268634863613,-0.0394158491368209,0.7894736842105263
C3,C3Fk,WR,2019,0,m_panel_ppr12,2014-2024,11,2012,50,185,0.5430492196878751,0.5299830801940718,3.2499946744976893,-2.2025840310641573,0.1868724198929815,2.72,0.7461108700271428,4.217341505244713,0.3506882206812709,0.78
C3,C3Fk,WR,2020,0,m_panel_ppr12,2014-2024,11,2012,50,190,0.4534453781512604,0.4533238776938669,3.645173513991341,-1.9335749275475465,0.2450619502202779,3.06,0.7578713745849587,4.144543751890124,0.3404884279056207,0.88
C3,C3Fk,WR,2021,0,m_panel_ppr12,2014-2024,11,2012,55,197,0.4027128917121887,0.374273132272549,4.250056788732576,-1.7593123001888935,0.0345781033553639,3.690909090909091,0.712238438232619,4.3989670642611225,-0.3546692269392525,0.8181818181818182
C3,C3Fk,WR,2022,0,m_panel_ppr12,2014-2024,11,2012,48,193,0.7317827777004917,0.7234510006028773,3.5505151136824336,-2.676326109189564,0.4035235333551509,2.4166666666666665,0.7256010475591891,4.418278045670636,-0.2192341591059319,0.875
C3,C3Fk,WR,2023,0,m_panel_ppr12,2014-2024,11,2012,62,188,0.5798970046165469,0.5882227784795069,4.284955082487724,-3.731426807907355,0.1790923656223771,3.0806451612903225,0.7805896747829558,4.344420069586422,-0.5342253891436312,0.8387096774193549
C3,C3Fk,WR,2024,0,m_panel_ppr12,2014-2024,11,2012,58,190,0.4497900549619179,0.4661790006170461,3.365489606835395,-1.7628254439378328,0.1704752972384039,2.8793103448275863,0.79556851037182,4.048605139782749,0.0743838837410142,0.7931034482758621
C3,C3Fk,TE,2014,0,m_panel_ppr12,2014-2024,11,2012,3,80,,,,,,,0.705294477425831,3.809904578653085,-0.5448983081035086,1.0
C3,C3Fk,TE,2015,0,m_panel_ppr12,2014-2024,11,2012,6,79,,,,,,,0.5913225257475557,3.7858459264495696,-0.4700553185316317,1.0
C3,C3Fk,TE,2016,0,m_panel_ppr12,2014-2024,11,2012,5,85,,,,,,,0.6339778282990967,4.203166948846,0.5161880994954696,1.0
C3,C3Fk,TE,2017,0,m_panel_ppr12,2014-2024,11,2012,7,92,,,,,,,0.6088249982782871,4.48601226102326,-0.7612244047236771,1.0
C3,C3Fk,TE,2018,0,m_panel_ppr12,2014-2024,11,2012,11,89,0.2909090909090909,0.405317724514483,3.063820137320642,-2.615596510754945,0.1043756138889901,1.9090909090909087,0.613683713870699,4.311879673098682,1.0863231297074234,0.9090909090909092
C3,C3Fk,TE,2019,0,m_panel_ppr12,2014-2024,11,2012,11,91,0.3,0.1927291984194532,4.722666238871451,-2.0513218282488626,-0.2857415935487382,4.636363636363637,0.5227032027807454,4.4594515365653935,-0.4437828034054566,1.0
C3,C3Fk,TE,2020,0,m_panel_ppr12,2014-2024,11,2012,16,85,0.3764705882352941,0.5315372293946014,3.7180769953872463,-3.1816377656347115,-0.0059935603820255,2.9375,0.6350619181369405,4.289479391459962,-1.0636886553452485,1.0
C3,C3Fk,TE,2021,0,m_panel_ppr12,2014-2024,11,2012,17,90,0.3946078431372549,0.5803961880466617,3.805844813087336,-2.0048274026921824,0.179237621012436,3.3529411764705883,0.6619175079535129,4.365104192023898,-0.0740111258864436,0.9411764705882352
C3,C3Fk,TE,2022,0,m_panel_ppr12,2014-2024,11,2012,14,89,0.3802197802197802,0.3561401934647612,3.2127346276642306,-2.1296638222886832,-0.0227672917790708,2.9285714285714284,0.7885694055754771,3.493176037332559,0.3272343015287291,0.9285714285714286
C3,C3Fk,TE,2023,0,m_panel_ppr12,2014-2024,11,2012,17,89,0.4975490196078431,0.4176377818886291,3.8735957369050986,-2.198997816480559,0.0611453780460701,2.9411764705882355,0.7713139341370563,3.7576046559499785,-0.4375649095012279,1.0
C3,C3Fk,TE,2024,0,m_panel_ppr12,2014-2024,11,2012,18,86,0.3954569448011125,0.4889774514263686,3.0315350560039067,-1.825960415394188,0.1316021814948344,3.111111111111111,0.7481097444914959,3.800127637402837,-0.3201037662874345,0.9444444444444444
C3,C3G,QB,2014,0,m_panel_ppr12,2014-2024,11,2012,9,61,,,,,,,0.7830448260647745,3.249300719733613,-0.1989978734170689,1.0
C3,C3G,QB,2015,0,m_panel_ppr12,2014-2024,11,2012,10,68,0.5151515151515151,0.260790242137587,4.0939605632185,-3.307585825213205,0.3027495893961478,2.2,0.6310000200867998,3.66407326773851,-0.5957709834849281,1.0
C3,C3G,QB,2016,0,m_panel_ppr12,2014-2024,11,2012,12,67,0.4055944055944056,0.1686200428607337,3.005041253448226,-2.8805229053998187,0.1554841459116172,0.9166666666666666,0.7681855000983272,3.132516073944255,0.0782730230534416,1.0
C3,C3G,QB,2017,0,m_panel_ppr12,2014-2024,11,2012,13,73,0.0439560439560439,-0.2340751673899521,2.383283732727697,-1.2657179920969133,0.3643454616444161,1.1538461538461535,0.7168587751025572,3.1847609734078905,-0.2247789838752757,1.0
C3,C3G,QB,2018,0,m_panel_ppr12,2014-2024,11,2012,18,65,-0.0959752321981424,-0.1149186469564955,4.319094195402162,-3.010241393573173,0.3397610871230223,3.1666666666666665,0.6154399909873686,3.510019443630551,0.0092734618717846,1.0
C3,C3G,QB,2019,0,m_panel_ppr12,2014-2024,11,2012,19,72,0.3491228070175438,0.2066112899321533,3.81754973117666,-3.232491347139625,-0.0335664364063485,2.3157894736842106,0.6761919335821783,3.710986037907938,0.4705208424056448,1.0
C3,C3G,QB,2020,0,m_panel_ppr12,2014-2024,11,2012,19,73,0.4561403508771929,0.422625642539187,3.917341505016233,-2.0962551050752607,0.0779384584786345,2.894736842105264,0.749288593823866,3.4318057627699203,-0.4637927200987257,1.0
C3,C3G,QB,2021,0,m_panel_ppr12,2014-2024,11,2012,19,73,0.1824561403508772,0.1085829454016327,3.961307163545644,-1.965536514474643,-0.1068409381430594,3.3157894736842106,0.7146224673773718,3.396125198856095,0.4677615551628972,1.0
C3,C3G,QB,2022,0,m_panel_ppr12,2014-2024,11,2012,19,77,0.4333333333333333,0.6608921877428501,2.680122727630443,-1.1421448053423946,0.5764620422434554,1.947368421052632,0.7392992001062814,2.849814613584522,-0.2152570560326495,1.0
C3,C3G,QB,2023,0,m_panel_ppr12,2014-2024,11,2012,23,79,0.0563241106719367,0.1013456136852049,4.585680060975074,-1.7147919118942074,-0.0085549018762437,4.304347826086956,0.6029468875556223,3.971689725066189,-0.2202364988826536,1.0
C3,C3G,QB,2024,0,m_panel_ppr12,2014-2024,11,2012,23,85,0.3646245059288537,0.4582485588020941,4.536033067591318,-3.2858053329824566,0.0214513213567244,3.869565217391304,0.7053913277688459,3.389181651210672,-0.0985398928880338,1.0
C3,C3G,RB,2014,0,m_panel_ppr12,2014-2024,11,2012,3,118,,,,,,,0.6430782410803646,4.570053773156106,0.3177897829903051,1.0
C3,C3G,RB,2015,0,m_panel_ppr12,2014-2024,11,2012,3,114,,,,,,,0.624620236731767,4.17049090085758,-0.0545785248287993,1.0
C3,C3G,RB,2016,0,m_panel_ppr12,2014-2024,11,2012,9,123,,,,,,,0.591652079848321,4.572824463226325,0.4512374800245358,1.0
C3,C3G,RB,2017,0,m_panel_ppr12,2014-2024,11,2012,13,122,0.5439560439560439,0.3729990530423302,5.46866327828698,-2.409781073928732,0.1256404290592081,4.615384615384615,0.5934956223540666,4.930823197766117,-0.3244984953298264,1.0
C3,C3G,RB,2018,0,m_panel_ppr12,2014-2024,11,2012,27,120,0.3571428571428571,0.4198650345168229,3.64520603721536,-2.529361714068404,0.4202071811200099,3.0,0.6178890337094154,4.339342972744167,0.1387636764419329,1.0
C3,C3G,RB,2019,0,m_panel_ppr12,2014-2024,11,2012,34,118,0.361344537815126,0.5229313325771542,3.941914431155392,-3.4955709841290106,0.1816959756181729,2.735294117647059,0.7012245626321572,4.581308610302302,-0.2976160402159429,1.0
C3,C3G,RB,2020,0,m_panel_ppr12,2014-2024,11,2012,44,119,0.391261451726568,0.3508345562099899,4.483259115401581,-1.1967769928341645,-0.1644759970645665,4.886363636363637,0.6601266278520002,3.926569630146272,-0.6761802916606015,1.0
C3,C3G,RB,2021,0,m_panel_ppr12,2014-2024,11,2012,54,116,0.6007623403849819,0.5991737270753213,4.015012522706028,-2.632807830053965,0.179579215023712,4.12962962962963,0.5848344712781506,4.593731626792327,0.1498093052496733,1.0
C3,C3G,RB,2022,0,m_panel_ppr12,2014-2024,11,2012,41,123,0.3672473867595819,0.312374150901133,4.614357877065904,-3.580884064069682,0.0983897143484929,4.0,0.7074335930285823,4.6421510425362085,-0.2406788429488112,1.0
C3,C3G,RB,2023,0,m_panel_ppr12,2014-2024,11,2012,50,128,0.377094837935174,0.3688817948729638,4.124285387477347,-2.925103606476392,0.3045650107890542,3.14,0.7334067827821751,4.3993612198269005,0.1454393553612762,1.0
C3,C3G,RB,2024,0,m_panel_ppr12,2014-2024,11,2012,51,112,0.4826806037571056,0.445089403684829,3.875415011171378,-2.7410805382444323,0.3260962744963457,3.07843137254902,0.7833894147934015,4.357450281912315,-0.4030306699397685,1.0
C3,C3G,WR,2014,0,m_panel_ppr12,2014-2024,11,2012,8,179,,,,,,,0.7152735948424932,4.54979671719319,-0.1582621977859275,1.0
C3,C3G,WR,2015,0,m_panel_ppr12,2014-2024,11,2012,17,181,0.4313725490196078,0.3749253727706262,3.979234803222676,-3.0700938461317304,-0.0386201445395734,3.235294117647059,0.7608373949419066,3.970847352299407,0.518408923190736,1.0
C3,C3G,WR,2016,0,m_panel_ppr12,2014-2024,11,2012,24,188,0.72,0.6876670509768097,3.006776970445036,-1.6042024252975946,0.6815529137119353,1.875,0.6939527067459796,4.578542891582823,-0.003036037580192,1.0
C3,C3G,WR,2017,0,m_panel_ppr12,2014-2024,11,2012,32,193,0.3064516129032257,0.2643119353594705,3.897003669835102,-1.7969895899032973,-0.0793800014028034,3.53125,0.7236175960701736,4.283807006227383,0.4121357203638338,1.0
C3,C3G,WR,2018,0,m_panel_ppr12,2014-2024,11,2012,38,186,0.6875307774147088,0.655956554416331,3.890830670761155,-2.7337339389729216,0.2847572031101374,3.631578947368421,0.7301286649036335,4.212268634863613,-0.0394158491368209,1.0
C3,C3G,WR,2019,0,m_panel_ppr12,2014-2024,11,2012,50,185,0.5525570228091237,0.5290283542849644,3.2499946744976893,-2.2025840310641573,0.1868724198929815,2.72,0.7478308736417518,4.217341505244713,0.3506882206812709,1.0
C3,C3G,WR,2020,0,m_panel_ppr12,2014-2024,11,2012,50,190,0.4507563025210083,0.4516876690115791,3.645173513991341,-1.9335749275475465,0.2450619502202779,3.06,0.7593606110549785,4.144543751890124,0.3404884279056207,1.0
C3,C3G,WR,2021,0,m_panel_ppr12,2014-2024,11,2012,55,197,0.4032179513273434,0.3741831406548223,4.250056788732576,-1.7593123001888935,0.0345781033553639,3.690909090909091,0.7133856244811733,4.3989670642611225,-0.3546692269392525,1.0
C3,C3G,WR,2022,0,m_panel_ppr12,2014-2024,11,2012,48,193,0.7374277420144549,0.7283250531868741,3.5505151136824336,-2.676326109189564,0.4035235333551509,2.4166666666666665,0.7230175197116231,4.418278045670636,-0.2192341591059319,1.0
C3,C3G,WR,2023,0,m_panel_ppr12,2014-2024,11,2012,62,188,0.5762707596684498,0.5850782378854864,4.284955082487724,-3.731426807907355,0.1790923656223771,3.0806451612903225,0.7823645065947423,4.344420069586422,-0.5342253891436312,1.0
C3,C3G,WR,2024,0,m_panel_ppr12,2014-2024,11,2012,58,190,0.4559422920698638,0.470505129519823,3.365489606835395,-1.7628254439378328,0.1704752972384039,2.8793103448275863,0.7946432428380586,4.048605139782749,0.0743838837410142,1.0
C3,C3G,TE,2014,0,m_panel_ppr12,2014-2024,11,2012,3,80,,,,,,,0.7064272531374163,3.809904578653085,-0.5448983081035086,1.0
C3,C3G,TE,2015,0,m_panel_ppr12,2014-2024,11,2012,6,79,,,,,,,0.5710947755953844,3.7858459264495696,-0.4700553185316317,1.0
C3,C3G,TE,2016,0,m_panel_ppr12,2014-2024,11,2012,5,85,,,,,,,0.6621666545519357,4.203166948846,0.5161880994954696,1.0
C3,C3G,TE,2017,0,m_panel_ppr12,2014-2024,11,2012,7,92,,,,,,,0.6207743439080378,4.48601226102326,-0.7612244047236771,1.0
C3,C3G,TE,2018,0,m_panel_ppr12,2014-2024,11,2012,11,89,0.2272727272727272,0.3739697777073649,3.063820137320642,-2.615596510754945,0.1043756138889901,1.9090909090909087,0.613812832517804,4.311879673098682,1.0863231297074234,1.0
C3,C3G,TE,2019,0,m_panel_ppr12,2014-2024,11,2012,11,91,0.3090909090909091,0.1760091997332999,4.722666238871451,-2.0513218282488626,-0.2857415935487382,4.636363636363637,0.5274669008017159,4.4594515365653935,-0.4437828034054566,1.0
C3,C3G,TE,2020,0,m_panel_ppr12,2014-2024,11,2012,16,85,0.3647058823529411,0.518540588360253,3.7180769953872463,-3.1816377656347115,-0.0059935603820255,2.9375,0.6322775478590419,4.289479391459962,-1.0636886553452485,1.0
C3,C3G,TE,2021,0,m_panel_ppr12,2014-2024,11,2012,17,90,0.375,0.558574569517403,3.805844813087336,-2.0048274026921824,0.179237621012436,3.3529411764705883,0.6711214977603718,4.365104192023898,-0.0740111258864436,1.0
C3,C3G,TE,2022,0,m_panel_ppr12,2014-2024,11,2012,14,89,0.3978021978021978,0.3289484394809924,3.2127346276642306,-2.1296638222886832,-0.0227672917790708,2.9285714285714284,0.7823367766463248,3.493176037332559,0.3272343015287291,1.0
C3,C3G,TE,2023,0,m_panel_ppr12,2014-2024,11,2012,17,89,0.4975490196078431,0.4098675068994432,3.8735957369050986,-2.198997816480559,0.0611453780460701,2.9411764705882355,0.7633457795018654,3.7576046559499785,-0.4375649095012279,1.0
C3,C3G,TE,2024,0,m_panel_ppr12,2014-2024,11,2012,18,86,0.3551884830589627,0.4611437372692607,3.0315350560039067,-1.825960415394188,0.1316021814948344,3.111111111111111,0.7445130630275946,3.800127637402837,-0.3201037662874345,1.0
C3,C3Gk,QB,2014,0,m_panel_ppr12,2014-2024,11,2012,9,61,,,,,,,0.782832244328365,3.249300719733613,-0.1989978734170689,1.0
C3,C3Gk,QB,2015,0,m_panel_ppr12,2014-2024,11,2012,10,68,0.5272727272727272,0.2703119431891246,4.0939605632185,-3.307585825213205,0.3027495893961478,2.2,0.6326842689802341,3.66407326773851,-0.5957709834849281,1.0
C3,C3Gk,QB,2016,0,m_panel_ppr12,2014-2024,11,2012,12,67,0.4055944055944056,0.1809434919609511,3.005041253448226,-2.8805229053998187,0.1554841459116172,0.9166666666666666,0.7708498672750832,3.132516073944255,0.0782730230534416,1.0
C3,C3Gk,QB,2017,0,m_panel_ppr12,2014-2024,11,2012,13,73,-0.0054945054945054,-0.2483773104991372,2.383283732727697,-1.2657179920969133,0.3643454616444161,1.1538461538461535,0.7123934353438925,3.1847609734078905,-0.2247789838752757,1.0
C3,C3Gk,QB,2018,0,m_panel_ppr12,2014-2024,11,2012,18,65,-0.0959752321981424,-0.1328997575797985,4.319094195402162,-3.010241393573173,0.3397610871230223,3.1666666666666665,0.6149548716823983,3.510019443630551,0.0092734618717846,1.0
C3,C3Gk,QB,2019,0,m_panel_ppr12,2014-2024,11,2012,19,72,0.3578947368421052,0.1951951846232881,3.81754973117666,-3.232491347139625,-0.0335664364063485,2.3157894736842106,0.6761919335821783,3.710986037907938,0.4705208424056448,1.0
C3,C3Gk,QB,2020,0,m_panel_ppr12,2014-2024,11,2012,19,73,0.4350877192982456,0.4196541448342415,3.917341505016233,-2.0962551050752607,0.0779384584786345,2.894736842105264,0.7568731458199719,3.4318057627699203,-0.4637927200987257,1.0
C3,C3Gk,QB,2021,0,m_panel_ppr12,2014-2024,11,2012,19,73,0.1245614035087719,0.1016597749868592,3.961307163545644,-1.965536514474643,-0.1068409381430594,3.3157894736842106,0.7119570706900962,3.396125198856095,0.4677615551628972,1.0
C3,C3Gk,QB,2022,0,m_panel_ppr12,2014-2024,11,2012,19,77,0.4105263157894737,0.6502106846825562,2.680122727630443,-1.1421448053423946,0.5764620422434554,1.947368421052632,0.740579977774305,2.849814613584522,-0.2152570560326495,1.0
C3,C3Gk,QB,2023,0,m_panel_ppr12,2014-2024,11,2012,23,79,0.0622529644268774,0.0955991164331563,4.585680060975074,-1.7147919118942074,-0.0085549018762437,4.304347826086956,0.6077211450681542,3.971689725066189,-0.2202364988826536,1.0
C3,C3Gk,QB,2024,0,m_panel_ppr12,2014-2024,11,2012,23,85,0.3438735177865613,0.4454816532777195,4.536033067591318,-3.2858053329824566,0.0214513213567244,3.869565217391304,0.7095214959657009,3.389181651210672,-0.0985398928880338,1.0
C3,C3Gk,RB,2014,0,m_panel_ppr12,2014-2024,11,2012,3,118,,,,,,,0.641668575648497,4.570053773156106,0.3177897829903051,1.0
C3,C3Gk,RB,2015,0,m_panel_ppr12,2014-2024,11,2012,3,114,,,,,,,0.6216675964150773,4.17049090085758,-0.0545785248287993,1.0
C3,C3Gk,RB,2016,0,m_panel_ppr12,2014-2024,11,2012,9,123,,,,,,,0.5918666208525953,4.572824463226325,0.4512374800245358,1.0
