batch,run,position,season,k,universe,targets,S,first_feature_season,n_board_vet,n_vet,rho_points_fullvet,mae_games_fullvet,bias_games_fullvet,rho_points,pearson_points,mae_games,bias_games,rho_games,mae_naive_games
AB1,ABSHARE,WR,2019,0,m_panel_ppr12,2014-2024,11,2012,50,185,0.7473602975551196,4.217341505244713,0.3506882206812709,0.546890756302521,0.5176358816607713,3.2499946744976893,-2.2025840310641573,0.1868724198929815,2.72
AB1,ABSHARE,WR,2020,0,m_panel_ppr12,2014-2024,11,2012,50,190,0.7606057831452278,4.144543751890124,0.3404884279056207,0.4657382953181272,0.4654978738620908,3.645173513991341,-1.9335749275475465,0.2450619502202779,3.06
AB1,ABSHARE,WR,2021,0,m_panel_ppr12,2014-2024,11,2012,55,197,0.7122739670565591,4.3989670642611225,-0.3546692269392525,0.3897977958389501,0.3646310036455032,4.250056788732576,-1.7593123001888935,0.0345781033553639,3.690909090909091
AB1,ABSHARE,WR,2022,0,m_panel_ppr12,2014-2024,11,2012,48,193,0.7224511632811959,4.418278045670636,-0.2192341591059319,0.7169104678733196,0.7272022471703556,3.5505151136824336,-2.676326109189564,0.4035235333551509,2.4166666666666665
AB1,ABSHARE,WR,2023,0,m_panel_ppr12,2014-2024,11,2012,62,188,0.7824549846325213,4.344420069586422,-0.5342253891436312,0.589113710526294,0.59052130240682,4.284955082487724,-3.731426807907355,0.1790923656223771,3.0806451612903225
AB1,ABSHARE,WR,2024,0,m_panel_ppr12,2014-2024,11,2012,58,190,0.795177390603255,4.048605139782749,0.0743838837410142,0.4334866266258616,0.4701183199976006,3.365489606835395,-1.7628254439378328,0.1704752972384039,2.8793103448275863
AB1,ABSHARE,TE,2014,0,m_panel_ppr12,2014-2024,11,2012,3,80,0.7030525254966515,3.809904578653085,-0.5448983081035086,,,,,,
AB1,ABSHARE,TE,2015,0,m_panel_ppr12,2014-2024,11,2012,6,79,0.5697625551926131,3.7858459264495696,-0.4700553185316317,,,,,,
AB1,ABSHARE,TE,2016,0,m_panel_ppr12,2014-2024,11,2012,5,85,0.6565741804647501,4.203166948846,0.5161880994954696,,,,,,
AB1,ABSHARE,TE,2017,0,m_panel_ppr12,2014-2024,11,2012,7,92,0.6135268906303192,4.48601226102326,-0.7612244047236771,,,,,,
AB1,ABSHARE,TE,2018,0,m_panel_ppr12,2014-2024,11,2012,11,89,0.6169547195973603,4.311879673098682,1.0863231297074234,0.2272727272727272,0.3891304713894174,3.063820137320642,-2.615596510754945,0.1043756138889901,1.9090909090909087
AB1,ABSHARE,TE,2019,0,m_panel_ppr12,2014-2024,11,2012,11,91,0.5249080224728838,4.4594515365653935,-0.4437828034054566,0.3090909090909091,0.161578793888667,4.722666238871451,-2.0513218282488626,-0.2857415935487382,4.636363636363637
AB1,ABSHARE,TE,2020,0,m_panel_ppr12,2014-2024,11,2012,16,85,0.626218601268403,4.289479391459962,-1.0636886553452485,0.3176470588235294,0.5109734713079463,3.7180769953872463,-3.1816377656347115,-0.0059935603820255,2.9375
AB1,ABSHARE,TE,2021,0,m_panel_ppr12,2014-2024,11,2012,17,90,0.6766174053428845,4.365104192023898,-0.0740111258864436,0.4166666666666667,0.559006315768019,3.805844813087336,-2.0048274026921824,0.179237621012436,3.3529411764705883
AB1,ABSHARE,TE,2022,0,m_panel_ppr12,2014-2024,11,2012,14,89,0.775373425704789,3.493176037332559,0.3272343015287291,0.3406593406593406,0.357521472392155,3.2127346276642306,-2.1296638222886832,-0.0227672917790708,2.9285714285714284
AB1,ABSHARE,TE,2023,0,m_panel_ppr12,2014-2024,11,2012,17,89,0.7600314393195555,3.7576046559499785,-0.4375649095012279,0.4975490196078431,0.3985739797415878,3.8735957369050986,-2.198997816480559,0.0611453780460701,2.9411764705882355
AB1,ABSHARE,TE,2024,0,m_panel_ppr12,2014-2024,11,2012,18,86,0.7409069166124723,3.800127637402837,-0.3201037662874345,0.3562210077190179,0.4426517024068056,3.0315350560039067,-1.825960415394188,0.1316021814948344,3.111111111111111
AB1,F0AB,QB,2013,0,m_panel_ppr12,2013-2024,12,2002,8,72,0.7558898521486523,3.3912467136966056,-0.4713332295887035,,,,,,
AB1,F0AB,QB,2014,0,m_panel_ppr12,2013-2024,12,2002,9,61,0.776879955708896,3.5288159070965364,-0.3079163168324386,,,,,,
AB1,F0AB,QB,2015,0,m_panel_ppr12,2013-2024,12,2002,10,68,0.6496359327342964,3.669148936556577,-0.5837563814852708,0.5272727272727272,0.2825406584928903,4.386174363945681,-3.8635386464289008,0.3027495893961478,2.2
AB1,F0AB,QB,2016,0,m_panel_ppr12,2013-2024,12,2002,12,67,0.76535965612298,3.3213336755672347,-0.0275607076609196,0.0839160839160839,0.0631394344515466,3.454220353426093,-3.454220353426093,0.0504272905659299,0.9166666666666666
AB1,F0AB,QB,2017,0,m_panel_ppr12,2013-2024,12,2002,13,73,0.72852547955757,3.3114771318828176,-0.3154312903542509,-0.1648351648351648,-0.3052455950904263,2.945279731146381,-1.9998846144478328,0.0963558245671183,1.1538461538461535
AB1,F0AB,QB,2018,0,m_panel_ppr12,2013-2024,12,2002,18,65,0.6472302842152886,3.536623994414518,-0.0741234173305318,-0.1413828689370485,-0.0914591592604156,4.509954166442535,-3.277456366479352,0.248665723184241,3.1666666666666665
AB1,F0AB,QB,2019,0,m_panel_ppr12,2013-2024,12,2002,19,72,0.6847059492488441,3.71377431053172,0.3956206777495699,0.3403508771929824,0.2555511727564417,3.991389678393969,-3.4975544575610646,-0.0612093840351062,2.3157894736842106
AB1,F0AB,QB,2020,0,m_panel_ppr12,2013-2024,12,2002,19,73,0.7535888554574269,3.481502928047852,-0.4611691896944502,0.4736842105263158,0.4352892473328462,3.995602775387554,-2.327493102651548,0.0731861134494494,2.894736842105264
AB1,F0AB,QB,2021,0,m_panel_ppr12,2013-2024,12,2002,19,73,0.7025580402665448,3.454700855068774,0.4736187847271547,0.1614035087719298,0.1170094457268735,4.058358810928713,-2.224023936854135,-0.0896377362386685,3.3157894736842106
AB1,F0AB,QB,2022,0,m_panel_ppr12,2013-2024,12,2002,19,77,0.7413590074899069,2.856627419691409,-0.2104726877049661,0.475438596491228,0.6483924867296075,2.7813473613948605,-1.3320532027793557,0.5728981347179936,1.947368421052632
AB1,F0AB,QB,2023,0,m_panel_ppr12,2013-2024,12,2002,23,79,0.601433398705,3.995512092758129,-0.2390561608861482,0.0494071146245059,0.0903449444443891,4.672273477622528,-1.955147836944581,-0.0241550170623353,4.304347826086956
AB1,F0AB,QB,2024,0,m_panel_ppr12,2013-2024,12,2002,23,85,0.7065702864337514,3.3875308923854024,-0.1949095715190474,0.3636363636363636,0.4439543211590821,4.624921064002566,-3.5006266706416653,-0.017365355384015,3.869565217391304
AB1,F0AB,RB,2013,0,m_panel_ppr12,2013-2024,12,2002,1,121,0.741703840788577,4.879137325569323,0.3452394126607002,,,,,,
AB1,F0AB,RB,2014,0,m_panel_ppr12,2013-2024,12,2002,3,118,0.6661187910233195,4.287083333841668,0.5116824161996671,,,,,,
AB1,F0AB,RB,2015,0,m_panel_ppr12,2013-2024,12,2002,3,114,0.645672603028497,4.024614761438775,0.2916242234195642,,,,,,
AB1,F0AB,RB,2016,0,m_panel_ppr12,2013-2024,12,2002,9,123,0.5928158022654457,4.556990315082498,0.7301535252589231,,,,,,
AB1,F0AB,RB,2017,0,m_panel_ppr12,2013-2024,12,2002,13,122,0.5929289514352923,4.875703894121015,-0.0424809501878499,0.6153846153846153,0.3325947453991937,5.275231873396802,-1.936229185705937,0.2123921538858041,4.615384615384615
AB1,F0AB,RB,2018,0,m_panel_ppr12,2013-2024,12,2002,27,120,0.6404857822136631,4.273655171256716,0.4174218394430073,0.3797313797313796,0.4566389165992915,3.3372097077511174,-2.008881268022059,0.334906697162315,3.0
AB1,F0AB,RB,2019,0,m_panel_ppr12,2013-2024,12,2002,34,118,0.7119014716630621,4.501034438226647,-0.0546587660077393,0.388235294117647,0.5241944889278174,3.704991485690737,-3.1939418215908986,0.1826581784899373,2.735294117647059
AB1,F0AB,RB,2020,0,m_panel_ppr12,2013-2024,12,2002,44,119,0.6639995769108754,3.901658401100112,-0.4893348354043925,0.3967582804792106,0.3681413439465063,4.455663362784406,-0.989283573819006,-0.1220076696705203,4.886363636363637
AB1,F0AB,RB,2021,0,m_panel_ppr12,2013-2024,12,2002,54,116,0.5848433067391412,4.615222178213186,0.2954403929520307,0.6082332761578043,0.5982583383730151,4.013531218346712,-2.4678509826326698,0.1406320134747659,4.12962962962963
AB1,F0AB,RB,2022,0,m_panel_ppr12,2013-2024,12,2002,41,123,0.7022401179851905,4.611749675984535,-0.0908153438536971,0.3224738675958188,0.3003893447522493,4.565584311406997,-3.4385069538553807,0.0897605983522869,4.0
AB1,F0AB,RB,2023,0,m_panel_ppr12,2013-2024,12,2002,50,128,0.7373398113356747,4.331789610552616,0.3195826610901941,0.3900600240096038,0.3852535454309334,3.9148464942294168,-2.6557315165195945,0.3174057606828537,3.14
AB1,F0AB,RB,2024,0,m_panel_ppr12,2013-2024,12,2002,51,112,0.7766051080063875,4.267535551328261,-0.2430227334391294,0.4804633590224944,0.4422564699912374,3.713600109927959,-2.509142991478678,0.3283878857015203,3.07843137254902
AB1,F0AB,WR,2014,0,m_panel_ppr12,2014-2024,11,2012,8,179,0.7121679005571285,4.54979671719319,-0.1582621977859275,,,,,,
AB1,F0AB,WR,2015,0,m_panel_ppr12,2014-2024,11,2012,17,181,0.761406792408561,3.970847352299407,0.518408923190736,0.4313725490196078,0.3726769421183731,3.979234803222676,-3.0700938461317304,-0.0386201445395734,3.235294117647059
AB1,F0AB,WR,2016,0,m_panel_ppr12,2014-2024,11,2012,24,188,0.6950745626176843,4.578542891582823,-0.003036037580192,0.6695652173913044,0.6724659543578327,3.006776970445036,-1.6042024252975946,0.6815529137119353,1.875
AB1,F0AB,WR,2017,0,m_panel_ppr12,2014-2024,11,2012,32,193,0.7196710447964041,4.283807006227383,0.4121357203638338,0.2980205278592375,0.2544192884539232,3.897003669835102,-1.7969895899032973,-0.0793800014028034,3.53125
AB1,F0AB,WR,2018,0,m_panel_ppr12,2014-2024,11,2012,38,186,0.7332464845304503,4.212268634863613,-0.0394158491368209,0.6878590588618271,0.6565694567239376,3.890830670761155,-2.7337339389729216,0.2847572031101374,3.631578947368421
AB1,F0AB,WR,2019,0,m_panel_ppr12,2014-2024,11,2012,50,185,0.7442160810089276,4.217341505244713,0.3506882206812709,0.5486194477791116,0.5392526882773302,3.2499946744976893,-2.2025840310641573,0.1868724198929815,2.72
AB1,F0AB,WR,2020,0,m_panel_ppr12,2014-2024,11,2012,50,190,0.7595833752706969,4.144543751890124,0.3404884279056207,0.4513325330132052,0.457326998934586,3.645173513991341,-1.9335749275475465,0.2450619502202779,3.06
AB1,F0AB,WR,2021,0,m_panel_ppr12,2014-2024,11,2012,55,197,0.7137693357797261,4.3989670642611225,-0.3546692269392525,0.4022799834706277,0.3779411068348031,4.250056788732576,-1.7593123001888935,0.0345781033553639,3.690909090909091
AB1,F0AB,WR,2022,0,m_panel_ppr12,2014-2024,11,2012,48,193,0.7258896957845035,4.418278045670636,-0.2192341591059319,0.7388389830929457,0.7268555961561767,3.5505151136824336,-2.676326109189564,0.4035235333551509,2.4166666666666665
AB1,F0AB,WR,2023,0,m_panel_ppr12,2014-2024,11,2012,62,188,0.7779566724916291,4.344420069586422,-0.5342253891436312,0.5796955465638749,0.5889831639867359,4.284955082487724,-3.731426807907355,0.1790923656223771,3.0806451612903225
AB1,F0AB,WR,2024,0,m_panel_ppr12,2014-2024,11,2012,58,190,0.7957424394788343,4.048605139782749,0.0743838837410142,0.4494209207354413,0.4666199819622498,3.365489606835395,-1.7628254439378328,0.1704752972384039,2.8793103448275863
AB1,F0AB,TE,2014,0,m_panel_ppr12,2014-2024,11,2012,3,80,0.7037841098103838,3.809904578653085,-0.5448983081035086,,,,,,
AB1,F0AB,TE,2015,0,m_panel_ppr12,2014-2024,11,2012,6,79,0.5734047724405569,3.7858459264495696,-0.47005531853163174,,,,,,
AB1,F0AB,TE,2016,0,m_panel_ppr12,2014-2024,11,2012,5,85,0.6571846265799006,4.2031669488459995,0.5161880994954696,,,,,,
AB1,F0AB,TE,2017,0,m_panel_ppr12,2014-2024,11,2012,7,92,0.6133867680105567,4.48601226102326,-0.7612244047236771,,,,,,
AB1,F0AB,TE,2018,0,m_panel_ppr12,2014-2024,11,2012,11,89,0.6133307895686119,4.311879673098682,1.0863231297074234,0.2545454545454546,0.36814738208356956,3.0638201373206426,-2.615596510754945,0.10437561388899017,1.9090909090909092
AB1,F0AB,TE,2019,0,m_panel_ppr12,2014-2024,11,2012,11,91,0.5325524703105898,4.4594515365653935,-0.4437828034054566,0.30000000000000004,0.18518138871469825,4.722666238871451,-2.0513218282488626,-0.2857415935487382,4.636363636363637
AB1,F0AB,TE,2020,0,m_panel_ppr12,2014-2024,11,2012,16,85,0.6256695705093807,4.289479391459962,-1.0636886553452485,0.3529411764705882,0.5185240417587632,3.7180769953872463,-3.1816377656347115,-0.0059935603820255355,2.9375
AB1,F0AB,TE,2021,0,m_panel_ppr12,2014-2024,11,2012,17,90,0.6732404018885693,4.365104192023898,-0.07401112588644365,0.37500000000000006,0.5624719675573444,3.8058448130873357,-2.0048274026921824,0.17923762101243607,3.3529411764705883
AB1,F0AB,TE,2022,0,m_panel_ppr12,2014-2024,11,2012,14,89,0.7839873487213553,3.493176037332559,0.3272343015287291,0.39780219780219783,0.33212151546935076,3.2127346276642306,-2.1296638222886832,-0.02276729177907088,2.9285714285714284
AB1,F0AB,TE,2023,0,m_panel_ppr12,2014-2024,11,2012,17,89,0.765303472666546,3.7576046559499785,-0.4375649095012279,0.49754901960784315,0.41341747874558504,3.8735957369050986,-2.198997816480559,0.06114537804607017,2.9411764705882355
AB1,F0AB,TE,2024,0,m_panel_ppr12,2014-2024,11,2012,18,86,0.7451661446618294,3.8001276374028374,-0.32010376628743453,0.35931858169918324,0.45448465368188773,3.0315350560039067,-1.8259604153941877,0.1316021814948344,3.111111111111111
